interneuron_id,neuron_name,cluster,function,is_hub,degree_centrality,betweenness_centrality,n_target_mns,total_mn_synapses,avg_mn_synapses,n_input_dns,total_dn_synapses,avg_dn_synapses,hub_score,cluster_score,dn_input_score,mn_output_score,composite_score,rank
720575941551937598,IN19B075,1,power_control,True,0.12665406427221174,0.0002989475368758833,3,86,28.666666666666668,0,0,0.0,16.995395349876226,100,0.0,13.219696969696969,32.74255799890226,91
720575941571514619,IN03B089,1,power_control,True,0.12098298676748583,0.0002103902349124201,3,96,32.0,0,0,0.0,16.215245831391496,100,0.0,13.787878787878785,32.6221495069932,92
720575941494969726,IN00A056,4,power_control,True,0.10775047258979206,0.0076652834484531255,3,90,30.0,0,0,0.0,16.347863825108995,100,0.0,13.446969696969695,32.59375308692664,93
720575941474413873,IN17A027,3,power_control,True,0.11153119092627599,0.000358075909806208,3,122,40.666666666666664,0,0,0.0,14.99026548887364,100,0.0,15.265151515151514,32.55010994969239,94
720575941533819162,IN17A039,3,power_control,True,0.11153119092627599,0.000358075909806208,3,111,37.0,0,0,0.0,14.99026548887364,100,0.0,14.640151515151514,32.42510994969239,95
720575941631436780,IN06B047,5,steering_control,True,0.13232514177693763,0.011543203023266708,6,355,59.166666666666664,0,0,0.0,20.619195905649832,75,0.0,36.837121212121204,32.30318301411919,96
720575941613403100,IN17A033,3,power_control,True,0.11153119092627599,0.000358075909806208,2,147,73.5,0,0,0.0,14.99026548887364,100,0.0,13.907828282828284,32.27864530322775,97
720575941532507480,IN06B066,1,power_control,True,0.10396975425330814,0.00020126072328120946,3,116,38.666666666666664,0,0,0.0,13.940191394125454,100,0.0,14.924242424242422,32.16690590308612,98
720575941447294045,IN06B066,1,power_control,True,0.10396975425330814,0.00020126072328120946,3,111,37.0,0,0,0.0,13.940191394125454,100,0.0,14.640151515151514,32.11008772126794,99
720575941576934645,IN19B067,1,power_control,True,0.10964083175803403,0.0003454077822878322,3,88,29.333333333333332,0,0,0.0,14.734511058455388,100,0.0,13.333333333333332,32.08701998420328,100
720575941532432618,IN19B070,2,power_control,True,0.1228733459357278,0.003177477701975679,2,68,34.0,0,0,0.0,17.224098587041503,100,0.0,9.419191919191919,32.051067959950835,101
720575941563872359,IN03B086,1,power_control,True,0.10775047258979206,0.00023998263906497893,3,88,29.333333333333332,0,0,0.0,14.45511233616376,100,0.0,13.333333333333332,32.003200367515795,102
720575941543647420,IN06B047,5,steering_control,True,0.18147448015122875,0.021828667495512353,4,183,45.75,0,0,0.0,29.806675976385435,75,0.0,21.50883838383838,31.993770469683305,103
720575941537687757,IN03B089,1,power_control,True,0.10396975425330814,0.00022662613936740575,3,100,33.333333333333336,0,0,0.0,13.946657183229132,100,0.0,14.015151515151514,31.98702745799904,104
720575941623972251,IN18B032,3,power_control,True,0.11531190926275993,0.0008037453314060993,2,102,51.0,0,0,0.0,15.608919669110477,100,0.0,11.3510101010101,31.952877920935165,105
720575941514046355,IN06B038,3,power_control,True,0.11153119092627599,0.000358075909806208,2,111,55.5,0,0,0.0,14.99026548887364,100,0.0,11.862373737373737,31.869554394136838,106
720575941553418724,IN06B069,1,power_control,True,0.10396975425330814,0.00022662613936740575,3,89,29.666666666666668,0,0,0.0,13.946657183229132,100,0.0,13.390151515151514,31.86202745799904,107
720575941561320493,IN03B058,2,power_control,True,0.1228733459357278,0.003177477701975679,2,51,25.5,0,0,0.0,17.224098587041503,100,0.0,8.453282828282827,31.857886141769015,108
720575941539741788,IN06B038,3,power_control,True,0.11153119092627599,0.000358075909806208,2,108,54.0,0,0,0.0,14.99026548887364,100,0.0,11.691919191919192,31.835463485045928,109
720575941583296902,IN03B063,3,power_control,True,0.11153119092627599,0.000358075909806208,2,103,51.5,0,0,0.0,14.99026548887364,100,0.0,11.407828282828284,31.778645303227748,110
720575941458334163,w-cHIN,3,power_control,True,0.06805293005671077,0.0,1,50,50.0,2,58,29.0,9.09090909090909,100,11.710144927536232,5.6186868686868685,31.77854633289416,111
720575941654367444,IN06B066,1,power_control,True,0.10207939508506617,0.00014121462187766343,3,88,29.333333333333332,0,0,0.0,13.672360048183322,100,0.0,13.333333333333332,31.768374681121664,112
720575941482478778,IN06B066,1,power_control,True,0.11153119092627599,0.00018718166437079964,2,103,51.5,0,0,0.0,14.946703571881525,100,0.0,11.407828282828284,31.765576728130114,113
720575941562021376,IN00A056,4,power_control,True,0.10775047258979206,0.0076652834484531255,2,66,33.0,0,0,0.0,16.347863825108995,100,0.0,9.305555555555555,31.76547025864381,114
720575941651851797,INXXX142,3,power_control,True,0.11153119092627599,0.000358075909806208,2,100,50.0,0,0,0.0,14.99026548887364,100,0.0,11.237373737373737,31.744554394136838,115
720575941621586172,IN03B086,1,power_control,True,0.10207939508506617,0.00026820734249828344,3,83,27.666666666666668,0,0,0.0,13.704731216329934,100,0.0,13.049242424242422,31.721267849747463,116
720575941611080010,IN06A002,5,steering_control,True,0.01890359168241966,0.0,2,277,138.5,4,208,52.0,2.525252525252525,75,31.42028985507247,21.294191919191917,31.62148660518226,117
720575941590898027,IN03B089,1,power_control,True,0.11909262759924386,3.9063415752446815e-05,2,64,32.0,0,0,0.0,15.919048396366744,100,0.0,9.191919191919192,31.61409835729386,118
720575941642530504,IN19B075,1,power_control,True,0.11909262759924386,3.9063415752446815e-05,2,62,31.0,0,0,0.0,15.919048396366744,100,0.0,9.078282828282827,31.591371084566585,119
720575941670676135,IN11A001,4,power_control,True,0.052930056710775046,0.0,2,174,87.0,1,25,25.0,7.07070707070707,100,5.507246376811594,15.441919191919192,31.586407553798857,120
720575941667146417,IN17A049,3,power_control,True,0.11153119092627599,0.000358075909806208,2,86,43.0,0,0,0.0,14.99026548887364,100,0.0,10.441919191919192,31.585463485045928,121
720575941488732876,IN12A050,3,power_control,True,0.11153119092627599,0.000358075909806208,2,84,42.0,0,0,0.0,14.99026548887364,100,0.0,10.328282828282829,31.562736212318654,122
720575941461240019,IN06B066,1,power_control,True,0.11153119092627599,0.00018718166437079964,2,83,41.5,0,0,0.0,14.946703571881525,100,0.0,10.271464646464647,31.538304000857387,123
720575941495662971,IN12A050,3,power_control,True,0.11153119092627599,0.000358075909806208,2,79,39.5,0,0,0.0,14.99026548887364,100,0.0,10.044191919191919,31.505918030500474,124
720575941700592858,IN17A045,1,power_control,True,0.11342155009451796,2.380915550862122e-05,2,74,37.0,0,0,0.0,15.157584240929348,100,0.0,9.76010101010101,31.499295474299004,125
