dn_id,dn_name,has_direct,direct_target_mns,direct_synapses,has_indirect,indirect_target_ins,indirect_reachable_mns,indirect_synapses,category,total_synapses
720575941573657416,DNp62,False,0.0,0.0,False,0,0,0,neither,0.0
720575941573658184,DNg30,False,0.0,0.0,False,0,0,0,neither,0.0
720575941573846941,DNge094,False,0.0,0.0,False,0,0,0,neither,0.0
720575941574040329,DNit012,False,0.0,0.0,False,0,0,0,neither,0.0
720575941628710694,DNge116,False,0.0,0.0,False,0,0,0,neither,0.0
720575941628349990,DNxn139,False,0.0,0.0,False,0,0,0,neither,0.0
720575941574158075,DNg66,False,0.0,0.0,False,0,0,0,neither,0.0
720575941574226024,DNge020,False,0.0,0.0,False,0,0,0,neither,0.0
720575941628262969,DNge096,False,0.0,0.0,False,0,0,0,neither,0.0
720575941628231138,DNg52,False,0.0,0.0,False,0,0,0,neither,0.0
720575941628167225,DNg03,False,0.0,0.0,False,0,0,0,neither,0.0
720575941630081574,DNp17,False,0.0,0.0,False,0,0,0,neither,0.0
720575941630522850,DNg64,False,0.0,0.0,False,0,0,0,neither,0.0
720575941630646432,DNfl003_CvC,False,0.0,0.0,False,0,0,0,neither,0.0
720575941570128498,DNa01,False,0.0,0.0,False,0,0,0,neither,0.0
720575941569571186,DNp71,False,0.0,0.0,False,0,0,0,neither,0.0
720575941596596357,DNit004,False,0.0,0.0,False,0,0,0,neither,0.0
720575941569808754,DNnt008,False,0.0,0.0,False,0,0,0,neither,0.0
720575941633124549,DNxn157,False,0.0,0.0,False,0,0,0,neither,0.0
720575941569836914,DNxn137,False,0.0,0.0,False,0,0,0,neither,0.0
720575941569909106,DNg84,False,0.0,0.0,False,0,0,0,neither,0.0
720575941632978629,DNg02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941570031092,DNge099,False,0.0,0.0,False,0,0,0,neither,0.0
720575941632799392,DNnt011,False,0.0,0.0,False,0,0,0,neither,0.0
720575941631013090,DNxl134,False,0.0,0.0,False,0,0,0,neither,0.0
720575941571453342,DNge094,False,0.0,0.0,False,0,0,0,neither,0.0
720575941632652987,DNxl107,False,0.0,0.0,False,0,0,0,neither,0.0
720575941572392201,DNnt013,False,0.0,0.0,False,0,0,0,neither,0.0
720575941572407710,DNad004,False,0.0,0.0,False,0,0,0,neither,0.0
720575941572464798,DNad006,False,0.0,0.0,False,0,0,0,neither,0.0
720575941632002720,DNg02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941631315616,DNxl093,False,0.0,0.0,False,0,0,0,neither,0.0
720575941631060972,DNg65,False,0.0,0.0,False,0,0,0,neither,0.0
720575941574467997,DNpe054,False,0.0,0.0,False,0,0,0,neither,0.0
720575941628153913,DNge140,False,0.0,0.0,False,0,0,0,neither,0.0
720575941627576377,DNge085,False,0.0,0.0,False,0,0,0,neither,0.0
720575941579208281,DNc02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941626282634,DNxl072,False,0.0,0.0,False,0,0,0,neither,0.0
720575941626222218,DNp16,False,0.0,0.0,False,0,0,0,neither,0.0
720575941578679897,DNxn130,False,0.0,0.0,False,0,0,0,neither,0.0
720575941578692697,DNp09,False,0.0,0.0,False,0,0,0,neither,0.0
720575941626193563,DNxn110,False,0.0,0.0,False,0,0,0,neither,0.0
720575941578803025,DNa13,False,0.0,0.0,False,0,0,0,neither,0.0
720575941579149401,DNp17,False,0.0,0.0,False,0,0,0,neither,0.0
720575941626175643,DNg16,False,0.0,0.0,False,0,0,0,neither,0.0
720575941579450745,DNge020,False,0.0,0.0,False,0,0,0,neither,0.0
720575941626337162,DNg103,False,0.0,0.0,False,0,0,0,neither,0.0
720575941626056556,DNge122,False,0.0,0.0,False,0,0,0,neither,0.0
720575941626032074,DNg95,False,0.0,0.0,False,0,0,0,neither,0.0
720575941579793909,DNge010,False,0.0,0.0,False,0,0,0,neither,0.0
720575941626007195,DNxn109,False,0.0,0.0,False,0,0,0,neither,0.0
720575941579841013,DNp16,False,0.0,0.0,False,0,0,0,neither,0.0
720575941625794186,DNae008,False,0.0,0.0,False,0,0,0,neither,0.0
720575941624572042,DNg61,False,0.0,0.0,False,0,0,0,neither,0.0
720575941624536828,SA_DMT_DMetaN_6,False,0.0,0.0,False,0,0,0,neither,0.0
720575941626302858,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941578384629,DNxl121,False,0.0,0.0,False,0,0,0,neither,0.0
720575941627484454,DNge145,False,0.0,0.0,False,0,0,0,neither,0.0
720575941575419401,DNxl088,False,0.0,0.0,False,0,0,0,neither,0.0
720575941574724361,DNg23,False,0.0,0.0,False,0,0,0,neither,0.0
720575941574731272,DNp46,False,0.0,0.0,False,0,0,0,neither,0.0
720575941574744329,DNg02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941574790664,DNg62,False,0.0,0.0,False,0,0,0,neither,0.0
720575941574878351,DNnt019,False,0.0,0.0,False,0,0,0,neither,0.0
720575941574933661,DNde005,False,0.0,0.0,False,0,0,0,neither,0.0
720575941574979229,DNge142,False,0.0,0.0,False,0,0,0,neither,0.0
720575941626745452,oviDN,False,0.0,0.0,False,0,0,0,neither,0.0
720575941575484598,DNge071,False,0.0,0.0,False,0,0,0,neither,0.0
720575941577519961,DNit003,False,0.0,0.0,False,0,0,0,neither,0.0
720575941575525992,DNfl041,False,0.0,0.0,False,0,0,0,neither,0.0
720575941575725928,DNxn129,False,0.0,0.0,False,0,0,0,neither,0.0
720575941575744655,DNxn140,False,0.0,0.0,False,0,0,0,neither,0.0
720575941576254134,DNxl078,False,0.0,0.0,False,0,0,0,neither,0.0
720575941626530442,DNxn134,False,0.0,0.0,False,0,0,0,neither,0.0
720575941626500746,DNg100,False,0.0,0.0,False,0,0,0,neither,0.0
720575941576562792,DNxl101,False,0.0,0.0,False,0,0,0,neither,0.0
720575941577482585,DNxn108,False,0.0,0.0,False,0,0,0,neither,0.0
720575941554354259,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941350890544,DNge110,False,0.0,0.0,False,0,0,0,neither,0.0
720575941554172807,DNp44,False,0.0,0.0,False,0,0,0,neither,0.0
720575941471454583,DNg38,False,0.0,0.0,False,0,0,0,neither,0.0
720575941471768843,DNxn171,False,0.0,0.0,False,0,0,0,neither,0.0
720575941471805963,DNg51,False,0.0,0.0,False,0,0,0,neither,0.0
720575941472005952,DNxl068,False,0.0,0.0,False,0,0,0,neither,0.0
720575941472178752,DNp70,False,0.0,0.0,False,0,0,0,neither,0.0
720575941472597051,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941473793322,DNg02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941473825888,DNge020,False,0.0,0.0,False,0,0,0,neither,0.0
720575941473933664,DNge104,False,0.0,0.0,False,0,0,0,neither,0.0
720575941473970747,DNge116,False,0.0,0.0,False,0,0,0,neither,0.0
720575941474126944,DNp34,False,0.0,0.0,False,0,0,0,neither,0.0
720575941474256224,DNpe008,False,0.0,0.0,False,0,0,0,neither,0.0
720575941474312800,DNge094,False,0.0,0.0,False,0,0,0,neither,0.0
720575941474608170,DNpe029,False,0.0,0.0,False,0,0,0,neither,0.0
720575941474665514,DNg106,False,0.0,0.0,False,0,0,0,neither,0.0
720575941475341610,DNpe012,False,0.0,0.0,False,0,0,0,neither,0.0
720575941475456827,DNp72,False,0.0,0.0,False,0,0,0,neither,0.0
720575941475557681,DNg03,False,0.0,0.0,False,0,0,0,neither,0.0
720575941475572539,DNit004,False,0.0,0.0,False,0,0,0,neither,0.0
720575941476214833,DNge140,False,0.0,0.0,False,0,0,0,neither,0.0
720575941476367937,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941476398897,DNge092,False,0.0,0.0,False,0,0,0,neither,0.0
720575941476632385,DNg01,False,0.0,0.0,False,0,0,0,neither,0.0
720575941476981569,DNit007,False,0.0,0.0,False,0,0,0,neither,0.0
720575941477006388,DNxn104,False,0.0,0.0,False,0,0,0,neither,0.0
720575941477053233,DNg103,False,0.0,0.0,False,0,0,0,neither,0.0
720575941477145393,DNxl113,False,0.0,0.0,False,0,0,0,neither,0.0
720575941477298996,DNge144,False,0.0,0.0,False,0,0,0,neither,0.0
720575941477392926,DNxl073,False,0.0,0.0,False,0,0,0,neither,0.0
720575941477713770,DNxn162,False,0.0,0.0,False,0,0,0,neither,0.0
720575941471627639,DNg92,False,0.0,0.0,False,0,0,0,neither,0.0
720575941471297911,DNxl109,False,0.0,0.0,False,0,0,0,neither,0.0
720575941553670791,DNa13,False,0.0,0.0,False,0,0,0,neither,0.0
720575941471266423,DNge062,False,0.0,0.0,False,0,0,0,neither,0.0
720575941459097503,DNp01,False,0.0,0.0,False,0,0,0,neither,0.0
720575941459415878,pIP9,False,0.0,0.0,False,0,0,0,neither,0.0
720575941460757715,DNxn112,False,0.0,0.0,False,0,0,0,neither,0.0
720575941461347027,DNg68,False,0.0,0.0,False,0,0,0,neither,0.0
720575941461352659,DNxn144,False,0.0,0.0,False,0,0,0,neither,0.0
720575941461407955,DNxn157,False,0.0,0.0,False,0,0,0,neither,0.0
720575941461494483,DNp64,False,0.0,0.0,False,0,0,0,neither,0.0
720575941462261188,DNg35,False,0.0,0.0,False,0,0,0,neither,0.0
720575941462378692,oviDN,False,0.0,0.0,False,0,0,0,neither,0.0
720575941463078800,DNg18_b,False,0.0,0.0,False,0,0,0,neither,0.0
720575941465737814,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941466964566,DNg64,False,0.0,0.0,False,0,0,0,neither,0.0
720575941466965725,DNge024,False,0.0,0.0,False,0,0,0,neither,0.0
720575941467453462,DNfl038,False,0.0,0.0,False,0,0,0,neither,0.0
720575941467559702,DNg06,False,0.0,0.0,False,0,0,0,neither,0.0
720575941468787520,DNge061,False,0.0,0.0,False,0,0,0,neither,0.0
720575941468982795,DNg106,False,0.0,0.0,False,0,0,0,neither,0.0
720575941469370688,DNg10,False,0.0,0.0,False,0,0,0,neither,0.0
720575941469521216,DNg03,False,0.0,0.0,False,0,0,0,neither,0.0
720575941469678557,DNg09,False,0.0,0.0,False,0,0,0,neither,0.0
720575941469716445,DNg48,False,0.0,0.0,False,0,0,0,neither,0.0
720575941470004445,DNge027,False,0.0,0.0,False,0,0,0,neither,0.0
720575941470195723,DNxl056,False,0.0,0.0,False,0,0,0,neither,0.0
720575941470236023,DNpe041,False,0.0,0.0,False,0,0,0,neither,0.0
720575941470533131,DNg96,False,0.0,0.0,False,0,0,0,neither,0.0
720575941470575479,DNut046,False,0.0,0.0,False,0,0,0,neither,0.0
720575941470933824,DNxn127,False,0.0,0.0,False,0,0,0,neither,0.0
720575941471139191,DNpe028,False,0.0,0.0,False,0,0,0,neither,0.0
720575941471147127,DNxl066,False,0.0,0.0,False,0,0,0,neither,0.0
720575941477736066,DNg92,False,0.0,0.0,False,0,0,0,neither,0.0
720575941477812131,DNxl113,False,0.0,0.0,False,0,0,0,neither,0.0
720575941478074592,DNg02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941478429802,DNg70,False,0.0,0.0,False,0,0,0,neither,0.0
720575941486575426,DNxl068,False,0.0,0.0,False,0,0,0,neither,0.0
720575941486612034,DNa03,False,0.0,0.0,False,0,0,0,neither,0.0
720575941486680717,DNp32,False,0.0,0.0,False,0,0,0,neither,0.0
720575941486684226,DNa14,False,0.0,0.0,False,0,0,0,neither,0.0
720575941486692493,DNp68,False,0.0,0.0,False,0,0,0,neither,0.0
720575941486815238,DNfl022,False,0.0,0.0,False,0,0,0,neither,0.0
720575941487186896,DNge112,False,0.0,0.0,False,0,0,0,neither,0.0
720575941488845287,DNg44,False,0.0,0.0,False,0,0,0,neither,0.0
720575941489195724,DNnt008,False,0.0,0.0,False,0,0,0,neither,0.0
720575941489207605,DNnt012,False,0.0,0.0,False,0,0,0,neither,0.0
720575941489274057,DNge046,False,0.0,0.0,False,0,0,0,neither,0.0
720575941489377737,DNp17,False,0.0,0.0,False,0,0,0,neither,0.0
720575941489812277,DNp52,False,0.0,0.0,False,0,0,0,neither,0.0
720575941490071605,DNut046,False,0.0,0.0,False,0,0,0,neither,0.0
720575941490535600,DNg53,False,0.0,0.0,False,0,0,0,neither,0.0
720575941490558261,DNit013,False,0.0,0.0,False,0,0,0,neither,0.0
720575941490590924,DNxn154,False,0.0,0.0,False,0,0,0,neither,0.0
720575941490679497,DNge145,False,0.0,0.0,False,0,0,0,neither,0.0
720575941490694453,DNp30,False,0.0,0.0,False,0,0,0,neither,0.0
720575941490799157,DNp58,False,0.0,0.0,False,0,0,0,neither,0.0
720575941491012809,MDN,False,0.0,0.0,False,0,0,0,neither,0.0
720575941491055820,DNp17,False,0.0,0.0,False,0,0,0,neither,0.0
720575941491065653,MDN,False,0.0,0.0,False,0,0,0,neither,0.0
720575941491126222,DNg33,False,0.0,0.0,False,0,0,0,neither,0.0
720575941491287497,DNpe048,False,0.0,0.0,False,0,0,0,neither,0.0
720575941491649255,oviDN,False,0.0,0.0,False,0,0,0,neither,0.0
720575941491807463,DNp56,False,0.0,0.0,False,0,0,0,neither,0.0
720575941492328167,DNxl014,False,0.0,0.0,False,0,0,0,neither,0.0
720575941492588976,DNxl123,False,0.0,0.0,False,0,0,0,neither,0.0
720575941486574598,DNg02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941486437954,DNg108,False,0.0,0.0,False,0,0,0,neither,0.0
720575941486413709,DNg40,False,0.0,0.0,False,0,0,0,neither,0.0
720575941480901827,DNge085,False,0.0,0.0,False,0,0,0,neither,0.0
720575941478705770,DNxn168,False,0.0,0.0,False,0,0,0,neither,0.0
720575941479434720,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941479543776,DNxl124,False,0.0,0.0,False,0,0,0,neither,0.0
720575941479563650,DNxl084,False,0.0,0.0,False,0,0,0,neither,0.0
720575941480105039,DNnt013,False,0.0,0.0,False,0,0,0,neither,0.0
720575941480480963,DNxn172,False,0.0,0.0,False,0,0,0,neither,0.0
720575941480490882,DNfl035,False,0.0,0.0,False,0,0,0,neither,0.0
720575941480513154,DNg106,False,0.0,0.0,False,0,0,0,neither,0.0
720575941480587394,DNxn071,False,0.0,0.0,False,0,0,0,neither,0.0
720575941480673154,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941480704954,DNg07,False,0.0,0.0,False,0,0,0,neither,0.0
720575941480759971,DNxn179,False,0.0,0.0,False,0,0,0,neither,0.0
720575941480797859,DNad004,False,0.0,0.0,False,0,0,0,neither,0.0
720575941480917187,DNge069,False,0.0,0.0,False,0,0,0,neither,0.0
720575941485430992,DNg37,False,0.0,0.0,False,0,0,0,neither,0.0
720575941480942499,DNnt013,False,0.0,0.0,False,0,0,0,neither,0.0
720575941480996226,DNpe008,False,0.0,0.0,False,0,0,0,neither,0.0
720575941481045155,DNp16,False,0.0,0.0,False,0,0,0,neither,0.0
720575941481337679,DNg77,False,0.0,0.0,False,0,0,0,neither,0.0
720575941482058179,DNxn144,False,0.0,0.0,False,0,0,0,neither,0.0
720575941482407677,DNnt008,False,0.0,0.0,False,0,0,0,neither,0.0
720575941482713341,DNg07,False,0.0,0.0,False,0,0,0,neither,0.0
720575941482970310,DNge139,False,0.0,0.0,False,0,0,0,neither,0.0
720575941483266246,DNpe045,False,0.0,0.0,False,0,0,0,neither,0.0
720575941483358717,DNp17,False,0.0,0.0,False,0,0,0,neither,0.0
720575941483679674,DNge076,False,0.0,0.0,False,0,0,0,neither,0.0
720575941483701178,DNp67,False,0.0,0.0,False,0,0,0,neither,0.0
720575941484195514,DNp24,False,0.0,0.0,False,0,0,0,neither,0.0
720575941459023088,DNpe025,False,0.0,0.0,False,0,0,0,neither,0.0
720575941456679149,DNpe020,False,0.0,0.0,False,0,0,0,neither,0.0
720575941456665581,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941433139598,DNg06,False,0.0,0.0,False,0,0,0,neither,0.0
720575941414353436,DNg10,False,0.0,0.0,False,0,0,0,neither,0.0
720575941414491028,DNge102,False,0.0,0.0,False,0,0,0,neither,0.0
720575941414899345,DNc02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941414947220,DNxn187,False,0.0,0.0,False,0,0,0,neither,0.0
720575941415707420,DNg24,False,0.0,0.0,False,0,0,0,neither,0.0
720575941417243164,oviDN,False,0.0,0.0,False,0,0,0,neither,0.0
720575941425381716,DNxn109,False,0.0,0.0,False,0,0,0,neither,0.0
720575941426612564,DNg92,False,0.0,0.0,False,0,0,0,neither,0.0
720575941427901012,DNfl020,False,0.0,0.0,False,0,0,0,neither,0.0
720575941427934548,DNpe020,False,0.0,0.0,False,0,0,0,neither,0.0
720575941428164233,DNfl021,False,0.0,0.0,False,0,0,0,neither,0.0
720575941428365193,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941429383521,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941429866593,DNut054,False,0.0,0.0,False,0,0,0,neither,0.0
720575941430120289,DNge023,False,0.0,0.0,False,0,0,0,neither,0.0
720575941430513289,DNg36,False,0.0,0.0,False,0,0,0,neither,0.0
720575941430610095,DNge109,False,0.0,0.0,False,0,0,0,neither,0.0
720575941431211951,DNg29,False,0.0,0.0,False,0,0,0,neither,0.0
720575941431469304,DNp46,False,0.0,0.0,False,0,0,0,neither,0.0
720575941431577007,DNg02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941431747086,DNg73,False,0.0,0.0,False,0,0,0,neither,0.0
720575941431875832,DNxl083,False,0.0,0.0,False,0,0,0,neither,0.0
720575941432046945,DNxl125,False,0.0,0.0,False,0,0,0,neither,0.0
720575941432255959,DNxl070,False,0.0,0.0,False,0,0,0,neither,0.0
720575941432269271,DNg10,False,0.0,0.0,False,0,0,0,neither,0.0
720575941432295639,DNg02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941432481633,DNxn126,False,0.0,0.0,False,0,0,0,neither,0.0
720575941433030414,DNfl024,False,0.0,0.0,False,0,0,0,neither,0.0
720575941433031182,DNxn165,False,0.0,0.0,False,0,0,0,neither,0.0
720575941413642268,DNg78,False,0.0,0.0,False,0,0,0,neither,0.0
720575941413189999,DNp38,False,0.0,0.0,False,0,0,0,neither,0.0
720575941412623215,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941401753635,DNg06,False,0.0,0.0,False,0,0,0,neither,0.0
720575941352918576,DNg70,False,0.0,0.0,False,0,0,0,neither,0.0
720575941353080624,DNfl042,False,0.0,0.0,False,0,0,0,neither,0.0
720575941390308246,DNut054,False,0.0,0.0,False,0,0,0,neither,0.0
720575941390619140,DNg10,False,0.0,0.0,False,0,0,0,neither,0.0
720575941390623382,DNp20,False,0.0,0.0,False,0,0,0,neither,0.0
720575941390722710,DNge025,False,0.0,0.0,False,0,0,0,neither,0.0
720575941391756548,DNfl028,False,0.0,0.0,False,0,0,0,neither,0.0
720575941393196950,DNpe054,False,0.0,0.0,False,0,0,0,neither,0.0
720575941393242628,DNp30,False,0.0,0.0,False,0,0,0,neither,0.0
720575941399042851,DNfl025,False,0.0,0.0,False,0,0,0,neither,0.0
720575941399099427,DNfl033,False,0.0,0.0,False,0,0,0,neither,0.0
720575941399380515,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941400290851,DNg49,False,0.0,0.0,False,0,0,0,neither,0.0
720575941401786403,DNut042,False,0.0,0.0,False,0,0,0,neither,0.0
720575941411620207,DNg33,False,0.0,0.0,False,0,0,0,neither,0.0
720575941401814307,DNxl049,False,0.0,0.0,False,0,0,0,neither,0.0
720575941401962787,DNg104,False,0.0,0.0,False,0,0,0,neither,0.0
720575941402468899,DNp17,False,0.0,0.0,False,0,0,0,neither,0.0
720575941404711792,DNpe016,False,0.0,0.0,False,0,0,0,neither,0.0
720575941404748144,DNxl097,False,0.0,0.0,False,0,0,0,neither,0.0
720575941404813680,DNut042,False,0.0,0.0,False,0,0,0,neither,0.0
720575941404874352,DNfl021,False,0.0,0.0,False,0,0,0,neither,0.0
720575941404981360,DNp17,False,0.0,0.0,False,0,0,0,neither,0.0
720575941407788206,DNge029,False,0.0,0.0,False,0,0,0,neither,0.0
720575941408170799,DNxn165,False,0.0,0.0,False,0,0,0,neither,0.0
720575941408568238,DNb08,False,0.0,0.0,False,0,0,0,neither,0.0
720575941408577327,DNg62,False,0.0,0.0,False,0,0,0,neither,0.0
720575941409214894,DNp25,False,0.0,0.0,False,0,0,0,neither,0.0
720575941433116046,DNg03,False,0.0,0.0,False,0,0,0,neither,0.0
720575941433235744,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941456506015,DNg23,False,0.0,0.0,False,0,0,0,neither,0.0
720575941434224526,DNge110,False,0.0,0.0,False,0,0,0,neither,0.0
720575941446894612,DNnt008,False,0.0,0.0,False,0,0,0,neither,0.0
720575941447884820,DNxn071,False,0.0,0.0,False,0,0,0,neither,0.0
720575941447935764,oviDN,False,0.0,0.0,False,0,0,0,neither,0.0
720575941448018196,DNge142,False,0.0,0.0,False,0,0,0,neither,0.0
720575941448124692,DNge115,False,0.0,0.0,False,0,0,0,neither,0.0
720575941448922717,DNg11,False,0.0,0.0,False,0,0,0,neither,0.0
720575941448968029,DNfl014,False,0.0,0.0,False,0,0,0,neither,0.0
720575941449384885,DNge150,False,0.0,0.0,False,0,0,0,neither,0.0
720575941449875893,DNxl106,False,0.0,0.0,False,0,0,0,neither,0.0
720575941450039477,DNg83,False,0.0,0.0,False,0,0,0,neither,0.0
720575941450587726,DNp55,False,0.0,0.0,False,0,0,0,neither,0.0
720575941450728314,DNxl104,False,0.0,0.0,False,0,0,0,neither,0.0
720575941450934350,DNp27,False,0.0,0.0,False,0,0,0,neither,0.0
720575941451023482,DNfl014,False,0.0,0.0,False,0,0,0,neither,0.0
720575941452016199,DNxn144,False,0.0,0.0,False,0,0,0,neither,0.0
720575941452030330,oviDN,False,0.0,0.0,False,0,0,0,neither,0.0
720575941452211834,DNxn143,False,0.0,0.0,False,0,0,0,neither,0.0
720575941452264361,DNnt011,False,0.0,0.0,False,0,0,0,neither,0.0
720575941453538473,DNxl113,False,0.0,0.0,False,0,0,0,neither,0.0
720575941453830637,DNfl012,False,0.0,0.0,False,0,0,0,neither,0.0
720575941453869619,DNg18,False,0.0,0.0,False,0,0,0,neither,0.0
720575941454124781,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941454260275,DNg106,False,0.0,0.0,False,0,0,0,neither,0.0
720575941454569523,DNg18,False,0.0,0.0,False,0,0,0,neither,0.0
720575941454913075,DNge083,False,0.0,0.0,False,0,0,0,neither,0.0
720575941454975539,DNp16,False,0.0,0.0,False,0,0,0,neither,0.0
720575941455929837,DNge089,False,0.0,0.0,False,0,0,0,neither,0.0
720575941456180461,DNg63,False,0.0,0.0,False,0,0,0,neither,0.0
720575941456504560,DNg03,False,0.0,0.0,False,0,0,0,neither,0.0
720575941445677332,DNge060,False,0.0,0.0,False,0,0,0,neither,0.0
720575941444536746,DNut042,False,0.0,0.0,False,0,0,0,neither,0.0
720575941442861482,DNg09,False,0.0,0.0,False,0,0,0,neither,0.0
720575941438655506,DNfl042,False,0.0,0.0,False,0,0,0,neither,0.0
720575941434874912,DN_720575941434,False,0.0,0.0,False,0,0,0,neither,0.0
720575941435949198,DNxl118,False,0.0,0.0,False,0,0,0,neither,0.0
720575941435997984,DNge034,False,0.0,0.0,False,0,0,0,neither,0.0
720575941436095788,DNut058,False,0.0,0.0,False,0,0,0,neither,0.0
720575941436313888,DNfl035,False,0.0,0.0,False,0,0,0,neither,0.0
720575941437329708,DNg08_b,False,0.0,0.0,False,0,0,0,neither,0.0
720575941437971541,DNg01,False,0.0,0.0,False,0,0,0,neither,0.0
720575941438049621,DNnt008,False,0.0,0.0,False,0,0,0,neither,0.0
720575941438213951,DNge118,False,0.0,0.0,False,0,0,0,neither,0.0
720575941438465298,DNb04,False,0.0,0.0,False,0,0,0,neither,0.0
720575941438469676,DNxl125,False,0.0,0.0,False,0,0,0,neither,0.0
720575941438500370,DNxn145,False,0.0,0.0,False,0,0,0,neither,0.0
720575941438646290,DNg38,False,0.0,0.0,False,0,0,0,neither,0.0
720575941438719967,DNg11,False,0.0,0.0,False,0,0,0,neither,0.0
720575941441615963,DNpe007,False,0.0,0.0,False,0,0,0,neither,0.0
720575941438848479,DNpe054,False,0.0,0.0,False,0,0,0,neither,0.0
720575941439454783,DNit003,False,0.0,0.0,False,0,0,0,neither,0.0
720575941439567327,DNfl024,False,0.0,0.0,False,0,0,0,neither,0.0
720575941439577055,DNxl114,False,0.0,0.0,False,0,0,0,neither,0.0
720575941439620415,DNxl088,False,0.0,0.0,False,0,0,0,neither,0.0
720575941439633983,DNp65,False,0.0,0.0,False,0,0,0,neither,0.0
720575941439740895,DNg11,False,0.0,0.0,False,0,0,0,neither,0.0
720575941439786719,DNxl101,False,0.0,0.0,False,0,0,0,neither,0.0
720575941439919295,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941440350293,DNp71,False,0.0,0.0,False,0,0,0,neither,0.0
720575941440379733,DNp66,False,0.0,0.0,False,0,0,0,neither,0.0
720575941440714959,DNg03,False,0.0,0.0,False,0,0,0,neither,0.0
720575941441243839,DNxn179,False,0.0,0.0,False,0,0,0,neither,0.0
720575941493928064,DNnt008,False,0.0,0.0,False,0,0,0,neither,0.0
720575941493947006,DNg46,False,0.0,0.0,False,0,0,0,neither,0.0
720575941494925182,DNxl127,False,0.0,0.0,False,0,0,0,neither,0.0
720575941536772378,DNp29,False,0.0,0.0,False,0,0,0,neither,0.0
720575941530466488,DNg08,False,0.0,0.0,False,0,0,0,neither,0.0
720575941530577355,DNut046,False,0.0,0.0,False,0,0,0,neither,0.0
720575941530606467,DNg06,False,0.0,0.0,False,0,0,0,neither,0.0
720575941531334373,DNxn108,False,0.0,0.0,False,0,0,0,neither,0.0
720575941531488971,DNxl095,False,0.0,0.0,False,0,0,0,neither,0.0
720575941531735269,DNg72,False,0.0,0.0,False,0,0,0,neither,0.0
720575941531918565,DNxn109,False,0.0,0.0,False,0,0,0,neither,0.0
720575941531974629,DNg36,False,0.0,0.0,False,0,0,0,neither,0.0
720575941532803160,DNxl081,False,0.0,0.0,False,0,0,0,neither,0.0
720575941533398659,DNxn105,False,0.0,0.0,False,0,0,0,neither,0.0
720575941533506586,DNg106,False,0.0,0.0,False,0,0,0,neither,0.0
720575941533567754,DNge071,False,0.0,0.0,False,0,0,0,neither,0.0
720575941533807082,DNg11,False,0.0,0.0,False,0,0,0,neither,0.0
720575941534075370,DNge071,False,0.0,0.0,False,0,0,0,neither,0.0
720575941534800618,DNge071,False,0.0,0.0,False,0,0,0,neither,0.0
720575941352057904,DNpe054,False,0.0,0.0,False,0,0,0,neither,0.0
720575941534911832,DNge139,False,0.0,0.0,False,0,0,0,neither,0.0
720575941535086424,DNg13,False,0.0,0.0,False,0,0,0,neither,0.0
720575941535097578,DNge012,False,0.0,0.0,False,0,0,0,neither,0.0
720575941535167320,DNxn073,False,0.0,0.0,False,0,0,0,neither,0.0
720575941535231832,DNxl123,False,0.0,0.0,False,0,0,0,neither,0.0
720575941535332952,DNpe008,False,0.0,0.0,False,0,0,0,neither,0.0
720575941535705778,DNp17,False,0.0,0.0,False,0,0,0,neither,0.0
720575941535724522,DNge056,False,0.0,0.0,False,0,0,0,neither,0.0
720575941535811562,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941536048321,DNg62,False,0.0,0.0,False,0,0,0,neither,0.0
720575941536140993,DNxn181,False,0.0,0.0,False,0,0,0,neither,0.0
720575941536326805,DNnt008,False,0.0,0.0,False,0,0,0,neither,0.0
720575941536580634,DNge129,False,0.0,0.0,False,0,0,0,neither,0.0
720575941530093496,DNxn119,False,0.0,0.0,False,0,0,0,neither,0.0
