interneuron_id,degree_centrality,betweenness_centrality,n_target_mns
720575941532246762,0.058365758754863814,0.0132474643313566,2
720575941583588830,0.058365758754863814,0.0015522526225235473,2
720575941401776931,0.057068741893644616,0.0011531335358069578,2
720575941542432092,0.054474708171206226,0.004496746592879769,2
720575941532432618,0.05317769130998703,0.00048427002827056674,2
720575941571499515,0.05188067444876783,0.0003888833046301402,2
720575941439017423,0.05188067444876783,0.0003888833046301402,2
720575941546491681,0.05188067444876783,0.0003888833046301402,2
720575941636281205,0.05188067444876783,0.0003888833046301402,2
720575941514065043,0.05188067444876783,0.0003888833046301402,2
720575941659696184,0.05188067444876783,0.0003888833046301402,2
720575941592149718,0.05188067444876783,0.0003888833046301402,2
720575941614850517,0.05058365758754864,0.0007647072901296796,2
720575941565168942,0.05058365758754864,0.0007647072901296796,2
720575941464073558,0.05058365758754864,0.0007647072901296796,2
720575941536294293,0.05058365758754864,0.0007647072901296796,2
720575941517764824,0.05058365758754864,0.0007647072901296796,2
720575941457153094,0.05058365758754864,0.0007647072901296796,2
720575941520331511,0.05058365758754864,0.0007647072901296796,2
720575941623439754,0.04669260700389105,0.0007684210082225978,2
720575941562021376,0.04539559014267185,0.001017652246206669,2
720575941473850720,0.042801556420233464,0.0002225568415484105,2
720575941438938175,0.042801556420233464,0.0002225568415484105,2
720575941668725169,0.042801556420233464,0.0002225568415484105,2
