dn_id,dn_name,in_id,mn_id,muscle,muscle_type,dn_in_synapses,in_mn_synapses,pathway_strength
720575941440280767,DNa15,720575941569707422,720575941516770670,iii4,steering,3,7,21
720575941440280767,DNa15,720575941569707422,720575941580669817,hg1,steering,3,11,33
720575941440280767,DNa15,720575941569707422,720575941630940642,hg4,steering,3,6,18
720575941440280767,DNa15,720575941570823752,720575941580669817,hg1,steering,4,13,52
720575941440280767,DNa15,720575941570823752,720575941596050112,DLM5,power,4,3,12
720575941440280767,DNa15,720575941571499515,720575941456201887,hg1,steering,7,10,70
720575941440280767,DNa15,720575941571499515,720575941542412805,b3,steering,7,11,77
720575941440280767,DNa15,720575941571499515,720575941542412805,b3,steering,7,56,392
720575941440280767,DNa15,720575941571499515,720575941547315060,i1,steering,7,8,56
720575941440280767,DNa15,720575941571499515,720575941547315060,i1,steering,7,23,161
720575941440280767,DNa15,720575941572107017,720575941513173763,hg4,steering,9,9,81
720575941440280767,DNa15,720575941572107017,720575941513173763,hg4,steering,9,6,54
720575941440280767,DNa15,720575941572107017,720575941513173763,hg4,steering,9,10,90
720575941440280767,DNa15,720575941572107017,720575941513173763,hg4,steering,9,3,27
720575941440280767,DNa15,720575941572107017,720575941516770670,iii4,steering,9,5,45
720575941440280767,DNa15,720575941572107017,720575941516770670,iii4,steering,9,13,117
720575941440280767,DNa15,720575941572107017,720575941533190337,DLM1,power,9,3,27
720575941440280767,DNa15,720575941572107017,720575941580669817,hg1,steering,9,8,72
720575941440280767,DNa15,720575941572107017,720575941580669817,hg1,steering,9,17,153
720575941440280767,DNa15,720575941572107017,720575941583644382,DLM1,power,9,3,27
720575941440280767,DNa15,720575941572107017,720575941596050112,DLM5,power,9,4,36
720575941440280767,DNa15,720575941572107017,720575941655597785,b2,steering,9,6,54
720575941440280767,DNa15,720575941572107017,720575941513173763,hg4,steering,6,9,54
720575941440280767,DNa15,720575941572107017,720575941513173763,hg4,steering,6,6,36
720575941440280767,DNa15,720575941572107017,720575941513173763,hg4,steering,6,10,60
720575941440280767,DNa15,720575941572107017,720575941513173763,hg4,steering,6,3,18
720575941440280767,DNa15,720575941572107017,720575941516770670,iii4,steering,6,5,30
720575941440280767,DNa15,720575941572107017,720575941516770670,iii4,steering,6,13,78
720575941440280767,DNa15,720575941572107017,720575941533190337,DLM1,power,6,3,18
720575941440280767,DNa15,720575941572107017,720575941580669817,hg1,steering,6,8,48
720575941440280767,DNa15,720575941572107017,720575941580669817,hg1,steering,6,17,102
720575941440280767,DNa15,720575941572107017,720575941583644382,DLM1,power,6,3,18
720575941440280767,DNa15,720575941572107017,720575941596050112,DLM5,power,6,4,24
720575941440280767,DNa15,720575941572107017,720575941655597785,b2,steering,6,6,36
720575941440280767,DNa15,720575941574672029,720575941624155644,b2,steering,5,4,20
720575941440280767,DNa15,720575941583169158,720575941549822781,b1,steering,5,14,70
720575941440280767,DNa15,720575941583169158,720575941549822781,b1,steering,5,13,65
720575941440280767,DNa15,720575941583169158,720575941549822781,b1,steering,5,3,15
720575941440280767,DNa15,720575941583169158,720575941643100754,ps1,steering,5,4,20
720575941440280767,DNa15,720575941583169158,720575941655597785,b2,steering,5,5,25
720575941440280767,DNa15,720575941583169158,720575941655597785,b2,steering,5,14,70
720575941440280767,DNa15,720575941583169158,720575941655597785,b2,steering,5,3,15
720575941440280767,DNa15,720575941592149718,720575941542412805,b3,steering,7,5,35
720575941440280767,DNa15,720575941592149718,720575941542412805,b3,steering,7,28,196
720575941440280767,DNa15,720575941592149718,720575941547315060,i1,steering,7,10,70
720575941440280767,DNa15,720575941592149718,720575941547315060,i1,steering,7,38,266
720575941440280767,DNa15,720575941593615211,720575941456201887,hg1,steering,5,7,35
720575941440280767,DNa15,720575941593615211,720575941468288375,hg3,steering,5,11,55
720575941440280767,DNa15,720575941593615211,720575941479658831,hg2,steering,5,8,40
720575941440280767,DNa15,720575941593615211,720575941513173763,hg4,steering,5,9,45
720575941440280767,DNa15,720575941593615211,720575941513173763,hg4,steering,5,16,80
720575941440280767,DNa15,720575941593615211,720575941513173763,hg4,steering,5,15,75
720575941440280767,DNa15,720575941593615211,720575941516770670,iii4,steering,5,25,125
720575941440280767,DNa15,720575941593615211,720575941516770670,iii4,steering,5,13,65
720575941440280767,DNa15,720575941593615211,720575941516770670,iii4,steering,5,47,235
720575941440280767,DNa15,720575941593615211,720575941580669817,hg1,steering,5,40,200
720575941440280767,DNa15,720575941593615211,720575941580669817,hg1,steering,5,17,85
720575941440280767,DNa15,720575941593615211,720575941580669817,hg1,steering,5,54,270
720575941440280767,DNa15,720575941593615211,720575941732789547,hg2,steering,5,11,55
720575941440280767,DNa15,720575941594515158,720575941456201887,hg1,steering,4,22,88
720575941440280767,DNa15,720575941594515158,720575941630940642,hg4,steering,4,6,24
720575941440280767,DNa15,720575941601153270,720575941456201887,hg1,steering,25,6,150
720575941440280767,DNa15,720575941601153270,720575941456201887,hg1,steering,25,10,250
720575941440280767,DNa15,720575941601153270,720575941542412805,b3,steering,25,9,225
720575941440280767,DNa15,720575941601153270,720575941542412805,b3,steering,25,13,325
720575941440280767,DNa15,720575941601153270,720575941542412805,b3,steering,25,22,550
720575941440280767,DNa15,720575941601153270,720575941547315060,i1,steering,25,11,275
720575941440280767,DNa15,720575941601153270,720575941547315060,i1,steering,25,16,400
720575941440280767,DNa15,720575941601153270,720575941547394081,i2,steering,25,3,75
720575941440280767,DNa15,720575941604997997,720575941483845954,hg3,steering,4,4,16
720575941440280767,DNa15,720575941604997997,720575941513173763,hg4,steering,4,43,172
720575941440280767,DNa15,720575941604997997,720575941513173763,hg4,steering,4,6,24
720575941440280767,DNa15,720575941604997997,720575941513173763,hg4,steering,4,7,28
720575941440280767,DNa15,720575941604997997,720575941516770670,iii4,steering,4,17,68
720575941440280767,DNa15,720575941604997997,720575941580669817,hg1,steering,4,37,148
720575941440280767,DNa15,720575941604997997,720575941580669817,hg1,steering,4,5,20
720575941440280767,DNa15,720575941604997997,720575941603635190,DVM1A,power,4,3,12
720575941440280767,DNa15,720575941604997997,720575941483845954,hg3,steering,4,4,16
720575941440280767,DNa15,720575941604997997,720575941513173763,hg4,steering,4,43,172
720575941440280767,DNa15,720575941604997997,720575941513173763,hg4,steering,4,6,24
720575941440280767,DNa15,720575941604997997,720575941513173763,hg4,steering,4,7,28
720575941440280767,DNa15,720575941604997997,720575941516770670,iii4,steering,4,17,68
720575941440280767,DNa15,720575941604997997,720575941580669817,hg1,steering,4,37,148
720575941440280767,DNa15,720575941604997997,720575941580669817,hg1,steering,4,5,20
720575941440280767,DNa15,720575941604997997,720575941603635190,DVM1A,power,4,3,12
720575941440280767,DNa15,720575941607605101,720575941456201887,hg1,steering,9,27,243
720575941440280767,DNa15,720575941607605101,720575941456201887,hg1,steering,9,3,27
720575941440280767,DNa15,720575941607605101,720575941456201887,hg1,steering,9,3,27
720575941440280767,DNa15,720575941607605101,720575941456201887,hg1,steering,9,16,144
720575941440280767,DNa15,720575941607605101,720575941519783640,DLM1,power,9,5,45
720575941440280767,DNa15,720575941607605101,720575941542412805,b3,steering,9,3,27
720575941440280767,DNa15,720575941607605101,720575941456201887,hg1,steering,3,27,81
720575941440280767,DNa15,720575941607605101,720575941456201887,hg1,steering,3,3,9
720575941440280767,DNa15,720575941607605101,720575941456201887,hg1,steering,3,3,9
720575941440280767,DNa15,720575941607605101,720575941456201887,hg1,steering,3,16,48
720575941440280767,DNa15,720575941607605101,720575941519783640,DLM1,power,3,5,15
720575941440280767,DNa15,720575941607605101,720575941542412805,b3,steering,3,3,9
720575941440280767,DNa15,720575941608287818,720575941468897856,i1,steering,15,9,135
720575941440280767,DNa15,720575941608287818,720575941468897856,i1,steering,15,3,45
720575941440280767,DNa15,720575941608287818,720575941468897856,i1,steering,15,4,60
720575941440280767,DNa15,720575941608287818,720575941468897856,i1,steering,4,9,36
720575941440280767,DNa15,720575941608287818,720575941468897856,i1,steering,4,3,12
720575941440280767,DNa15,720575941608287818,720575941468897856,i1,steering,4,4,16
720575941440280767,DNa15,720575941608310346,720575941468897856,i1,steering,35,6,210
720575941440280767,DNa15,720575941608310346,720575941468897856,i1,steering,35,8,280
720575941440280767,DNa15,720575941608310346,720575941474574132,b3,steering,35,5,175
720575941440280767,DNa15,720575941608310346,720575941474574132,b3,steering,35,14,490
720575941440280767,DNa15,720575941608310346,720575941474574132,b3,steering,35,10,350
720575941440280767,DNa15,720575941608310346,720575941516770670,iii4,steering,35,3,105
720575941440280767,DNa15,720575941608310346,720575941580669817,hg1,steering,35,12,420
720575941440280767,DNa15,720575941608991050,720575941521196211,b1,steering,66,31,2046
720575941440280767,DNa15,720575941608991050,720575941624155644,b2,steering,66,3,198
720575941440280767,DNa15,720575941608991050,720575941624155644,b2,steering,66,29,1914
720575941440280767,DNa15,720575941608991050,720575941630940642,hg4,steering,66,3,198
720575941440280767,DNa15,720575941608991050,720575941521196211,b1,steering,22,31,682
720575941440280767,DNa15,720575941608991050,720575941624155644,b2,steering,22,3,66
720575941440280767,DNa15,720575941608991050,720575941624155644,b2,steering,22,29,638
720575941440280767,DNa15,720575941608991050,720575941630940642,hg4,steering,22,3,66
720575941440280767,DNa15,720575941609001034,720575941468288375,hg3,steering,5,5,25
720575941440280767,DNa15,720575941609001034,720575941468288375,hg3,steering,5,3,15
720575941440280767,DNa15,720575941609001034,720575941468288375,hg3,steering,5,4,20
720575941440280767,DNa15,720575941609001034,720575941513173763,hg4,steering,5,4,20
720575941440280767,DNa15,720575941609001034,720575941513173763,hg4,steering,5,3,15
720575941440280767,DNa15,720575941609001034,720575941513173763,hg4,steering,5,23,115
720575941440280767,DNa15,720575941609001034,720575941513173763,hg4,steering,5,7,35
720575941440280767,DNa15,720575941609001034,720575941596050112,DLM5,power,5,3,15
720575941440280767,DNa15,720575941609001034,720575941468288375,hg3,steering,3,5,15
720575941440280767,DNa15,720575941609001034,720575941468288375,hg3,steering,3,3,9
720575941440280767,DNa15,720575941609001034,720575941468288375,hg3,steering,3,4,12
720575941440280767,DNa15,720575941609001034,720575941513173763,hg4,steering,3,4,12
720575941440280767,DNa15,720575941609001034,720575941513173763,hg4,steering,3,3,9
720575941440280767,DNa15,720575941609001034,720575941513173763,hg4,steering,3,23,69
720575941440280767,DNa15,720575941609001034,720575941513173763,hg4,steering,3,7,21
720575941440280767,DNa15,720575941609001034,720575941596050112,DLM5,power,3,3,9
720575941440280767,DNa15,720575941610354153,720575941463144336,DLM1,power,6,3,18
720575941440280767,DNa15,720575941610354153,720575941463144336,DLM1,power,6,15,90
720575941440280767,DNa15,720575941610354153,720575941479034563,DLM1,power,6,14,84
720575941440280767,DNa15,720575941610354153,720575941507955269,DLM1,power,6,3,18
720575941440280767,DNa15,720575941610354153,720575941507955269,DLM1,power,6,7,42
720575941440280767,DNa15,720575941610354153,720575941533190337,DLM1,power,6,4,24
720575941440280767,DNa15,720575941610354153,720575941534583786,DLM5,power,6,4,24
720575941440280767,DNa15,720575941610354153,720575941565105206,DVM1A,power,6,3,18
720575941440280767,DNa15,720575941610354153,720575941596050112,DLM5,power,6,11,66
720575941440280767,DNa15,720575941610354153,720575941597489344,DVM1A,power,6,3,18
720575941440280767,DNa15,720575941610354153,720575941640465439,DLM1,power,6,6,36
720575941440280767,DNa15,720575941610354153,720575941643100754,ps1,steering,6,3,18
720575941440280767,DNa15,720575941610354153,720575941645403000,DLM1,power,6,5,30
720575941440280767,DNa15,720575941610354153,720575941645403000,DLM1,power,6,3,18
720575941440280767,DNa15,720575941610354153,720575941655597785,b2,steering,6,8,48
720575941440280767,DNa15,720575941612599449,720575941542412805,b3,steering,13,4,52
720575941440280767,DNa15,720575941612599449,720575941542412805,b3,steering,13,5,65
720575941440280767,DNa15,720575941612599449,720575941542412805,b3,steering,13,8,104
720575941440280767,DNa15,720575941613256211,720575941468897856,i1,steering,18,18,324
720575941440280767,DNa15,720575941613256211,720575941468897856,i1,steering,18,7,126
720575941440280767,DNa15,720575941613256211,720575941513173763,hg4,steering,18,14,252
720575941440280767,DNa15,720575941613256211,720575941580669817,hg1,steering,18,20,360
720575941440280767,DNa15,720575941613256211,720575941468897856,i1,steering,5,18,90
720575941440280767,DNa15,720575941613256211,720575941468897856,i1,steering,5,7,35
720575941440280767,DNa15,720575941613256211,720575941513173763,hg4,steering,5,14,70
720575941440280767,DNa15,720575941613256211,720575941580669817,hg1,steering,5,20,100
720575941440280767,DNa15,720575941623284362,720575941542412805,b3,steering,4,6,24
720575941440280767,DNa15,720575941623284362,720575941542412805,b3,steering,4,3,12
720575941440280767,DNa15,720575941623284362,720575941547315060,i1,steering,4,5,20
720575941440280767,DNa15,720575941623284362,720575941547394081,i2,steering,4,3,12
720575941440280767,DNa15,720575941623284362,720575941547394081,i2,steering,4,9,36
720575941440280767,DNa15,720575941623399788,720575941513173763,hg4,steering,3,3,9
720575941440280767,DNa15,720575941623399788,720575941516770670,iii4,steering,3,19,57
720575941440280767,DNa15,720575941623399788,720575941516770670,iii4,steering,3,15,45
720575941440280767,DNa15,720575941623399788,720575941516770670,iii4,steering,3,15,45
720575941440280767,DNa15,720575941623399788,720575941549822781,b1,steering,3,4,12
720575941440280767,DNa15,720575941623399788,720575941549822781,b1,steering,3,8,24
720575941440280767,DNa15,720575941623399788,720575941580669817,hg1,steering,3,18,54
720575941440280767,DNa15,720575941623399788,720575941580669817,hg1,steering,3,14,42
720575941440280767,DNa15,720575941623399788,720575941580669817,hg1,steering,3,19,57
720575941440280767,DNa15,720575941623399788,720575941655597785,b2,steering,3,3,9
720575941440280767,DNa15,720575941623399788,720575941655597785,b2,steering,3,28,84
720575941440280767,DNa15,720575941623399788,720575941655597785,b2,steering,3,16,48
720575941440280767,DNa15,720575941630959035,720575941468897856,i1,steering,3,16,48
720575941440280767,DNa15,720575941630959035,720575941468897856,i1,steering,3,26,78
720575941440280767,DNa15,720575941630959035,720575941468897856,i1,steering,3,3,9
720575941440280767,DNa15,720575941630959035,720575941474574132,b3,steering,3,3,9
720575941440280767,DNa15,720575941630959035,720575941474574132,b3,steering,3,3,9
720575941440280767,DNa15,720575941630959035,720575941475745898,i2,steering,3,4,12
720575941440280767,DNa15,720575941630959035,720575941580669817,hg1,steering,3,5,15
720575941440280767,DNa15,720575941630959035,720575941580669817,hg1,steering,3,6,18
720575941440280767,DNa15,720575941630959035,720575941468897856,i1,steering,5,16,80
720575941440280767,DNa15,720575941630959035,720575941468897856,i1,steering,5,26,130
720575941440280767,DNa15,720575941630959035,720575941468897856,i1,steering,5,3,15
720575941440280767,DNa15,720575941630959035,720575941474574132,b3,steering,5,3,15
720575941440280767,DNa15,720575941630959035,720575941474574132,b3,steering,5,3,15
720575941440280767,DNa15,720575941630959035,720575941475745898,i2,steering,5,4,20
720575941440280767,DNa15,720575941630959035,720575941580669817,hg1,steering,5,5,25
720575941440280767,DNa15,720575941630959035,720575941580669817,hg1,steering,5,6,30
720575941440280767,DNa15,720575941645100664,720575941468897856,i1,steering,3,10,30
720575941440280767,DNa15,720575941645100664,720575941468897856,i1,steering,3,5,15
720575941440280767,DNa15,720575941645100664,720575941468897856,i1,steering,3,4,12
720575941440280767,DNa15,720575941645100664,720575941472734048,DVM1A,power,3,5,15
720575941440280767,DNa15,720575941645100664,720575941516770670,iii4,steering,3,8,24
720575941440280767,DNa15,720575941645100664,720575941516770670,iii4,steering,3,3,9
720575941440280767,DNa15,720575941645100664,720575941530190027,DVM2A,power,3,6,18
720575941440280767,DNa15,720575941645100664,720575941580669817,hg1,steering,3,11,33
720575941440280767,DNa15,720575941645100664,720575941580669817,hg1,steering,3,3,9
720575941440280767,DNa15,720575941645100664,720575941580669817,hg1,steering,3,8,24
720575941440280767,DNa15,720575941645100664,720575941603635190,DVM1A,power,3,5,15
720575941440280767,DNa15,720575941645100664,720575941655597785,b2,steering,3,3,9
720575941440280767,DNa15,720575941649244949,720575941468897856,i1,steering,6,7,42
720575941440280767,DNa15,720575941649244949,720575941468897856,i1,steering,6,7,42
720575941440280767,DNa15,720575941649244949,720575941468897856,i1,steering,6,3,18
720575941440280767,DNa15,720575941649244949,720575941474574132,b3,steering,6,10,60
720575941440280767,DNa15,720575941649244949,720575941474574132,b3,steering,6,4,24
720575941440280767,DNa15,720575941649244949,720575941513173763,hg4,steering,6,6,36
720575941440280767,DNa15,720575941649244949,720575941516770670,iii4,steering,6,13,78
720575941440280767,DNa15,720575941649244949,720575941580669817,hg1,steering,6,21,126
720575941440280767,DNa15,720575941649244949,720575941580669817,hg1,steering,6,4,24
720575941440280767,DNa15,720575941650753297,720575941513173763,hg4,steering,8,5,40
720575941440280767,DNa15,720575941650753297,720575941513173763,hg4,steering,8,5,40
720575941440280767,DNa15,720575941650753297,720575941516770670,iii4,steering,8,4,32
720575941440280767,DNa15,720575941650753297,720575941580669817,hg1,steering,8,3,24
720575941440280767,DNa15,720575941650753297,720575941580669817,hg1,steering,8,3,24
720575941440280767,DNa15,720575941650753297,720575941596050112,DLM5,power,8,3,24
720575941440280767,DNa15,720575941650753297,720575941513173763,hg4,steering,3,5,15
720575941440280767,DNa15,720575941650753297,720575941513173763,hg4,steering,3,5,15
720575941440280767,DNa15,720575941650753297,720575941516770670,iii4,steering,3,4,12
720575941440280767,DNa15,720575941650753297,720575941580669817,hg1,steering,3,3,9
720575941440280767,DNa15,720575941650753297,720575941580669817,hg1,steering,3,3,9
720575941440280767,DNa15,720575941650753297,720575941596050112,DLM5,power,3,3,9
720575941440280767,DNa15,720575941652038421,720575941521196211,b1,steering,4,19,76
720575941440280767,DNa15,720575941652038421,720575941565378919,iii3,steering,4,26,104
720575941440280767,DNa15,720575941652038421,720575941624155644,b2,steering,4,17,68
720575941440280767,DNa15,720575941659696184,720575941456201887,hg1,steering,19,4,76
720575941440280767,DNa15,720575941659696184,720575941456201887,hg1,steering,19,4,76
720575941440280767,DNa15,720575941659696184,720575941456201887,hg1,steering,19,5,95
720575941440280767,DNa15,720575941659696184,720575941542412805,b3,steering,19,23,437
720575941440280767,DNa15,720575941659696184,720575941542412805,b3,steering,19,8,152
720575941440280767,DNa15,720575941659696184,720575941542412805,b3,steering,19,33,627
720575941440280767,DNa15,720575941659696184,720575941547315060,i1,steering,19,8,152
720575941440280767,DNa15,720575941659696184,720575941547315060,i1,steering,19,12,228
720575941440280767,DNa15,720575941659696184,720575941547315060,i1,steering,19,23,437
720575941440280767,DNa15,720575941659696184,720575941547394081,i2,steering,19,3,57
720575941440280767,DNa15,720575941659696184,720575941456201887,hg1,steering,11,4,44
720575941440280767,DNa15,720575941659696184,720575941456201887,hg1,steering,11,4,44
720575941440280767,DNa15,720575941659696184,720575941456201887,hg1,steering,11,5,55
720575941440280767,DNa15,720575941659696184,720575941542412805,b3,steering,11,23,253
720575941440280767,DNa15,720575941659696184,720575941542412805,b3,steering,11,8,88
720575941440280767,DNa15,720575941659696184,720575941542412805,b3,steering,11,33,363
720575941440280767,DNa15,720575941659696184,720575941547315060,i1,steering,11,8,88
720575941440280767,DNa15,720575941659696184,720575941547315060,i1,steering,11,12,132
720575941440280767,DNa15,720575941659696184,720575941547315060,i1,steering,11,23,253
720575941440280767,DNa15,720575941659696184,720575941547394081,i2,steering,11,3,33
720575941440280767,DNa15,720575941659696184,720575941456201887,hg1,steering,6,4,24
720575941440280767,DNa15,720575941659696184,720575941456201887,hg1,steering,6,4,24
720575941440280767,DNa15,720575941659696184,720575941456201887,hg1,steering,6,5,30
720575941440280767,DNa15,720575941659696184,720575941542412805,b3,steering,6,23,138
720575941440280767,DNa15,720575941659696184,720575941542412805,b3,steering,6,8,48
720575941440280767,DNa15,720575941659696184,720575941542412805,b3,steering,6,33,198
720575941440280767,DNa15,720575941659696184,720575941547315060,i1,steering,6,8,48
720575941440280767,DNa15,720575941659696184,720575941547315060,i1,steering,6,12,72
720575941440280767,DNa15,720575941659696184,720575941547315060,i1,steering,6,23,138
720575941440280767,DNa15,720575941659696184,720575941547394081,i2,steering,6,3,18
720575941440280767,DNa15,720575941659696184,720575941456201887,hg1,steering,4,4,16
720575941440280767,DNa15,720575941659696184,720575941456201887,hg1,steering,4,4,16
720575941440280767,DNa15,720575941659696184,720575941456201887,hg1,steering,4,5,20
720575941440280767,DNa15,720575941659696184,720575941542412805,b3,steering,4,23,92
720575941440280767,DNa15,720575941659696184,720575941542412805,b3,steering,4,8,32
720575941440280767,DNa15,720575941659696184,720575941542412805,b3,steering,4,33,132
720575941440280767,DNa15,720575941659696184,720575941547315060,i1,steering,4,8,32
720575941440280767,DNa15,720575941659696184,720575941547315060,i1,steering,4,12,48
720575941440280767,DNa15,720575941659696184,720575941547315060,i1,steering,4,23,92
720575941440280767,DNa15,720575941659696184,720575941547394081,i2,steering,4,3,12
720575941440280767,DNa15,720575941667143601,720575941468288375,hg3,steering,5,7,35
720575941440280767,DNa15,720575941667143601,720575941468288375,hg3,steering,5,7,35
720575941440280767,DNa15,720575941667143601,720575941513173763,hg4,steering,5,28,140
720575941440280767,DNa15,720575941667143601,720575941513173763,hg4,steering,5,9,45
720575941440280767,DNa15,720575941667143601,720575941513173763,hg4,steering,5,6,30
720575941440280767,DNa15,720575941667143601,720575941516770670,iii4,steering,5,13,65
720575941440280767,DNa15,720575941667143601,720575941516770670,iii4,steering,5,4,20
720575941440280767,DNa15,720575941667143601,720575941580669817,hg1,steering,5,24,120
720575941440280767,DNa15,720575941667143601,720575941580669817,hg1,steering,5,10,50
720575941440280767,DNa15,720575941667143601,720575941580669817,hg1,steering,5,16,80
720575941440280767,DNa15,720575941667143601,720575941468288375,hg3,steering,3,7,21
720575941440280767,DNa15,720575941667143601,720575941468288375,hg3,steering,3,7,21
720575941440280767,DNa15,720575941667143601,720575941513173763,hg4,steering,3,28,84
720575941440280767,DNa15,720575941667143601,720575941513173763,hg4,steering,3,9,27
720575941440280767,DNa15,720575941667143601,720575941513173763,hg4,steering,3,6,18
720575941440280767,DNa15,720575941667143601,720575941516770670,iii4,steering,3,13,39
720575941440280767,DNa15,720575941667143601,720575941516770670,iii4,steering,3,4,12
720575941440280767,DNa15,720575941667143601,720575941580669817,hg1,steering,3,24,72
720575941440280767,DNa15,720575941667143601,720575941580669817,hg1,steering,3,10,30
720575941440280767,DNa15,720575941667143601,720575941580669817,hg1,steering,3,16,48
720575941612044518,DNa04,720575941393490326,720575941521196211,b1,steering,3,13,39
720575941612044518,DNa04,720575941393490326,720575941624155644,b2,steering,3,10,30
720575941612044518,DNa04,720575941394069654,720575941456201887,hg1,steering,7,17,119
720575941612044518,DNa04,720575941394069654,720575941542412805,b3,steering,7,3,21
720575941612044518,DNa04,720575941394069654,720575941547315060,i1,steering,7,12,84
720575941612044518,DNa04,720575941394069654,720575941547315060,i1,steering,7,5,35
720575941612044518,DNa04,720575941394069654,720575941547315060,i1,steering,7,4,28
720575941612044518,DNa04,720575941394069654,720575941630940642,hg4,steering,7,3,21
720575941612044518,DNa04,720575941399309603,720575941521196211,b1,steering,4,27,108
720575941612044518,DNa04,720575941399309603,720575941624155644,b2,steering,4,3,12
720575941612044518,DNa04,720575941399309603,720575941624155644,b2,steering,4,3,12
720575941612044518,DNa04,720575941399309603,720575941624155644,b2,steering,4,11,44
720575941612044518,DNa04,720575941399309603,720575941521196211,b1,steering,3,27,81
720575941612044518,DNa04,720575941399309603,720575941624155644,b2,steering,3,3,9
720575941612044518,DNa04,720575941399309603,720575941624155644,b2,steering,3,3,9
720575941612044518,DNa04,720575941399309603,720575941624155644,b2,steering,3,11,33
720575941612044518,DNa04,720575941411791764,720575941542412805,b3,steering,7,11,77
720575941612044518,DNa04,720575941411791764,720575941542412805,b3,steering,7,6,42
720575941612044518,DNa04,720575941411791764,720575941542412805,b3,steering,7,14,98
720575941612044518,DNa04,720575941411791764,720575941547315060,i1,steering,7,5,35
720575941612044518,DNa04,720575941411791764,720575941547315060,i1,steering,7,9,63
720575941612044518,DNa04,720575941411791764,720575941547315060,i1,steering,7,13,91
720575941612044518,DNa04,720575941412323473,720575941521196211,b1,steering,3,16,48
720575941612044518,DNa04,720575941412323473,720575941521196211,b1,steering,3,7,21
720575941612044518,DNa04,720575941412323473,720575941521196211,b1,steering,3,3,9
720575941612044518,DNa04,720575941412323473,720575941624155644,b2,steering,3,12,36
720575941612044518,DNa04,720575941412323473,720575941624155644,b2,steering,3,4,12
720575941612044518,DNa04,720575941412323473,720575941624155644,b2,steering,3,5,15
720575941612044518,DNa04,720575941414326161,720575941456201887,hg1,steering,3,6,18
720575941612044518,DNa04,720575941414326161,720575941456201887,hg1,steering,3,8,24
720575941612044518,DNa04,720575941414326161,720575941542412805,b3,steering,3,4,12
720575941612044518,DNa04,720575941414326161,720575941542412805,b3,steering,3,3,9
720575941612044518,DNa04,720575941414326161,720575941547315060,i1,steering,3,16,48
720575941612044518,DNa04,720575941414326161,720575941547315060,i1,steering,3,23,69
720575941612044518,DNa04,720575941414326161,720575941547315060,i1,steering,3,4,12
720575941612044518,DNa04,720575941414326161,720575941547394081,i2,steering,3,5,15
720575941612044518,DNa04,720575941414326161,720575941547394081,i2,steering,3,3,9
720575941612044518,DNa04,720575941414326161,720575941630940642,hg4,steering,3,5,15
720575941612044518,DNa04,720575941428238840,720575941565378919,iii3,steering,3,6,18
720575941612044518,DNa04,720575941428238840,720575941565378919,iii3,steering,3,12,36
720575941612044518,DNa04,720575941428238840,720575941565378919,iii3,steering,3,11,33
720575941612044518,DNa04,720575941429361249,720575941547315060,i1,steering,4,3,12
720575941612044518,DNa04,720575941429361249,720575941547315060,i1,steering,4,7,28
720575941612044518,DNa04,720575941429361249,720575941547315060,i1,steering,4,3,12
720575941612044518,DNa04,720575941429361249,720575941547315060,i1,steering,6,3,18
720575941612044518,DNa04,720575941429361249,720575941547315060,i1,steering,6,7,42
720575941612044518,DNa04,720575941429361249,720575941547315060,i1,steering,6,3,18
720575941612044518,DNa04,720575941429361249,720575941547315060,i1,steering,5,3,15
720575941612044518,DNa04,720575941429361249,720575941547315060,i1,steering,5,7,35
720575941612044518,DNa04,720575941429361249,720575941547315060,i1,steering,5,3,15
720575941612044518,DNa04,720575941430842209,720575941458961604,iii3,steering,14,12,168
720575941612044518,DNa04,720575941430842209,720575941549822781,b1,steering,14,32,448
720575941612044518,DNa04,720575941430842209,720575941655597785,b2,steering,14,31,434
720575941612044518,DNa04,720575941431129815,720575941513173763,hg4,steering,4,8,32
720575941612044518,DNa04,720575941431129815,720575941580669817,hg1,steering,4,12,48
720575941612044518,DNa04,720575941436996882,720575941456201887,hg1,steering,3,41,123
720575941612044518,DNa04,720575941436996882,720575941456201887,hg1,steering,3,3,9
720575941612044518,DNa04,720575941436996882,720575941456201887,hg1,steering,3,25,75
720575941612044518,DNa04,720575941436996882,720575941459347411,iii4,steering,3,32,96
720575941612044518,DNa04,720575941436996882,720575941459347411,iii4,steering,3,21,63
720575941612044518,DNa04,720575941436996882,720575941479658831,hg2,steering,3,3,9
720575941612044518,DNa04,720575941436996882,720575941516770670,iii4,steering,3,3,9
720575941612044518,DNa04,720575941436996882,720575941521196211,b1,steering,3,3,9
720575941612044518,DNa04,720575941436996882,720575941547315060,i1,steering,3,6,18
720575941612044518,DNa04,720575941436996882,720575941565378919,iii3,steering,3,6,18
720575941612044518,DNa04,720575941436996882,720575941624155644,b2,steering,3,6,18
720575941612044518,DNa04,720575941436996882,720575941624155644,b2,steering,3,12,36
720575941612044518,DNa04,720575941436996882,720575941655597785,b2,steering,3,8,24
720575941612044518,DNa04,720575941438674367,720575941459347411,iii4,steering,8,4,32
720575941612044518,DNa04,720575941438674367,720575941483845954,hg3,steering,8,13,104
720575941612044518,DNa04,720575941438674367,720575941624155644,b2,steering,8,12,96
720575941612044518,DNa04,720575941438710719,720575941456201887,hg1,steering,3,5,15
