dn_group,in_group,numerator_synapses,denominator_input,input_fraction
DNpe045,IN08B068,6,2965.0,0.002023608768971332
DNg11,IN08B091,5,2471.0,0.0020234722784297854
DNxn187,IN06B047,13,6425.0,0.0020233463035019454
DNxn124,IN06B055,4,1982.0,0.0020181634712411706
DNxn176,IN06B055,4,1982.0,0.0020181634712411706
DNb06,IN06B055,4,1982.0,0.0020181634712411706
DNp17,IN06B055,4,1982.0,0.0020181634712411706
DNp13,IN06B055,4,1982.0,0.0020181634712411706
DNb07,IN06B055,4,1982.0,0.0020181634712411706
DNut040,IN06B055,4,1982.0,0.0020181634712411706
DNg07,IN03B061,7,3479.0,0.002012072434607646
DNa15,IN03B061,7,3479.0,0.002012072434607646
DNge037,IN21A001,9,4479.0,0.0020093770931011385
DNge175,IN19B043,10,4987.0,0.0020052135552436332
DNxn102,IN19B043,10,4987.0,0.0020052135552436332
DNg06,IN19B043,10,4987.0,0.0020052135552436332
DNd02,IN17A020,10,4992.0,0.002003205128205128
DNxn127,IN17A020,10,4992.0,0.002003205128205128
DNge044,IN17A020,10,4992.0,0.002003205128205128
DNge053,IN18B038,4,2002.0,0.001998001998001998
DNp53,IN11B022,6,3006.0,0.001996007984031936
DNg07,IN11B022,6,3006.0,0.001996007984031936
DNxn183,IN06B061,7,3514.0,0.00199203187250996
DNxl108,IN06B061,7,3514.0,0.00199203187250996
DNp41,IN14B007,9,4522.0,0.0019902697921273774
DNxn146,IN14B007,9,4522.0,0.0019902697921273774
DNxn176,IN14B007,9,4522.0,0.0019902697921273774
DNxl100,IN19A015,15,7538.0,0.0019899177500663306
DNpe039,IN10B023,3,1509.0,0.0019880715705765406
DNge150,IN10B023,3,1509.0,0.0019880715705765406
DNp103,IN18B032,7,3542.0,0.001976284584980237
DNp13,IN03B053,3,1519.0,0.0019749835418038184
DNxl100,IN03B053,3,1519.0,0.0019749835418038184
DNxn113,IN03B053,3,1519.0,0.0019749835418038184
DNp64,IN17A032,3,1523.0,0.001969796454366382
DNpe042,IN17A032,3,1523.0,0.001969796454366382
DNg79,IN17A032,3,1523.0,0.001969796454366382
DNge035,IN17A032,3,1523.0,0.001969796454366382
DNp23,IN17A032,3,1523.0,0.001969796454366382
DNxn114,IN08B051,13,6605.0,0.001968205904617714
DNp03,IN07B086,4,2033.0,0.001967535661583866
DNge154,IN07B086,4,2033.0,0.001967535661583866
DNge154,IN17B004,8,4077.0,0.0019622271277900416
DNge148,IN16B016,9,4590.0,0.00196078431372549
DNxl108,IN16B016,9,4590.0,0.00196078431372549
DNge059,IN16B016,9,4590.0,0.00196078431372549
DNg80,IN18B017,3,1531.0,0.001959503592423253
DNge140,IN18B017,3,1531.0,0.001959503592423253
DNp67,IN12A001,11,5614.0,0.0019593872461702885
DNg07,IN11B017,7,3574.0,0.00195858981533296
DNxn119,IN11B017,7,3574.0,0.00195858981533296
DNg08,IN03B072,5,2563.0,0.0019508388607101053
DNpe054,IN07B098,3,1542.0,0.0019455252918287938
DNa15,IN07B098,3,1542.0,0.0019455252918287938
DNxn122,IN07B098,3,1542.0,0.0019455252918287938
DNxn136,IN07B098,3,1542.0,0.0019455252918287938
DNg94,IN12A035,3,1543.0,0.0019442644199611147
DNg74,IN12A035,3,1543.0,0.0019442644199611147
DNut046,IN12A035,3,1543.0,0.0019442644199611147
DNut047,IN03B008,12,6186.0,0.0019398642095053346
DNge089,IN18B039,3,1551.0,0.0019342359767891683
DNge095,IN18B039,3,1551.0,0.0019342359767891683
DNut037,IN03B058,10,5170.0,0.0019342359767891683
DNge110,IN18B039,3,1551.0,0.0019342359767891683
DNge032,IN18B039,3,1551.0,0.0019342359767891683
DNut048,IN18B039,3,1551.0,0.0019342359767891683
DNa04,IN18B039,3,1551.0,0.0019342359767891683
DNg71,IN18B039,3,1551.0,0.0019342359767891683
DNge154,IN18B039,3,1551.0,0.0019342359767891683
DNg72,IN17A039,8,4143.0,0.0019309678976587015
DNut042,IN17A011,3,1555.0,0.0019292604501607716
DNp03,IN19B070,3,1555.0,0.0019292604501607716
DNg93,IN19B070,3,1555.0,0.0019292604501607716
DNxl130,IN19B070,3,1555.0,0.0019292604501607716
DNge154,IN17A011,3,1555.0,0.0019292604501607716
DNge093,IN17A011,3,1555.0,0.0019292604501607716
DNpe005,IN17A011,3,1555.0,0.0019292604501607716
DNg27,IN19B070,3,1555.0,0.0019292604501607716
DNg110,IN19B070,3,1555.0,0.0019292604501607716
DNp45,IN06B028,14,7270.0,0.0019257221458046766
DNp43,IN06B028,14,7270.0,0.0019257221458046766
DNp31,IN19A026,4,2082.0,0.0019212295869356388
DNp26,IN13A013,11,5743.0,0.001915375239421905
DNg100,IN08B006,7,3661.0,0.0019120458891013384
DNp47,IN08B006,7,3661.0,0.0019120458891013384
DNge035,IN08B006,7,3661.0,0.0019120458891013384
DNa15,IN11A031,3,1572.0,0.0019083969465648854
DNge085,IN11A031,3,1572.0,0.0019083969465648854
DNp28,IN11A031,3,1572.0,0.0019083969465648854
DNut042,IN11A031,3,1572.0,0.0019083969465648854
DNge092,IN11A031,3,1572.0,0.0019083969465648854
DNg106,IN11A031,3,1572.0,0.0019083969465648854
DNg21,IN02A010,6,3146.0,0.0019071837253655435
DNg13,IN19A006,12,6308.0,0.0019023462270133164
DNa13,IN06B012,3,1580.0,0.0018987341772151898
DNg111,IN06B012,3,1580.0,0.0018987341772151898
DNp54,IN06B012,3,1580.0,0.0018987341772151898
DNxn073,IN06B012,3,1580.0,0.0018987341772151898
DNp10,IN06B012,3,1580.0,0.0018987341772151898
DNxn142,IN19A016,10,5271.0,0.0018971732119142477
DNxn179,IN17A035,4,2110.0,0.0018957345971563982
DNp13,IN06B013,18,9496.0,0.0018955349620893007
DNge091,IN06A004,3,1583.0,0.0018951358180669614
DNxn146,IN06A004,3,1583.0,0.0018951358180669614
DNg91,IN06A004,3,1583.0,0.0018951358180669614
DNg08,IN06A004,3,1583.0,0.0018951358180669614
DNb08,IN06A004,3,1583.0,0.0018951358180669614
DNpe055,IN02A007,3,1584.0,0.001893939393939394
DNg61,IN19A032,5,2650.0,0.0018867924528301887
DNxn183,IN19A032,5,2650.0,0.0018867924528301887
DNp67,IN19A032,5,2650.0,0.0018867924528301887
DNg98,IN05B032,3,1591.0,0.0018856065367693275
DNp18,IN05B032,3,1591.0,0.0018856065367693275
DNxl111,IN03B019,3,1593.0,0.0018832391713747645
DNxn168,IN03B019,3,1593.0,0.0018832391713747645
DNp69,IN06B035,7,3722.0,0.0018807092960773778
DNp04,IN06B035,7,3722.0,0.0018807092960773778
DNb04,IN12A054,7,3726.0,0.001878690284487386
DNp10,IN12A054,7,3726.0,0.001878690284487386
DNg41,IN12A054,7,3726.0,0.001878690284487386
DNge122,IN06B003,5,2662.0,0.0018782870022539444
DNxn172,IN19B008,10,5329.0,0.0018765246762994933
DNg37,IN20A.22A001,14,7461.0,0.0018764240718402358
DNge140,IN17A030,3,1601.0,0.0018738288569643974
DNxn181,IN17A030,3,1601.0,0.0018738288569643974
DNge050,IN17A030,3,1601.0,0.0018738288569643974
pIP9,IN17A030,3,1601.0,0.0018738288569643974
DNp73,IN00A056,4,2140.0,0.001869158878504673
DNge094,IN03B066,14,7517.0,0.001862445124384728
DNae002,IN06A044,6,3225.0,0.0018604651162790699
DNut054,IN06B014,4,2150.0,0.0018604651162790699
DNa02,IN06A044,6,3225.0,0.0018604651162790699
DNge090,IN06B014,4,2150.0,0.0018604651162790699
DNp28,IN11A037,3,1613.0,0.0018598884066955983
DNa04,IN11A037,3,1613.0,0.0018598884066955983
DNp26,IN11A037,3,1613.0,0.0018598884066955983
DNxn122,IN11A037,3,1613.0,0.0018598884066955983
DNa07,IN11A037,3,1613.0,0.0018598884066955983
DNut050,IN11A037,3,1613.0,0.0018598884066955983
DNge175,IN11A037,3,1613.0,0.0018598884066955983
DNut048,IN11A037,3,1613.0,0.0018598884066955983
DNb07,IN11A037,3,1613.0,0.0018598884066955983
DNge140,IN08B078,3,1622.0,0.0018495684340320592
DNp38,IN08B078,3,1622.0,0.0018495684340320592
DNg17,IN11A001,12,6489.0,0.0018492834026814608
DNxn157,IN06B059,7,3791.0,0.0018464785017145871
DNp02,IN06B059,7,3791.0,0.0018464785017145871
DNg98,IN06B059,7,3791.0,0.0018464785017145871
DNxl105,IN06B059,7,3791.0,0.0018464785017145871
DNg87,IN06B059,7,3791.0,0.0018464785017145871
DNxn113,IN11B004,3,1626.0,0.0018450184501845018
DNut040,IN11B004,3,1626.0,0.0018450184501845018
DNg82,IN11B004,3,1626.0,0.0018450184501845018
DNge093,IN07B033,4,2175.0,0.0018390804597701149
DNge091,IN07B033,4,2175.0,0.0018390804597701149
DNxl095,IN14B004,6,3263.0,0.0018387986515476554
DNp26,IN14B004,6,3263.0,0.0018387986515476554
DNxl117,IN14B004,6,3263.0,0.0018387986515476554
DNxl127,IN08A002,20,10877.0,0.0018387423002666175
DNut054,IN03B005,12,6539.0,0.001835142988224499
DNa05,IN03B005,12,6539.0,0.001835142988224499
DNg41,IN03B005,12,6539.0,0.001835142988224499
DNde006,IN04B102,5,2730.0,0.0018315018315018315
DNxl124,IN08A006,10,5467.0,0.0018291567587342234
DNxn159,IN06B043,7,3831.0,0.0018271991647089533
DNut053,IN03B069,6,3287.0,0.0018253726802555522
DNp31,IN12A050,4,2192.0,0.0018248175182481751
DNge148,IN09A002,13,7124.0,0.0018248175182481751
DNa01,IN09A002,13,7124.0,0.0018248175182481751
DNp34,IN06B071,3,1645.0,0.00182370820668693
DNge140,IN06B071,3,1645.0,0.00182370820668693
DNge109,IN06B071,3,1645.0,0.00182370820668693
DNxl097,IN03B035,4,2199.0,0.0018190086402910413
DNg13,IN03B035,4,2199.0,0.0018190086402910413
DNg100,IN03B035,4,2199.0,0.0018190086402910413
DNp34,IN06B019,7,3852.0,0.0018172377985462098
DNp66,IN08B051,12,6605.0,0.0018168054504163512
DNp69,IN08B051,12,6605.0,0.0018168054504163512
DNg35,IN23B001,16,8819.0,0.0018142646558566731
DNxn127,IN23B001,16,8819.0,0.0018142646558566731
DNp38,IN08B083,6,3312.0,0.0018115942028985507
DNp10,IN08B083,6,3312.0,0.0018115942028985507
DNpe005,IN08B083,6,3312.0,0.0018115942028985507
DNg79,IN08B083,6,3312.0,0.0018115942028985507
DNxn127,IN08B083,6,3312.0,0.0018115942028985507
DNxn178,IN08B083,6,3312.0,0.0018115942028985507
DNxn132,IN19B043,9,4987.0,0.00180469219971927
DNfl030,IN17A020,9,4992.0,0.0018028846153846155
DNxl127,IN21A012,5,2775.0,0.0018018018018018018
DNg15,IN19A003,8,4442.0,0.0018009905447996398
DNxl073,IN19A003,8,4442.0,0.0018009905447996398
DNg106,IN06A042,3,1667.0,0.001799640071985603
DNxl130,IN06A042,3,1667.0,0.001799640071985603
DNut040,IN06A042,3,1667.0,0.001799640071985603
DNb06,IN06A042,3,1667.0,0.001799640071985603
DNnt019,IN06B040,4,2230.0,0.0017937219730941704
DNp18,IN06B013,17,9496.0,0.0017902274641954507
DNp26,IN12A063,5,2793.0,0.0017901897601145722
DNp42,IN19A019,5,2799.0,0.0017863522686673813
DNp51,IN03B060,9,5040.0,0.0017857142857142857
DNut042,IN03B060,9,5040.0,0.0017857142857142857
DNa06,IN06A002,8,4481.0,0.0017853157777281857
DNp17,IN06A002,8,4481.0,0.0017853157777281857
DNxn153,IN12A001,10,5614.0,0.0017812611328820805
DNp63,IN12A001,10,5614.0,0.0017812611328820805
DNge095,IN14B007,8,4522.0,0.0017691287041132243
DNde005,IN14B007,8,4522.0,0.0017691287041132243
DNge090,IN14B007,8,4522.0,0.0017691287041132243
DNg99,IN14B007,8,4522.0,0.0017691287041132243
DNg41,IN14B007,8,4522.0,0.0017691287041132243
DNp09,IN06A005,5,2828.0,0.001768033946251768
DNg21,IN02A004,3,1699.0,0.0017657445556209534
DNge083,IN10B006,4,2272.0,0.0017605633802816902
DNge073,IN10B006,4,2272.0,0.0017605633802816902
DNxl129,IN10B006,4,2272.0,0.0017605633802816902
DNp45,IN10B006,4,2272.0,0.0017605633802816902
DNp60,IN10B006,4,2272.0,0.0017605633802816902
DNg110,IN07B038,3,1715.0,0.001749271137026239
DNp73,IN07B038,3,1715.0,0.001749271137026239
DNfl027,IN16B014,5,2866.0,0.0017445917655268667
DNp67,IN16B014,5,2866.0,0.0017445917655268667
DNg10,IN16B014,5,2866.0,0.0017445917655268667
DNg20,IN06B077,6,3442.0,0.0017431725740848344
DNxn155,IN06B077,6,3442.0,0.0017431725740848344
DNge032,IN16B016,8,4590.0,0.0017429193899782135
DNp60,IN16B016,8,4590.0,0.0017429193899782135
DNg93,IN16B016,8,4590.0,0.0017429193899782135
DNg05,IN13A013,10,5743.0,0.0017412502176562773
DNge016,IN19A142,3,1725.0,0.0017391304347826088
DNge091,IN19A142,3,1725.0,0.0017391304347826088
DNxn102,IN06A116,4,2303.0,0.0017368649587494573
DNut050,IN06A116,4,2303.0,0.0017368649587494573
DNge175,IN06A116,4,2303.0,0.0017368649587494573
DNxn122,IN06A116,4,2303.0,0.0017368649587494573
DNg36,IN12A008,5,2881.0,0.0017355085039916696
DNge114,IN12A008,5,2881.0,0.0017355085039916696
DNp03,IN06B038,4,2307.0,0.0017338534893801473
DNxn114,IN06B038,4,2307.0,0.0017338534893801473
DNp73,IN12B015,6,3462.0,0.0017331022530329288
DNge145,IN03B022,4,2308.0,0.0017331022530329288
DNxn128,IN03B022,4,2308.0,0.0017331022530329288
DNxn145,IN03B022,4,2308.0,0.0017331022530329288
DNp51,IN03B022,4,2308.0,0.0017331022530329288
DNg11,IN03B022,4,2308.0,0.0017331022530329288
DNxn142,IN12B015,6,3462.0,0.0017331022530329288
DNxl113,IN06B024,3,1736.0,0.0017281105990783411
DNge115,IN03B061,6,3479.0,0.0017246335153779822
DNxl125,IN11A027,3,1742.0,0.001722158438576349
DNp08,IN11A027,3,1742.0,0.001722158438576349
DNb05,IN11A027,3,1742.0,0.001722158438576349
DNxn178,IN11A027,3,1742.0,0.001722158438576349
DNxn127,IN06B016,11,6427.0,0.0017115294849852187
DNge088,IN06B052,3,1753.0,0.0017113519680547634
DNg27,IN06B052,3,1753.0,0.0017113519680547634
DNxn136,IN06B052,3,1753.0,0.0017113519680547634
DNg17,IN06B052,3,1753.0,0.0017113519680547634
DNge023,IN13B006,4,2340.0,0.0017094017094017094
DNxn176,IN13B006,4,2340.0,0.0017094017094017094
DNge069,IN13B006,4,2340.0,0.0017094017094017094
DNg38,IN13B006,4,2340.0,0.0017094017094017094
DNp69,IN06B061,6,3514.0,0.001707455890722823
DNge050,IN04B006,4,2348.0,0.0017035775127768314
DNp27,IN04B006,4,2348.0,0.0017035775127768314
DNb01,IN04B006,4,2348.0,0.0017035775127768314
DNxn153,IN04B006,4,2348.0,0.0017035775127768314
DNge053,IN04B006,4,2348.0,0.0017035775127768314
DNxn163,IN23B001,15,8819.0,0.001700873114865631
DNxl075,IN13B005,12,7073.0,0.001696592676374947
DNa12,IN11A001,11,6489.0,0.0016951764524580058
DNxl124,IN04B081,3,1776.0,0.0016891891891891893
DNp73,IN04B081,3,1776.0,0.0016891891891891893
DNxn179,IN17A029,3,1776.0,0.0016891891891891893
DNg75,IN04B081,3,1776.0,0.0016891891891891893
DNge053,IN17A029,3,1776.0,0.0016891891891891893
DNge023,IN04B081,3,1776.0,0.0016891891891891893
DNp08,IN17A029,3,1776.0,0.0016891891891891893
DNxl127,IN04B081,3,1776.0,0.0016891891891891893
DNxl049,IN04B081,3,1776.0,0.0016891891891891893
DNge035,IN17A029,3,1776.0,0.0016891891891891893
DNxn136,IN11A028,4,2369.0,0.0016884761502743773
DNg106,IN11A028,4,2369.0,0.0016884761502743773
DNge035,IN17A007,3,1778.0,0.001687289088863892
DNxl127,IN17A007,3,1778.0,0.001687289088863892
DNg75,IN17A007,3,1778.0,0.001687289088863892
DNg68,IN17A007,3,1778.0,0.001687289088863892
DNge093,IN18B020,8,4749.0,0.0016845651716150768
DNg07,IN18B020,8,4749.0,0.0016845651716150768
DNge084,IN12A012,9,5345.0,0.0016838166510757717
DNxn104,IN11B017,6,3574.0,0.0016787912702853946
DNg38,IN14B001,4,2402.0,0.0016652789342214821
DNp05,IN00A054,4,2411.0,0.0016590626296142678
DNae002,IN00A054,4,2411.0,0.0016590626296142678
DNxn142,IN00A054,4,2411.0,0.0016590626296142678
DNxn151,IN00A054,4,2411.0,0.0016590626296142678
DNa02,IN06A019,10,6028.0,0.0016589250165892503
DNa03,IN11B002,4,2421.0,0.0016522098306484924
DNg15,IN11B002,4,2421.0,0.0016522098306484924
DNxn007,IN11B002,4,2421.0,0.0016522098306484924
DNge102,IN06B028,12,7270.0,0.0016506189821182944
DNge049,IN12A015,4,2426.0,0.0016488046166529267
DNxn142,IN12A015,4,2426.0,0.0016488046166529267
DNxl113,IN12A015,4,2426.0,0.0016488046166529267
DNxn159,IN12A015,4,2426.0,0.0016488046166529267
DNbe007,IN12A015,4,2426.0,0.0016488046166529267
DNge073,INXXX038,3,1820.0,0.0016483516483516484
DNxn168,INXXX038,3,1820.0,0.0016483516483516484
DNge006,IN08A006,9,5467.0,0.0016462410828608012
DNg106,IN06B042,6,3652.0,0.0016429353778751369
DNge032,IN07B081,4,2435.0,0.0016427104722792608
DNae002,IN07B081,4,2435.0,0.0016427104722792608
DNp31,dMS2,7,4271.0,0.001638960430812456
pIP9,IN08B006,6,3661.0,0.0016388964763725759
DNb05,IN08B008,4,2443.0,0.001637331150225133
DNp33,IN11B014,4,2454.0,0.0016299918500407497
DNg35,IN11A019,3,1841.0,0.0016295491580662683
DNxl129,IN11A019,3,1841.0,0.0016295491580662683
DNp26,IN11A019,3,1841.0,0.0016295491580662683
DNge010,IN11A019,3,1841.0,0.0016295491580662683
DNge133,IN11A019,3,1841.0,0.0016295491580662683
DNge140,IN11A019,3,1841.0,0.0016295491580662683
DNut042,IN06A065,4,2458.0,0.0016273393002441008
DNxn173,IN06A065,4,2458.0,0.0016273393002441008
DNp05,IN06A065,4,2458.0,0.0016273393002441008
DNp18,IN06A065,4,2458.0,0.0016273393002441008
DNxn007,IN07B019,3,1845.0,0.0016260162601626016
DNp22,IN07B019,3,1845.0,0.0016260162601626016
DNa07,IN07B019,3,1845.0,0.0016260162601626016
DNge016,IN07B019,3,1845.0,0.0016260162601626016
DNge175,IN07B019,3,1845.0,0.0016260162601626016
DNge090,IN07B019,3,1845.0,0.0016260162601626016
DNg08,IN07B019,3,1845.0,0.0016260162601626016
DNxl119,IN13A006,3,1852.0,0.0016198704103671706
DNge085,IN08B091,4,2471.0,0.0016187778227438284
DNp10,IN08B091,4,2471.0,0.0016187778227438284
DNb06,IN08B091,4,2471.0,0.0016187778227438284
DNpe005,IN03B008,10,6186.0,0.0016165535079211122
DNg108,IN03B008,10,6186.0,0.0016165535079211122
DNg68,IN21A004,3,1858.0,0.0016146393972012918
DNg45,IN21A004,3,1858.0,0.0016146393972012918
DNpe003,IN20A.22A003,3,1859.0,0.0016137708445400753
DNp55,IN06B035,6,3722.0,0.0016120365394948952
DNa09,IN12A054,6,3726.0,0.001610305958132045
DNut046,IN12A054,6,3726.0,0.001610305958132045
DNut047,IN12A054,6,3726.0,0.001610305958132045
DNg91,IN12A054,6,3726.0,0.001610305958132045
DNa09,IN06A096,3,1871.0,0.0016034206306787815
DNae002,IN06A096,3,1871.0,0.0016034206306787815
DNge016,IN06A096,3,1871.0,0.0016034206306787815
DNxn119,IN06A096,3,1871.0,0.0016034206306787815
DNp16,IN06A096,3,1871.0,0.0016034206306787815
DNxl121,IN12A001,9,5614.0,0.0016031350195938724
DNxl125,IN17A020,8,4992.0,0.0016025641025641025
DNd03,IN17A020,8,4992.0,0.0016025641025641025
DNxn181,IN02A010,5,3146.0,0.001589319771137953
DNp49,IN02A010,5,3146.0,0.001589319771137953
DNp10,IN03B060,8,5040.0,0.0015873015873015873
DNg17,IN07B048,3,1891.0,0.0015864621893178213
DNxl127,IN19A006,10,6308.0,0.0015852885225110971
DNp56,IN19A006,10,6308.0,0.0015852885225110971
DNpe025,IN06B059,6,3791.0,0.0015826958586125032
pIP9,IN06B059,6,3791.0,0.0015826958586125032
DNp69,IN06B059,6,3791.0,0.0015826958586125032
DNpe055,IN06B059,6,3791.0,0.0015826958586125032
DNg02,IN06B059,6,3791.0,0.0015826958586125032
DNg05,IN19B067,3,1896.0,0.0015822784810126582
DNp60,IN19B067,3,1896.0,0.0015822784810126582
DNg36,IN11B012,3,1899.0,0.001579778830963665
DNb06,IN11B012,3,1899.0,0.001579778830963665
DNge091,IN19B045,3,1911.0,0.0015698587127158557
DNg12,IN19B045,3,1911.0,0.0015698587127158557
DNut043,IN13A013,9,5743.0,0.0015671251958906496
DNxn113,IN19B090,3,1919.0,0.001563314226159458
DNg37,IN21A001,7,4479.0,0.0015628488501897744
DNxn142,IN06A002,7,4481.0,0.0015621513055121626
DNg07,IN06A002,7,4481.0,0.0015621513055121626
DNit007,IN06A002,7,4481.0,0.0015621513055121626
DNp28,IN03B072,4,2563.0,0.0015606710885680843
DNg51,IN03B072,4,2563.0,0.0015606710885680843
DNut037,IN03B072,4,2563.0,0.0015606710885680843
DNut047,IN03B072,4,2563.0,0.0015606710885680843
DNa02,IN03B072,4,2563.0,0.0015606710885680843
aSP22,IN06B019,6,3852.0,0.001557632398753894
DNxl115,IN06B016,10,6427.0,0.0015559358954411078
DNxl123,IN13B005,11,7073.0,0.0015552099533437014
DNge006,IN14B007,7,4522.0,0.0015479876160990713
DNp03,IN14B007,7,4522.0,0.0015479876160990713
DNxn142,IN14B007,7,4522.0,0.0015479876160990713
DNxn109,IN14B007,7,4522.0,0.0015479876160990713
DNxn117,IN14B007,7,4522.0,0.0015479876160990713
DNp57,IN14B007,7,4522.0,0.0015479876160990713
DNxn152,IN03B058,8,5170.0,0.0015473887814313346
DNxl115,IN03B034,3,1945.0,0.0015424164524421595
DNpe039,IN03B034,3,1945.0,0.0015424164524421595
DNxn162,IN03B034,3,1945.0,0.0015424164524421595
DNge054,IN03B034,3,1945.0,0.0015424164524421595
DNxn157,IN11A001,10,6489.0,0.0015410695022345508
DNa08,IN11A001,10,6489.0,0.0015410695022345508
DNg42,IN14B004,5,3263.0,0.0015323322096230463
DNxn146,IN14B004,5,3263.0,0.0015323322096230463
DNge080,IN14B004,5,3263.0,0.0015323322096230463
DNg93,IN03B005,10,6539.0,0.001529285823520416
DNge016,IN03B069,5,3287.0,0.0015211439002129601
DNp16,w-cHIN,42,27612.0,0.001521077792264233
DNa07,w-cHIN,42,27612.0,0.001521077792264233
DNb05,IN19A016,8,5271.0,0.0015177385695313982
DNxl108,IN19A016,8,5271.0,0.0015177385695313982
DNp31,IN06B055,3,1982.0,0.0015136226034308778
DNp38,IN06B055,3,1982.0,0.0015136226034308778
DNa07,IN06B055,3,1982.0,0.0015136226034308778
DNp10,IN06B055,3,1982.0,0.0015136226034308778
DNxn125,IN06B055,3,1982.0,0.0015136226034308778
DNpe012,IN06B055,3,1982.0,0.0015136226034308778
DNpe032,IN08B083,5,3312.0,0.0015096618357487923
DNg62,IN19A032,4,2650.0,0.0015094339622641509
DNp69,IN06B066,6,3985.0,0.00150564617314931
DNg15,IN06B003,4,2662.0,0.0015026296018031556
DNp66,IN18B038,3,2002.0,0.0014985014985014985
DNg98,IN18B038,3,2002.0,0.0014985014985014985
DNge049,IN18B038,3,2002.0,0.0014985014985014985
DNge154,IN12A012,8,5345.0,0.0014967259120673526
DNg106,IN17A023,3,2005.0,0.0014962593516209476
DNxn112,IN06A019,9,6028.0,0.0014930325149303252
DNxl091,IN19A008,21,14103.0,0.0014890448840672197
DNut047,w-cHIN,41,27612.0,0.0014848616543531798
DNd02,INXXX044,4,2697.0,0.0014831294030404152
DNg72,INXXX044,4,2697.0,0.0014831294030404152
DNp73,IN12A059,4,2705.0,0.0014787430683918669
DNp19,IN12A059,4,2705.0,0.0014787430683918669
DNp03,IN12A059,4,2705.0,0.0014787430683918669
DNge049,IN12A059,4,2705.0,0.0014787430683918669
DNg15,IN12A059,4,2705.0,0.0014787430683918669
DNg98,IN01A017,3,2030.0,0.001477832512315271
DNp26,IN11A021,5,3387.0,0.0014762326542663124
DNpe020,IN11A021,5,3387.0,0.0014762326542663124
DNge099,IN11A021,5,3387.0,0.0014762326542663124
DNb03,IN07B086,3,2033.0,0.0014756517461878996
DNg51,IN07B086,3,2033.0,0.0014756517461878996
DNa16,IN07B086,3,2033.0,0.0014756517461878996
DNp49,IN23B001,13,8819.0,0.001474090032883547
DNg06,IN18B020,7,4749.0,0.0014739945251631922
DNa04,IN18B020,7,4749.0,0.0014739945251631922
DNge154,IN18B020,7,4749.0,0.0014739945251631922
DNb03,IN01A020,4,2718.0,0.0014716703458425313
DNp10,IN01A020,4,2718.0,0.0014716703458425313
DNxn176,IN01A020,4,2718.0,0.0014716703458425313
DNp63,IN01A020,4,2718.0,0.0014716703458425313
DNg34,IN04B102,4,2730.0,0.0014652014652014652
DNg64,IN08A006,8,5467.0,0.0014633254069873788
DNxl073,IN06A003,6,4101.0,0.001463057790782736
DNg74,IN03B008,9,6186.0,0.001454898157129001
DNa02,IN03A030,3,2069.0,0.0014499758337361043
DNxl072,IN03A030,3,2069.0,0.0014499758337361043
DNp49,IN17A039,6,4143.0,0.001448225923244026
DNpe001,IN12B015,5,3462.0,0.0014442518775274408
DNa10,IN19A026,3,2082.0,0.001440922190201729
DNa09,IN19A026,3,2082.0,0.001440922190201729
DNxl111,IN06A022,3,2085.0,0.0014388489208633094
DNg36,IN03B061,5,3479.0,0.0014371945961483186
DNa01,IN03B061,5,3479.0,0.0014371945961483186
DNg79,IN12A063,4,2793.0,0.0014321518080916578
DNg07,IN12A063,4,2793.0,0.0014321518080916578
DNp51,IN12A063,4,2793.0,0.0014321518080916578
DNp14,IN19A019,4,2799.0,0.0014290818149339049
DNxl082,IN19A006,9,6308.0,0.0014267596702599874
DNxl049,IN19A006,9,6308.0,0.0014267596702599874
DNg17,IN19A006,9,6308.0,0.0014267596702599874
DNge110,IN12A061,4,2805.0,0.00142602495543672
DNp16,IN12A061,4,2805.0,0.00142602495543672
DNut037,IN12A061,4,2805.0,0.00142602495543672
DNp28,IN12A061,4,2805.0,0.00142602495543672
DNge095,IN12A061,4,2805.0,0.00142602495543672
DNpe012,IN12A061,4,2805.0,0.00142602495543672
DNp60,IN06B061,5,3514.0,0.0014228799089356858
DNb06,IN17A035,3,2110.0,0.0014218009478672985
DNxl130,IN17A035,3,2110.0,0.0014218009478672985
DNxn163,IN17A035,3,2110.0,0.0014218009478672985
DNpe003,IN19A008,20,14103.0,0.0014181379848259236
DNge032,IN19A008,20,14103.0,0.0014181379848259236
aSP22,IN06A005,4,2828.0,0.0014144271570014145
DNpe042,IN06A005,4,2828.0,0.0014144271570014145
DNg15,IN13B005,10,7073.0,0.0014138272303124558
DNd02,IN13B005,10,7073.0,0.0014138272303124558
DNge081,IN13B005,10,7073.0,0.0014138272303124558
DNge088,w-cHIN,39,27612.0,0.0014124293785310734
DNxn106,w-cHIN,39,27612.0,0.0014124293785310734
DNxl082,IN19A010,8,5680.0,0.0014084507042253522
DNp67,IN09A002,10,7124.0,0.001403705783267827
DNut058,IN19B043,7,4987.0,0.0014036494886705434
DNge148,IN19B043,7,4987.0,0.0014036494886705434
untyped_720575941434874912,IN19B043,7,4987.0,0.0014036494886705434
DNxn113,IN19B043,7,4987.0,0.0014036494886705434
DNpe003,IN17A020,7,4992.0,0.0014022435897435897
DNg07,IN17A020,7,4992.0,0.0014022435897435897
DNge133,IN17A020,7,4992.0,0.0014022435897435897
DNxn125,IN06B047,9,6425.0,0.0014007782101167316
DNp28,IN11B017,5,3574.0,0.0013989927252378287
