dn_group,muscle,indirect_fraction
DNxn126,i2,1.0156399028855172e-05
DNg60,DLM5,1.0134512622074812e-05
DNg41,b1,1.0075834424076102e-05
DNge073,DVM1A,1.007041787353799e-05
DNg80,DLM1,1.0062549928416137e-05
DNxn165,hg3,1.0021803317393755e-05
DNp64,DVM1A,1.002003950308448e-05
DNpe054,DLM5,1.0014675089189377e-05
DNxn153,hg4,1.0009771464349058e-05
DNg16,hg3,1.0009508344029031e-05
DNg70,ps1,9.987031839156855e-06
DNg68,b2,9.919521934324974e-06
DNxn159,b2,9.916474677995859e-06
DNbe007,b2,9.916474677995859e-06
DNp27,hg1,9.914844801602475e-06
DNut062,DLM5,9.870630073218658e-06
DNxn117,DLM5,9.838842782557942e-06
DNxl105,hg4,9.834974151366858e-06
DNxn132,b2,9.811764692786841e-06
DNge148,i1,9.791518977922082e-06
DNxl087,iii4,9.788180800376833e-06
DNpe006,iii4,9.764094747303199e-06
DNp67,i2,9.761335874020935e-06
DNxl121,hg4,9.756098493394909e-06
DNxl124,ps1,9.74266829415621e-06
DNb08,iii4,9.739917255515679e-06
DNg35,iii1,9.707482305032006e-06
DNge010,ps1,9.696594126843187e-06
DNge058,b2,9.666144694853145e-06
DNg45,hg4,9.664339686188057e-06
DNxn118,iii4,9.653438407284448e-06
DNp46,DVM1A,9.63184331898622e-06
DNg95,i2,9.622836144912213e-06
DNxn134,i2,9.622836144912213e-06
DNxl105,DVM1A,9.618870915371145e-06
DNg98,b3,9.605589973084836e-06
DNge154,DVM3A,9.579247975524076e-06
SA_DMT_DMetaN_6,b2,9.574538162577192e-06
DNxn153,DLM5,9.559509623045652e-06
DNge081,iii4,9.526798991691937e-06
DNp44,iii4,9.515643817557354e-06
DNge085,DLM1,9.510993047313114e-06
DNxl127,iii1,9.500952945580441e-06
DNxn105,b2,9.49520657549499e-06
DNae001,hg2,9.467789265946518e-06
DNxl022,hg2,9.467789265946518e-06
DNge111,hg2,9.467789265946518e-06
DNg75,i2,9.458814689252581e-06
untyped_720575941434874912,i1,9.434139377047523e-06
DNpe025,DVM2A,9.416358411711438e-06
DNa13,iii4,9.403620079722035e-06
DNge109,hg3,9.402315980523238e-06
DNxl134,hg3,9.398441077571366e-06
DNxn111,hg3,9.39338147221119e-06
untyped_720575941436586784,DVM1A,9.38564162111707e-06
DNge032,DVM1A,9.375882560183442e-06
DNnt012,iii3,9.33741354363104e-06
DNxn115,i1,9.30211296167051e-06
DNp23,DLM1,9.27758752736127e-06
DNg34,iii4,9.27610177695131e-06
DNp66,DVM1A,9.266210621057246e-06
DNpe052,i1,9.254604896562744e-06
DNp73,DVM2A,9.247248301460295e-06
DNge015,DVM3A,9.237657593967245e-06
DNge133,DVM2A,9.232991220335845e-06
DNxn157,hg2,9.22470525419444e-06
DNg30,i1,9.218647121054071e-06
DNge076,i1,9.21292922013578e-06
DNxn127,DLM5,9.197411722705607e-06
DNpe012,b1,9.18297738363856e-06
DNg40,b3,9.127430667384691e-06
DNxn127,b1,9.116489642766193e-06
DNge046,iii1,9.104957072050987e-06
DNge056,hg1,9.049811640791181e-06
DNxl070,hg1,9.049811640791181e-06
DNp12,b1,9.044484074999124e-06
DNge085,b1,9.043849733961276e-06
DNg105,hg2,9.038264875132795e-06
DNg43,ps1,9.033517910485558e-06
DNg53,hg2,9.024871761437145e-06
DNge129,iii4,9.018889398517288e-06
DNg84,i1,9.000331623647481e-06
DNxn132,hg1,8.993080359769706e-06
DNp34,DLM5,8.990383493463031e-06
MDN,DVM1A,8.990218642117376e-06
DNxl107,hg2,8.957928640244659e-06
DNpe013,DLM5,8.949959198715417e-06
DNge110,DVM3A,8.93883284382582e-06
DNxn176,DVM2A,8.93800070236204e-06
DNp15,i1,8.933129147524246e-06
DNge032,DLM5,8.929419372072636e-06
DNge060,hg4,8.921425979624135e-06
DNxl121,DVM3A,8.862860270925474e-06
DNxl124,hg3,8.860270419339592e-06
DNge015,i1,8.83756562619442e-06
DNp15,iii1,8.824754794854149e-06
DNg97,DVM1A,8.819129134268045e-06
DNfl038,iii4,8.819029290654064e-06
DNge023,hg3,8.811002022740917e-06
DNge048,hg4,8.797927169664006e-06
DNfl042,iii1,8.75636099108535e-06
DNxn114,DVM1A,8.748545800163405e-06
DNa13,i1,8.746473758068851e-06
DNpe012,i2,8.745853718017336e-06
DNg109,b2,8.639269251818125e-06
DNnt013,i1,8.626412266922556e-06
DNp38,DVM1A,8.616822979665217e-06
DNb08,DVM3A,8.595243802578857e-06
DNut054,DVM3A,8.56561791468666e-06
DNxn143,iii4,8.544744979632586e-06
DNp17,DLM5,8.517186710795169e-06
DNnt012,DLM5,8.500742128597182e-06
DNp64,DVM2A,8.498944714364633e-06
DNxl128,i2,8.494144970567023e-06
DNp68,hg1,8.491069852456488e-06
DNg63,DVM3A,8.490708152449295e-06
DNge089,hg3,8.4200546424892e-06
DNge004,DVM3A,8.404563590637602e-06
DNxl111,i1,8.400630184979122e-06
DNxn179,iii3,8.387776214130607e-06
DNa12,DLM5,8.385475286696778e-06
DNge094,DLM5,8.342676448857407e-06
DNge104,hg1,8.332322496023724e-06
DNg85,iii4,8.331207139844518e-06
DNg29,hg4,8.316174460572827e-06
DNit013,i1,8.302164635245582e-06
DNge088,DVM2A,8.292894999384315e-06
DNpe011,b2,8.265846882313005e-06
DNxn104,b2,8.265846882313005e-06
DNp53,iii1,8.250881812993763e-06
DNp42,DVM3A,8.243286318111644e-06
DNge145,i1,8.228829963447371e-06
DNpe039,ps1,8.217600146546785e-06
DNxl021,hg2,8.211434586890937e-06
DNxn172,b1,8.175028366348586e-06
DNge050,hg4,8.16116812119542e-06
DNpe022,hg4,8.149697568729116e-06
DNxn157,DLM1,8.149039658664115e-06
DNa08,i1,8.10663697596137e-06
DNge076,DLM1,8.099069671436941e-06
DNxn126,DVM3A,8.09634652363121e-06
DNge139,DVM3A,8.09634652363121e-06
DNp35,DVM3A,8.09634652363121e-06
DNge014,DVM1A,8.09246122497204e-06
DNxl095,hg4,8.088519213603348e-06
DNp35,hg3,8.048787643212848e-06
DNxn106,hg2,8.043779083553691e-06
DNpe004,DLM1,8.030009307934378e-06
DNp65,DVM3A,8.026040041021982e-06
DNp66,b1,7.963574565250807e-06
DNge116,i1,7.948409523254398e-06
DNge014,DLM1,7.936008446534735e-06
DNfl036,hg2,7.929899686768963e-06
DNfl040,hg2,7.929899686768963e-06
DNxn189,iii1,7.921419518377694e-06
DNpe006,iii1,7.921419518377694e-06
DNxn146,b1,7.918331920986879e-06
DNge127,i1,7.851383039816233e-06
DNxn119,b2,7.849210207851704e-06
DNxl131,iii4,7.84399667825229e-06
DNd04,hg4,7.823364478013588e-06
DNxn152,DVM1A,7.817297671286744e-06
DNxl119,hg2,7.814583583710334e-06
DNnt020,DLM5,7.784110451018544e-06
DNxl082,ps1,7.766651903861886e-06
DNxn183,b1,7.716554581762742e-06
DNxl103,DVM1A,7.71003674482742e-06
DNfl017,b2,7.681597772336647e-06
DNxl121,hg1,7.67130239361164e-06
DNa11,hg3,7.671146769403099e-06
DNnt007,iii3,7.65949624344262e-06
DNpe032,ps1,7.652541511069715e-06
DNa11,i2,7.624043625108472e-06
DNfl041,DVM1A,7.604061582760072e-06
DNg87,ps1,7.600285759804998e-06
DNg22,hg1,7.590222444119096e-06
DNxn143,DLM5,7.579058696259916e-06
DNxn189,ps1,7.577894346099596e-06
DNg42,ps1,7.553444410276543e-06
DNxn174,i1,7.542529462680604e-06
DNg10,DVM2A,7.533086729369151e-06
DNit005,hg3,7.51383796746554e-06
DNg40,i1,7.471948171721026e-06
DNa14,DVM1A,7.467913249043188e-06
DNg68,hg1,7.46608796996046e-06
DNp64,hg4,7.438365157689627e-06
DNge073,b2,7.437356008496893e-06
DNxn155,b3,7.43000477160696e-06
DNp04,b1,7.407924165272923e-06
DNnt020,ps1,7.36911404769676e-06
DNxl119,DLM1,7.364619875145146e-06
DNxn177,hg4,7.357082839596034e-06
DNp48,b2,7.355202842152427e-06
DNxn145,b2,7.344902646065826e-06
DNg65,DVM1A,7.33628042198285e-06
DNge085,hg4,7.335586509945135e-06
DNxn165,hg4,7.330705618746293e-06
DNge102,hg2,7.314151256533296e-06
DNxn153,DLM1,7.310424273439913e-06
DNge093,DVM3A,7.299208770465958e-06
DNg37,DLM5,7.2943599627945705e-06
DNp46,hg1,7.280958433008305e-06
DNp45,hg1,7.256085732966168e-06
DNg46,i1,7.23970901634267e-06
DNp04,hg4,7.23649852680855e-06
DNpe025,iii3,7.232885907011126e-06
DNpe052,iii3,7.232885907011126e-06
DNxn168,iii3,7.232885907011126e-06
DNg12,i2,7.231398129124671e-06
DNg71,iii1,7.219521586369544e-06
DNxl117,iii3,7.166027297786652e-06
DNg96,iii1,7.1606052143527165e-06
DNnt008,b2,7.155758370192791e-06
DNb09,ps1,7.151148739395356e-06
DNg30,DVM1A,7.133084274731628e-06
DNut037,iii1,7.11836441526187e-06
DNg84,hg1,7.118241031763131e-06
DNxn105,i1,7.1137506185502425e-06
DNd02,iii4,7.112870829521939e-06
DNxl115,hg4,7.090331902733537e-06
DNge131,DLM5,7.082375228391337e-06
DNge091,DVM2A,7.081870049500456e-06
DNp32,DVM2A,7.081870049500456e-06
DNxl111,b3,7.065550646119373e-06
DNxn126,DLM1,7.062225999206858e-06
DNpe053,b3,7.060268143335869e-06
DNp71,b3,7.0278603551369495e-06
DNpe012,DLM1,7.012725125073851e-06
DNg109,hg4,7.00679569618762e-06
DNge004,DVM2A,6.998029434865301e-06
DNpe012,DVM3A,6.96500087062511e-06
DNxl073,hg4,6.960677338006046e-06
DNnt010,DLM5,6.945821633216547e-06
DNd02,i2,6.934290661689827e-06
DNde006,b2,6.921629024771541e-06
DNge076,hg4,6.920668576704327e-06
DNpe016,hg3,6.914449817228044e-06
DNge095,DVM2A,6.910253088019348e-06
DNge110,DVM2A,6.910253088019348e-06
DNp46,iii4,6.8957954323974995e-06
DNge014,DVM3A,6.860828101951905e-06
DNde006,hg4,6.858512718988928e-06
DNxn104,hg2,6.853589597712573e-06
DNp68,i1,6.842321087565549e-06
DNp16,iii1,6.840750074144312e-06
DNxl104,iii4,6.8300179287970636e-06
DNp66,DLM5,6.8210348681793764e-06
DNfl035,b2,6.79628542223962e-06
DNxl084,iii3,6.774366447701078e-06
DNut054,iii1,6.773659087439474e-06
DNnt011,hg3,6.757203959097778e-06
DNxn115,hg1,6.753889939091973e-06
SA_DMT_DMetaN_6,i1,6.747320184078849e-06
DNg30,DLM5,6.741360945947768e-06
DNp55,DLM1,6.73909784534033e-06
DNge154,hg3,6.736252772316175e-06
DNa02,DVM1A,6.728945090455235e-06
DNa12,b1,6.687975299077896e-06
DNg72,iii1,6.68077318639287e-06
DNxl075,hg4,6.671435032090244e-06
DNxl075,DVM1A,6.666648398428209e-06
DNg10,b3,6.6595827285930406e-06
DNg96,DVM1A,6.657291435820591e-06
DNge154,ps1,6.652471087785544e-06
DNp46,i2,6.64375128517327e-06
DNge099,iii4,6.620968950985104e-06
DNge099,hg1,6.617935762789644e-06
DNxn131,DLM1,6.601413032459598e-06
DNxn152,iii3,6.597734997575332e-06
DNfl035,iii1,6.59654211849028e-06
DNge129,hg2,6.589075181567458e-06
DNp01,hg4,6.5863006049953205e-06
DNg53,i2,6.5818280362805355e-06
DNp09,DVM2A,6.580510720748715e-06
DNge139,DVM2A,6.580510720748715e-06
DNp35,DVM2A,6.580510720748715e-06
DNxn126,DVM2A,6.580510720748715e-06
DNxl112,hg1,6.580242529442216e-06
DNnt010,ps1,6.5755171502524935e-06
DNpe011,b1,6.559269559741827e-06
DNxn104,b1,6.559269559741827e-06
DNxn173,i2,6.541114427863433e-06
DNa14,hg1,6.539768748196388e-06
DNp17,DLM1,6.511518151460612e-06
DNxn189,b3,6.490274774830441e-06
DNpe012,hg2,6.480868082576684e-06
DNge093,hg3,6.4684345591363345e-06
DNp34,DVM1A,6.440879646887848e-06
DNg49,b1,6.433674095294312e-06
DNxn146,i2,6.414407566629959e-06
DNpe020,hg1,6.411712362171267e-06
DNg20,b2,6.4097252755257475e-06
DNxl105,iii4,6.4045728200491446e-06
DNg61,b2,6.401331476947205e-06
DNge122,ps1,6.386874773344006e-06
DNa13,hg1,6.37973614446225e-06
DNnt012,i2,6.376768279774535e-06
DNxl115,i1,6.376622950008721e-06
DNp71,hg1,6.370838628882268e-06
DNg96,ps1,6.367586397334207e-06
DNg88,ps1,6.367586397334207e-06
DNxn155,DVM2A,6.340225141531941e-06
DNg05,iii1,6.325616458637607e-06
DNpe013,hg3,6.320586942181105e-06
DNfl042,b3,6.317095188372154e-06
DNge142,DVM1A,6.309244413958417e-06
DNfl026,i2,6.305876459501721e-06
DNge095,ps1,6.282765607252104e-06
DNfl036,iii4,6.26824156235921e-06
DNxl100,DVM3A,6.262474888344661e-06
DNg100,b3,6.2356288241942395e-06
DNg89,DLM5,6.227288360814836e-06
DNnt013,hg3,6.221336008012376e-06
DNxl103,DVM3A,6.212028369148451e-06
DNxl103,iii4,6.203105171063548e-06
DNpe001,ps1,6.200867337740962e-06
DNfl042,DVM1A,6.187984454046074e-06
DNpe003,hg3,6.164166053626428e-06
DNp66,ps1,6.124307467986384e-06
DNg44,i2,6.120109144359164e-06
DNxl100,hg1,6.1190038270693845e-06
DNg38,DVM1A,6.090291520442709e-06
DNxn118,DVM1A,6.063940373735506e-06
DNa01,DVM3A,6.053659810401558e-06
DNbe007,ps1,6.048371523076594e-06
DNnt015,DLM1,6.0401300991500485e-06
DNxl125,DVM1A,6.0356866940036845e-06
DNa13,ps1,6.034485407325037e-06
DNb08,i2,6.019245711342551e-06
DNxl082,DVM1A,5.993479094744917e-06
DNxl102,DVM2A,5.992351580346539e-06
DNb08,hg2,5.989583541382879e-06
DNg75,b3,5.9825402885312704e-06
aSP22,DLM5,5.9796242244891676e-06
DNg63,iii3,5.961442473976949e-06
DNpe022,hg1,5.958930624638001e-06
DNge145,b3,5.954542681159845e-06
DNpe010,hg2,5.901059299154791e-06
DNg89,ps1,5.895291238157408e-06
DNge102,hg3,5.895178421996325e-06
DNnt007,b2,5.886907655888778e-06
DNg68,ps1,5.8783122523867265e-06
DNp38,DVM3A,5.844307644354399e-06
DNg01,DVM3A,5.833242188924131e-06
DNpe011,hg3,5.804723303351937e-06
DNxl103,hg2,5.785838302406013e-06
DNxn177,hg2,5.785838302406013e-06
DNg13,hg4,5.777513724002391e-06
DNxl056,ps1,5.7719169305715354e-06
DNge063,i2,5.749495860611026e-06
DNge006,DLM5,5.7482661792136945e-06
DNg109,i2,5.726684140433855e-06
DNge048,i1,5.72646215001284e-06
DNxl075,iii4,5.722772499495913e-06
DNxn177,iii4,5.686912707785574e-06
DNxn174,iii4,5.672238991543599e-06
DNp38,ps1,5.658957192584227e-06
DNxn144,iii3,5.6573899719368315e-06
DNge006,iii1,5.6568940992654795e-06
DNxl121,DVM2A,5.649815047026863e-06
DNpe032,b1,5.633923732769584e-06
DNxn162,DLM1,5.624575587914171e-06
DNpe022,DLM5,5.62106505371008e-06
DNd02,iii1,5.597153357299074e-06
DNp67,iii4,5.590933499191046e-06
DNg30,DVM3A,5.582274132600481e-06
DNxn177,i2,5.578900881135864e-06
DNge016,iii1,5.574387770591205e-06
DNpe020,iii4,5.532375769817187e-06
DNd02,hg2,5.523264825496549e-06
DNut046,iii1,5.483095490320597e-06
DNge099,iii3,5.455095083985805e-06
DNxn118,hg3,5.42232577624602e-06
DNxn154,hg4,5.409719831785939e-06
DNge122,hg4,5.409719831785939e-06
DNg20,b1,5.3968191148137295e-06
DNa01,iii4,5.3938173588136975e-06
DNp34,i1,5.391880910694152e-06
DNa02,DLM5,5.386718485005214e-06
DNxl114,b2,5.373809643387576e-06
DNxl105,hg3,5.360387806189819e-06
DNg97,hg2,5.353940004617705e-06
DNxl092,hg2,5.336677860740883e-06
DNge073,ps1,5.332202023211206e-06
DNg84,i2,5.324877303616656e-06
DNg78,iii4,5.3125455393986125e-06
DNge150,DLM5,5.311781421293503e-06
DNpe006,b3,5.295201107501902e-06
DNxn154,b3,5.295201107501902e-06
DNxl073,i2,5.29061231715593e-06
DNg65,DLM5,5.286258446685818e-06
DNxl082,i1,5.283007519922898e-06
DNxl086,DVM3A,5.2786614822669964e-06
DNpe003,ps1,5.268522021504089e-06
DNpe013,i2,5.247293096298243e-06
DNxl049,i1,5.234255359877488e-06
DNfl036,i1,5.234255359877488e-06
DNg10,iii4,5.230844443711555e-06
DNpe053,hg3,5.224971326423292e-06
DNge071,b3,5.222734801990099e-06
DNge083,DVM1A,5.214180095836197e-06
DNxl108,DVM1A,5.212530794083137e-06
DNge104,b2,5.207549134924201e-06
DNge149,iii4,5.207004462402824e-06
DNxn114,DVM2A,5.2023063558177455e-06
DNge090,DVM2A,5.182689816014511e-06
DNut046,DVM2A,5.182689816014511e-06
DNge037,DVM1A,5.172250744231606e-06
DNg99,iii1,5.156801133121103e-06
DNp35,DLM1,5.15212420988735e-06
DNg62,b2,5.121065181557763e-06
DNge015,iii4,5.10951959037944e-06
DNp71,i2,5.10021518050714e-06
DNfl026,b2,5.097214066679715e-06
DNpe013,DVM1A,5.085376201601748e-06
DNp35,b2,5.078100517792528e-06
DNxl129,i2,5.077814603343277e-06
DNxn118,ps1,5.066319343410726e-06
DNa14,DVM3A,5.065066625107146e-06
DNp05,DVM1A,5.060736933014607e-06
DNxn118,DLM1,5.036524077368432e-06
DNxn178,i1,5.028352975120403e-06
DNg54,DVM1A,4.993812015545954e-06
DNxl123,hg3,4.99142557366102e-06
DNxn114,iii1,4.978066807353622e-06
DNg72,hg2,4.977236057171184e-06
DNge053,iii3,4.976867736578519e-06
DNg97,i1,4.9606880065737874e-06
DNge131,b3,4.9587505560192756e-06
DNp48,iii3,4.948301248181499e-06
DNbe002,hg1,4.9434455947620704e-06
DNxn118,DVM3A,4.923811261625263e-06
DNpe003,DVM3A,4.923811261625263e-06
DNxl022,hg3,4.921624505099528e-06
DNfl038,hg3,4.917248176793648e-06
untyped_720575941434874912,iii1,4.91426726767987e-06
DNge145,iii3,4.903071309011921e-06
DNxn133,hg4,4.868747848607344e-06
DNae005,hg2,4.865794520087275e-06
DNg52,iii1,4.8513956858963855e-06
DNg80,b2,4.834922889779018e-06
DNg26,DVM2A,4.832123960086656e-06
DNge102,hg4,4.828711536141147e-06
DNxl120,b1,4.824219144718099e-06
DNge131,ps1,4.809988424314004e-06
DNxn113,b2,4.807625987072987e-06
DNg16,ps1,4.796597203387053e-06
DNg19,hg2,4.792169594881963e-06
DNg10,DLM5,4.790221816011412e-06
DNht001,hg4,4.7899768568240155e-06
DNge099,b2,4.780767328181442e-06
DNpe020,b2,4.780767328181442e-06
DNxl108,b3,4.772164916475183e-06
DNxl127,ps1,4.763156203478364e-06
DNg10,ps1,4.7419036984720455e-06
DNg11,b1,4.740407983383609e-06
DNpe010,ps1,4.739180970436343e-06
DNge050,i2,4.729407344626291e-06
DNxl125,DVM3A,4.723462727585022e-06
DNge032,iii3,4.699700761106535e-06
DNge063,iii4,4.693455899661576e-06
DNxl087,iii1,4.670565450978126e-06
DNge088,i2,4.667654608252611e-06
DNge118,DVM3A,4.656521612594522e-06
DNxl129,DVM1A,4.652550763404131e-06
DNg38,iii4,4.652234034309345e-06
DNxn119,b1,4.634693461374465e-06
DNge015,iii1,4.628864275086791e-06
DNge089,DLM5,4.62434219725082e-06
DNge023,hg4,4.622010979201913e-06
DNge062,iii3,4.606569184436733e-06
DNbe003,i2,4.586091970546706e-06
DNg60,i1,4.5799734398928025e-06
DNg12,DVM1A,4.557051347286429e-06
DNg37,DLM1,4.511618754604816e-06
DNxl056,DVM1A,4.495109321058688e-06
DNxl070,DVM1A,4.495109321058688e-06
DNp02,iii3,4.490086607185192e-06
DNxn153,ps1,4.483152892159037e-06
DNxl092,hg3,4.482076891348871e-06
DNge140,b3,4.481526252482018e-06
DNge060,hg2,4.478964320122329e-06
DNa13,b2,4.462402460701216e-06
DNxl068,i2,4.451405319322488e-06
DNxl063,iii1,4.447112712071687e-06
DNxn134,hg2,4.444694664292212e-06
DNpe020,DVM3A,4.442667377493447e-06
DNxn145,b3,4.428713653547045e-06
DNg11,DVM1A,4.427192168474142e-06
DNd02,hg3,4.419179071617088e-06
DNxn118,DLM5,4.418077301456797e-06
DNge083,DLM1,4.415763971551321e-06
DNxn112,ps1,4.4152322986922645e-06
DNge109,i2,4.409727411314842e-06
DNpe032,hg4,4.404227749570975e-06
DNxn174,DVM3A,4.394638540980004e-06
DNut048,DVM3A,4.382608576559549e-06
DNge083,ps1,4.376359550644615e-06
DNxl119,ps1,4.362424618601499e-06
DNxl119,i2,4.357430218867496e-06
DNg11,DLM1,4.356341166006208e-06
DNxn117,ps1,4.355667245527779e-06
DNge037,hg3,4.354986392451954e-06
DNpe011,DLM5,4.344885583495055e-06
DNnt017,DLM1,4.330064631963588e-06
DNxn170,hg3,4.30473594749698e-06
DNnt018,hg3,4.30473594749698e-06
DNg44,iii1,4.3029933186249196e-06
DNxn153,b1,4.298674532553568e-06
DNxl097,iii1,4.29636312861163e-06
DNxl102,i2,4.294197353845009e-06
DNxl128,i1,4.265573556392989e-06
DNge104,b1,4.24244566891752e-06
DNge114,hg4,4.233414606074157e-06
DNge114,hg1,4.221181211932483e-06
DNxn122,iii1,4.213221916205506e-06
DNxl125,hg1,4.197381074994394e-06
DNxn112,DVM1A,4.193903000315026e-06
DNfl021,hg3,4.160748457286934e-06
DNnt012,ps1,4.159848586874179e-06
DNxl103,i2,4.1561458483079526e-06
DNp71,iii1,4.150345031147169e-06
untyped_720575941606629485,i1,4.1341613014440006e-06
DNxl107,ps1,4.110461488557826e-06
DNge071,DVM1A,4.102488364317376e-06
DNp68,i2,4.10006785169044e-06
DNfl017,iii4,4.098010757278238e-06
DNge037,iii4,4.0879649834431255e-06
DNg54,hg4,4.081555763470704e-06
DNp51,iii1,4.072963751471146e-06
DNxl113,DVM2A,4.06230862065012e-06
DNxl021,iii1,4.057676288133207e-06
DNxl084,i2,4.04392277840603e-06
DNxn128,hg3,4.040419405041113e-06
DNg96,iii4,4.009393436050175e-06
DNp09,DLM1,3.9959165953418366e-06
DNp35,hg4,3.979978292342506e-06
DNxl123,i1,3.974204761627199e-06
DNae008,hg2,3.953445108940474e-06
DNxn146,DLM5,3.951932998209415e-06
DNge076,DVM3A,3.939049009300211e-06
MDN,i1,3.9256915199081165e-06
DNxn157,i1,3.9256915199081165e-06
DNg30,hg3,3.923361893798336e-06
DNxn136,DVM3A,3.89576057768564e-06
DNpe052,i2,3.89288204213514e-06
DNge099,b1,3.884822774385033e-06
DNfl021,i2,3.870936196105702e-06
DNxl067,i2,3.870936196105702e-06
DNp64,iii4,3.868749992440988e-06
DNge053,b1,3.862291141398444e-06
DNge144,iii4,3.856831357790987e-06
DNfl042,hg1,3.8470274173027605e-06
DNge051,b2,3.840798886168323e-06
DNfl024,b2,3.840798886168323e-06
DNge028,b2,3.840798886168323e-06
DNxl068,iii1,3.831013973623469e-06
DNxl072,hg3,3.825693508106728e-06
aSP22,b1,3.823019675807931e-06
DNg111,DVM2A,3.813314642038707e-06
DNxl117,DVM1A,3.802030791380036e-06
DNg39,DVM1A,3.802030791380036e-06
DNg51,DVM1A,3.7914309849991943e-06
DNp27,ps1,3.788947173049798e-06
DNxn157,hg4,3.7868038822501566e-06
DNg60,hg3,3.782498597533576e-06
DNp23,hg1,3.7807623446702433e-06
DNg65,DLM1,3.779565846670573e-06
DNp46,DLM1,3.777393058026324e-06
DNpe011,DLM1,3.777393058026324e-06
DNp41,DLM1,3.777393058026324e-06
DNpe031,iii3,3.771672750035561e-06
DNpe052,iii4,3.768122313250289e-06
DNg18,ps1,3.7652634127706806e-06
DNge050,DLM1,3.7631108749262084e-06
DNg65,hg4,3.7612329221219167e-06
DNxn175,DLM5,3.741560622204263e-06
DNxn146,ps1,3.7412425165229708e-06
DNnt007,hg2,3.7393988043895556e-06
DNge150,b3,3.7190629170144565e-06
DNp14,DVM3A,3.717936429096338e-06
DNxn071,hg4,3.713745244722158e-06
DNg31,ps1,3.7114926834880792e-06
DNxn119,i2,3.679616190013893e-06
DNxl119,i1,3.6718196167207816e-06
DNxn178,iii4,3.666335232364338e-06
DNpe011,i2,3.6615499122689e-06
DNxn127,DVM1A,3.6547847408514594e-06
DNge020,hg3,3.638494439514188e-06
DNxl113,DVM1A,3.6383642242413036e-06
DNg89,DVM1A,3.632411572572677e-06
DNge094,iii4,3.6294219795778892e-06
DNp65,DVM2A,3.624092970064992e-06
DNxl068,DVM1A,3.6232619212563735e-06
DNxl102,i1,3.6127431343866775e-06
DNae005,hg3,3.606306429485968e-06
pIP9,hg3,3.6043922260253798e-06
DNxn174,DLM1,3.5994579639771894e-06
DNge080,hg3,3.587292130240851e-06
DNge062,ps1,3.5868435118013653e-06
DNge133,DVM1A,3.5826006584858334e-06
DNxl120,ps1,3.5813677031131026e-06
DNge089,ps1,3.5813677031131026e-06
DNxn111,i2,3.574311336204391e-06
DNut046,ps1,3.570824143459541e-06
DNg53,b1,3.562260305549771e-06
DNb09,hg3,3.5604125389361978e-06
DNg90,ps1,3.554767887399612e-06
DNp55,hg3,3.5371070531977954e-06
DNg53,ps1,3.517930385942898e-06
DNp32,ps1,3.5053411422267364e-06
DNxn175,b1,3.493512907927865e-06
DNge010,DVM1A,3.4930692049054043e-06
DNg09,i1,3.4882923606264414e-06
DNge015,DLM5,3.4832488819641904e-06
DNnt007,b1,3.4760200960308484e-06
DNfl024,DVM1A,3.4698035731680072e-06
DNge004,DLM1,3.4697112225280016e-06
DNxl105,DVM3A,3.464334015096502e-06
DNit013,i2,3.4468911626880926e-06
DNnt019,hg3,3.4437887579975843e-06
aSP22,DLM1,3.4380917437325937e-06
DNxl103,ps1,3.4375678763620675e-06
DNxl108,i1,3.437042921028211e-06
DNg61,iii4,3.4150089643985318e-06
DNxn126,hg3,3.4141889139009836e-06
DNxn130,DLM1,3.4133250806718046e-06
DNxn175,ps1,3.4107462432793662e-06
DNge110,iii1,3.4094402543824553e-06
DNpe045,iii3,3.4076213723740724e-06
DNp41,iii3,3.394433983162099e-06
DNxn146,iii3,3.394433983162099e-06
DNp67,hg2,3.389437235272847e-06
DNxl125,hg4,3.374315804746903e-06
DNxl124,DVM1A,3.3677901441880494e-06
DNxl129,DVM3A,3.36098567824691e-06
DNpe053,i1,3.3522353167469353e-06
DNxn132,i1,3.338513427728926e-06
DNg63,DVM1A,3.338310646820302e-06
DNp55,DVM3A,3.3320005331200853e-06
DNxn162,i2,3.3250980546388696e-06
DNge054,i2,3.3250980546388696e-06
DNp44,DVM3A,3.324053683466988e-06
DNp32,b1,3.318027866329419e-06
DNg94,DVM2A,3.30033596506322e-06
DNg100,DLM1,3.2927220155604327e-06
DNa13,iii3,3.273057050391483e-06
DNp04,iii3,3.273057050391483e-06
DNfl042,iii3,3.273057050391483e-06
DNxl100,i1,3.27140959992343e-06
DNae005,i1,3.27140959992343e-06
DNg75,ps1,3.238476668405021e-06
DNg49,DLM5,3.233399725807703e-06
DNxl115,ps1,3.2144991914730912e-06
DNp35,iii4,3.208128399279383e-06
DNg30,DLM1,3.195812724397271e-06
DNxl014,iii4,3.186924354967056e-06
DNxn106,ps1,3.175300211852778e-06
DNge085,DLM5,3.165935911095914e-06
DNfl033,DVM1A,3.1441201808497926e-06
DNxl103,DVM2A,3.1387861372371463e-06
DNxn118,DVM2A,3.1387861372371463e-06
DNpe003,DVM2A,3.1387861372371463e-06
DNpe001,b1,3.1299576293164354e-06
DNge111,hg3,3.11870951958359e-06
DNae001,hg3,3.11870951958359e-06
DNge080,hg2,3.118646278895061e-06
DNge015,DVM1A,3.1131346486327224e-06
DNnt020,iii4,3.1103961207277794e-06
