Root ID,Top in/out region,Community labels,Predicted NT type,Predicted NT confidence,Verified NT type,Verified Neuropeptide,Body Part,Function,Flow,Super Class,Class,Sub Class,Hemilineage,Nerve,Soma side,Primary Cell Type,Alternative Cell Type(s),Cable length (nm),Surface area (nm^2),Volume (nm^3),neuron_type
720575941476001310,T3_METANM,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,12B,,left,IN12B037,IN12B037,,,,IN
720575941476011806,T2_MESONM,soma in VNC,GLUT,0.97,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,08A,,left,IN08A027,IN08A027,,,,IN
720575941476025886,T2_MESONM.AMNP,soma in VNC,ACH,0.94,acetylcholine,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,17A,,right,IN17A118,IN17A118,,,,IN
720575941476032542,HTCT,soma in VNC,GLUT,0.96,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,02A,,right,IN02A043,IN02A043,,,,IN
720575941476032817,T1_PRONM,"CNS neuron,soma in VNC",GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,13A,,left,IN13A035,IN13A035,,,,IN
720575941476033054,T1_PRONM,soma in VNC,ACH,0.89,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,04B,,left,IN04B091,IN04B091,,,,IN
720575941476034078,T3_METANM,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_contralateral_restricted,13B,,left,IN13B041,IN13B041,,,,IN
720575941476036894,WTCT,soma in VNC,ACH,0.97,acetylcholine,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,08B,,left,IN08B085,IN08B085,,,,IN
720575941476037406,INTTCT.HTCT,soma in VNC,ACH,0.85,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,12A,,left,IN12A059,IN12A059,,,,IN
720575941476071729,T2_MESONM,soma in VNC,ACH,0.95,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,04B,,left,IN04B103,IN04B103,,,,IN
720575941476080177,HTCT.WTCT,,GABA,1.0,,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,03B,,left,IN03B061,IN03B061,,,,IN
720575941476101937,HTCT,soma in VNC,ACH,0.98,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,07B,,right,IN07B076,IN07B076,,,,IN
720575941476104753,ANM,soma in VNC,GLUT,0.96,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,02A,,left,IN02A054,IN02A054,,,,IN
720575941476130097,NTCT.HTCT,soma in VNC,GABA,1.0,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,06A,,left,IN06A082,IN06A082,,,,IN
720575941476134705,T3_METANM,soma in VNC,ACH,0.95,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,04B,,right,IN04B063,IN04B063,,,,IN
720575941476140830,T2_MESONM,soma in VNC,GLUT,0.9,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_contralateral_interconnecting,14A,,right,IN14A093,IN14A093,,,,IN
720575941476147998,ANM,soma in VNC,GABA,0.95,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,,,right,INFST141,INFST141,,,,IN
720575941476173105,T2_MESONM,soma in VNC,GABA,0.92,gaba,,,tactile,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,13B,,left,IN13B025,IN13B025,,,,IN
720575941476181278,T2_MESONM,soma in VNC,ACH,0.83,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,04B,,right,IN20A.22A022,IN20A.22A022,,,,IN
720575941476187969,T1_PRONM,soma in VNC,GABA,0.96,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,19A,,left,IN19A122,IN19A122,,,,IN
720575941476202801,HTCT,soma in VNC,GLUT,0.96,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,02A,,right,IN02A062,IN02A062,,,,IN
720575941476218945,T3_METANM,,GLUT,0.95,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,16B,,left,IN16B016,IN16B016,,,,IN
720575941476220481,T3_METANM,soma in VNC,GLUT,0.85,,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,21A,,right,IN21A037,IN21A037,,,,IN
720575941476261172,T3_MVAC,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,09A,,left,IN09A086,IN09A086,,,,IN
720575941476357172,T2_MESONM,soma in VNC,ACH,0.87,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,04B,,left,IN04B036,IN04B036,,,,IN
720575941476369972,T3_METANM,soma in VNC,GABA,0.96,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,13A,,right,IN13A028,IN13A028,,,,IN
720575941476372532,T2_MESONM,soma in VNC,ACH,0.86,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,left,IN20A.22A046,IN20A.22A046,,,,IN
720575941476376372,T1_PRONM,soma in VNC,ACH,0.8,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,left,IN20A.22A018,IN20A.22A018,,,,IN
720575941476377140,T2_MESONM,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,01B,,left,IN01B083,IN01B083,,,,IN
720575941476377908,T3_METANM,soma in VNC,ACH,0.94,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_bilateral_restricted,23B,,left,IN23B070,IN23B070,,,,IN
720575941476380468,INTTCT,soma in VNC,GLUT,0.97,glutamate,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,02A,,left,IN02A056,IN02A056,,,,IN
720575941476380724,T1_PRONM,"CNS neuron,soma in VNC",GLUT,0.96,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,16B,,right,IN16B114,IN16B114,,,,IN
720575941476383540,T1_PRONM,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,01B,,right,IN01B038,IN01B038,,,,IN
720575941476443956,WTCT.UNASSIGNED,soma in VNC,ACH,0.92,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,19B,,right,IN19B090,IN19B090,,,,IN
720575941476452458,HTCT.WTCT,soma in VNC,ACH,0.93,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,07B,,right,IN07B083,IN07B083,,,,IN
720575941476518977,T2_MESONM,soma in VNC,ACH,0.7,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,17A,,right,IN17A061,IN17A061,,,,IN
720575941476519476,T3_METANM,soma in VNC,GLUT,0.91,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_contralateral_restricted,14A,,left,IN14A045,IN14A045,,,,IN
720575941476532801,T2_MESONM,soma in VNC,ACH,0.94,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,left,IN20A.22A058,IN20A.22A058,,,,IN
720575941476539700,T1_PRONM,soma in VNC,GABA,0.91,gaba,,,gustatory,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,01B,,right,IN01B080,IN01B080,,,,IN
720575941476541236,ANM,soma in VNC,ACH,0.73,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,,,right,INXXX212,INXXX212,,,,IN
720575941476543297,T2_MESONM,soma in VNC,ACH,0.82,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,right,IN20A.22A001,IN20A.22A001,,,,IN
720575941476544820,T3_METANM,soma in VNC,GABA,0.97,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,01B,,left,IN01B061,IN01B061,,,,IN
720575941476555329,INTTCT,soma in VNC,ACH,0.97,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,18B,,left,IN18B045,IN18B045,,,,IN
720575941476556609,T3_METANM,soma in VNC,ACH,0.95,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,03A,,right,IN03A068,IN03A068,,,,IN
720575941476557633,INTTCT.T3_METANM,soma in VNC,GLUT,0.96,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,02A,,right,IN02A031,IN02A031,,,,IN
720575941476587060,T1_MVAC,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,09A,,left,IN09A032,IN09A032,,,,IN
720575941476635713,ANM,soma in VNC,ACH,0.76,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,,,left,INFST073,INFST073,,,,IN
720575941476952113,T3_METANM,soma in VNC,ACH,0.67,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,17A,,right,IN17A022,IN17A022,,,,IN
720575941476969521,T3_METANM,soma in VNC,GABA,0.98,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,,,left,INXXX031,INXXX031,,,,IN
720575941476973105,T2_MESONM,soma in VNC,ACH,0.92,acetylcholine,,,tactile,intrinsic,ventral_nerve_cord_intrinsic,ventral_nerve_cord_serially_convergent,ventral_nerve_cord_bilateral_interconnecting,23B,,left,IN23B040,IN23B040,,,,IN
720575941476973361,T1_PRONM,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,09A,,right,IN09A031,IN09A031,,,,IN
720575941476987953,T3_METANM,"IN03A041,soma in VNC",ACH,0.82,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,03A,,left,IN03A041,IN03A041,,,,IN
720575941476990001,T1_PRONM.ANM,soma in VNC,ACH,0.91,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,01A,,right,IN01A003,IN01A003,,,,IN
720575941476990257,T1_PRONM,soma in VNC,ACH,0.79,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_bilateral_restricted,17A,,right,IN17A016,IN17A016,,,,IN
720575941476991025,T2_MESONM,soma in VNC,GABA,0.98,gaba,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,05B,,right,IN05B010,IN05B010,,,,IN
720575941476997681,WTCT,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,06B,,left,IN06B085,IN06B085,,,,IN
720575941476998193,T3_METANM,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_bilateral_restricted,06B,,left,IN06B029,IN06B029,,,,IN
720575941477003313,ANM,soma in VNC,ACH,0.5,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,,,left,INXXX381,INXXX381,,,,IN
720575941477051166,WTCT,soma in VNC,ACH,0.85,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,19B,,left,IN19B057,IN19B057,,,,IN
720575941477100340,T2_MESONM,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,09A,,right,IN09A041,IN09A041,,,,IN
720575941477131550,T3_METANM,soma in VNC,ACH,0.51,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,03A,,right,IN03A036,IN03A036,,,,IN
720575941477140017,T2_MESONM,soma in VNC,GABA,0.95,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,19A,,right,IN19A020,IN19A020,,,,IN
720575941477147678,HTCT,soma in VNC,ACH,0.93,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,07B,,left,IN07B083,IN07B083,,,,IN
720575941477153566,T3_METANM,soma in VNC,GABA,0.99,gaba,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,13B,,right,IN13B062,IN13B062,,,,IN
720575941477158686,ANM,soma in VNC,GABA,0.92,,,,,intrinsic,ventral_nerve_cord_intrinsic,ventral_nerve_cord_serially_convergent,ventral_nerve_cord_bilateral_restricted,,,left,INXXX231,INXXX231,,,,IN
720575941477159454,T3_METANM,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,13A,,right,IN13A068,IN13A068,,,,IN
720575941477164574,T2_MESONM,soma in VNC,ACH,0.86,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,03A,,right,IN03A033,IN03A033,,,,IN
720575941477166622,INTTCT.HTCT,soma in VNC,ACH,0.94,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,12A,,left,IN12A008,IN12A008,,,,IN
720575941477170718,T3_METANM,soma in VNC,ACH,0.96,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,01A,,right,IN01A082,IN01A082,,,,IN
720575941477180446,ANM,soma in VNC,ACH,0.65,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,,,right,INFST021,INFST021,,,,IN
720575941477189662,T3_METANM,soma in VNC,GLUT,0.95,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,08A,,right,IN08A002,IN08A002,,,,IN
720575941477189918,ANM,soma in VNC,GABA,0.97,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,,,right,INXXX447,INXXX447,,,,IN
720575941477190174,T2_MESONM,soma in VNC,ACH,0.84,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,04B,,left,IN04B081,IN04B081,,,,IN
720575941477190430,T3_METANM,soma in VNC,GABA,0.97,gaba,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,13A,,right,IN13A029,IN13A029,,,,IN
720575941477193246,UNASSIGNED.HTCT,soma in VNC,ACH,0.88,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,18B,,left,IN18B042,IN18B042,,,,IN
720575941477271361,T3_METANM,soma in VNC,GLUT,0.96,,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,21A,,right,IN21A049,IN21A049,,,,IN
720575941477289780,T3_METANM.T2_MESONM,"SNta31,soma in VNC",ACH,0.66,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,23B,,right,IN23B060,IN23B060,,,,IN
720575941477292340,INTTCT.T2_MESONM,soma in VNC,ACH,0.98,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_bilateral_restricted,01A,,right,IN01A070,IN01A070,,,,IN
720575941477293108,INTTCT.T1_PRONM,soma in VNC,ACH,0.96,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,01A,,right,IN01A069,IN01A069,,,,IN
720575941477293620,T2_MESONM,soma in VNC,GABA,0.97,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,,,right,INXXX280,INXXX280,,,,IN
720575941477294644,T3_METANM,soma in VNC,ACH,0.97,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_bilateral_restricted,01A,,right,IN01A035,IN01A035,,,,IN
720575941477297716,NTCT,soma in VNC,GABA,1.0,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_contralateral_interconnecting,06B,,right,IN06B040,IN06B040,,,,IN
720575941477308212,ANM,soma in VNC,GABA,0.93,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,,,left,INFST165,INFST165,,,,IN
720575941477316404,T1_PRONM,soma in VNC,GLUT,0.84,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,21A,,right,IN21A079,IN21A079,,,,IN
720575941477322548,T1_PRONM,soma in VNC,GLUT,0.95,,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,14A,,left,IN14A090,IN14A090,,,,IN
720575941477323316,T1_PRONM,soma in VNC,ACH,0.83,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,03A,,right,IN03A007,IN03A007,,,,IN
720575941477327924,T3_METANM,soma in VNC,ACH,0.87,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,03A,,right,IN03A036,IN03A036,,,,IN
720575941477329460,T3_METANM,soma in VNC,ACH,0.86,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,04B,,left,IN04B075,IN04B075,,,,IN
720575941477332276,T1_PRONM,soma in VNC,ACH,0.91,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,right,IN20A.22A036,IN20A.22A036,,,,IN
720575941477333044,T3_METANM,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,19A,,right,IN19A060,IN19A060,,,,IN
720575941477335092,ANM.WTCT,soma in VNC,ACH,0.9,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,19B,,right,IN19B091,IN19B091,,,,IN
720575941477335348,T3_METANM,soma in VNC,GABA,0.97,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,01B,,right,IN01B034,IN01B034,,,,IN
720575941477335604,T3_METANM,soma in VNC,GABA,0.92,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,09A,,left,IN09A012,IN09A012,,,,IN
720575941477335860,T3_METANM,soma in VNC,GLUT,0.93,,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,21A,,right,IN21A038,IN21A038,,,,IN
720575941477338420,T3_METANM,soma in VNC,GLUT,0.83,,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,21A,,left,IN21A047,IN21A047,,,,IN
720575941477340212,ANM.T1_PRONM,soma in VNC,ACH,0.94,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,,,left,INFST163,INFST163,,,,IN
720575941477342001,T2_MESONM,soma in VNC,SER,0.64,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,,,left,INFST083,INFST083,,,,IN
720575941477345076,T1_PRONM,soma in VNC,GABA,0.94,gaba,,,gustatory,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,01B,,right,IN01B065,IN01B065,,,,IN
720575941477350452,T2_MESONM,soma in VNC,GLUT,0.87,,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,21A,,right,IN21A001,IN21A001,,,,IN
720575941477365044,T3_METANM,soma in VNC,GLUT,0.98,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,16B,,left,IN16B033,IN16B033,,,,IN
720575941477365812,T1_PRONM,soma in VNC,ACH,0.87,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,03A,,right,IN03A045,IN03A045,,,,IN
720575941477368372,AMNP,"IN17A090,soma in VNC",ACH,0.93,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,17A,,right,IN17A090,IN17A090,,,,IN
720575941477385834,T2_MESONM,soma in VNC,ACH,0.92,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,right,IN20A.22A087,IN20A.22A087,,,,IN
720575941477395050,T1_PRONM,soma in VNC,ACH,0.9,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,left,IN20A.22A015,IN20A.22A015,,,,IN
720575941477415473,ANM.INTTCT,soma in VNC,GABA,0.94,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,,,left,INXXX233,INXXX233,,,,IN
720575941477425770,T2_MESONM.WTCT,soma in VNC,ACH,0.92,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,17A,,left,IN17A102,IN17A102,,,,IN
720575941477430833,T1_PRONM,soma in VNC,GLUT,0.86,,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_contralateral_restricted,14A,,left,IN14A086,IN14A086,,,,IN
720575941477446762,HTCT,"TN1-like,soma in VNC",ACH,0.88,acetylcholine,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,12A,,left,IN12A035,IN12A035,,,,IN
720575941477447530,HTCT,"TN1-like,soma in VNC",ACH,0.88,acetylcholine,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,12A,,right,IN12A035,IN12A035,,,,IN
720575941477488234,HTCT.T3_METANM,,GLUT,0.98,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,21A,,right,IN21A043,IN21A043,,,,IN
720575941477497312,INTTCT.WTCT,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,06A,,right,IN06A086,IN06A086,,,,IN
720575941477517674,T1_PRONM,soma in VNC,GABA,0.97,,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_interconnecting,03B,,left,IN03B032,IN03B032,,,,IN
720575941477522206,HTCT,soma in VNC,ACH,0.92,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,07B,,left,IN07B059,IN07B059,,,,IN
720575941477547841,T3_METANM,soma in VNC,ACH,0.96,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,01A,,right,IN01A064,IN01A064,,,,IN
720575941477548097,T3_METANM,soma in VNC,ACH,0.94,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,07B,,left,IN07B006,IN07B006,,,,IN
720575941477552352,T2_MESONM,soma in VNC,ACH,0.94,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,left,IN20A.22A067,IN20A.22A067,,,,IN
720575941477553376,WTCT,soma in VNC,ACH,0.95,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,19B,,left,IN19B067,IN19B067,,,,IN
720575941477556289,T1_PRONM,soma in VNC,ACH,0.93,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,17A,,right,IN17A028,IN17A028,,,,IN
720575941477558337,T2_MESONM,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,12B,,left,IN12B074,IN12B074,,,,IN
720575941477561568,T1_PRONM,soma in VNC,ACH,0.88,,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,,,right,INXXX468,"INXXX468,LUL130",,,,IN
720575941477564993,T1_PRONM,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,01B,,right,IN01B049,IN01B049,,,,IN
720575941477565505,T1_PRONM,soma in VNC,GABA,0.98,gaba,,,tactile,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,01B,,right,IN01B003,IN01B003,,,,IN
720575941477570784,T2_MESONM,soma in VNC,GABA,1.0,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,13B,,right,IN13B058,IN13B058,,,,IN
720575941477573344,WTCT,soma in VNC,GLUT,0.97,glutamate,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,16B,,left,IN16B069,IN16B069,,,,IN
