group_id,neuron_1,neuron_2,similarity,group_size
1036,720575941428385199,,1.0,1
1037,720575941428396169,,1.0,1
1038,720575941428400009,,1.0,1
1039,720575941428412591,,1.0,1
1040,720575941428412809,,1.0,1
1041,720575941428428681,,1.0,1
1042,720575941428428975,,1.0,1
1043,720575941428430767,,1.0,1
1044,720575941428434057,,1.0,1
1045,720575941428440239,,1.0,1
1046,720575941428440495,,1.0,1
1047,720575941428444041,,1.0,1
1048,720575941428446857,,1.0,1
1049,720575941428454025,,1.0,1
1050,720575941428467375,,1.0,1
1051,720575941428474287,,1.0,1
1052,720575941428490889,,1.0,1
1053,720575941428505993,,1.0,1
1054,720575941428965368,,1.0,1
1055,720575941428975608,,1.0,1
1056,720575941428975864,,1.0,1
1057,720575941428982264,,1.0,1
1058,720575941429039535,,1.0,1
1059,720575941429044655,,1.0,1
1060,720575941429128289,,1.0,1
1061,720575941429160545,,1.0,1
1062,720575941429210721,,1.0,1
1063,720575941429269857,,1.0,1
1064,720575941429283681,,1.0,1
1065,720575941429321313,,1.0,1
1066,720575941429324641,,1.0,1
1067,720575941429324897,,1.0,1
1068,720575941429342561,,1.0,1
1069,720575941429342817,,1.0,1
1070,720575941429343585,,1.0,1
1071,720575941429347425,,1.0,1
1072,720575941429355873,,1.0,1
1073,720575941429357665,,1.0,1
1074,720575941429361249,,1.0,1
1075,720575941429363809,,1.0,1
1076,720575941429379937,,1.0,1
1077,720575941429388129,,1.0,1
1078,720575941429389921,,1.0,1
1079,720575941429401559,,1.0,1
1080,720575941429422295,,1.0,1
1081,720575941429423969,,1.0,1
1082,720575941429428183,,1.0,1
1083,720575941429434071,,1.0,1
1084,720575941429439959,,1.0,1
1085,720575941429441751,,1.0,1
1086,720575941429443799,,1.0,1
1087,720575941429444823,,1.0,1
1088,720575941429462999,,1.0,1
1089,720575941429463767,,1.0,1
1090,720575941429466839,,1.0,1
1091,720575941429471959,,1.0,1
1092,720575941429473495,,1.0,1
1093,720575941429475031,,1.0,1
1094,720575941429476823,,1.0,1
1095,720575941429482711,,1.0,1
1096,720575941429486295,,1.0,1
1097,720575941429488599,,1.0,1
1098,720575941429509847,,1.0,1
1099,720575941429512151,,1.0,1
1100,720575941429515735,,1.0,1
1101,720575941429525463,,1.0,1
1102,720575941429526743,,1.0,1
1103,720575941429527767,,1.0,1
1104,720575941429532119,,1.0,1
1105,720575941429535703,,1.0,1
1106,720575941429535959,,1.0,1
1107,720575941429538007,,1.0,1
1108,720575941429542871,,1.0,1
1109,720575941429543127,,1.0,1
1110,720575941429545647,,1.0,1
1111,720575941429556655,,1.0,1
1112,720575941429566895,,1.0,1
1113,720575941429602145,,1.0,1
1114,720575941429623544,,1.0,1
1115,720575941429804425,,1.0,1
1116,720575941429988088,,1.0,1
1117,720575941430007544,,1.0,1
1118,720575941430016905,,1.0,1
1119,720575941430041737,,1.0,1
1120,720575941430058671,,1.0,1
1121,720575941430067849,,1.0,1
1122,720575941430072751,,1.0,1
1123,720575941430085551,,1.0,1
1124,720575941430107640,,1.0,1
1125,720575941430110456,,1.0,1
1126,720575941430111224,,1.0,1
1127,720575941430124247,,1.0,1
1128,720575941430128521,,1.0,1
1129,720575941430149551,,1.0,1
1130,720575941430150063,,1.0,1
1131,720575941430151599,,1.0,1
1132,720575941430160120,,1.0,1
1133,720575941430163982,,1.0,1
1134,720575941430176431,,1.0,1
1135,720575941430182063,,1.0,1
1136,720575941430184718,,1.0,1
1137,720575941430196183,,1.0,1
1138,720575941430243086,,1.0,1
1139,720575941430281742,,1.0,1
1140,720575941430308344,,1.0,1
1141,720575941430321166,,1.0,1
1142,720575941430332174,,1.0,1
1143,720575941430357385,,1.0,1
1144,720575941430386446,,1.0,1
1145,720575941430389006,,1.0,1
1146,720575941430415886,,1.0,1
1147,720575941430420750,,1.0,1
1148,720575941430438414,,1.0,1
1149,720575941430442766,,1.0,1
1150,720575941430465550,,1.0,1
1151,720575941430472801,,1.0,1
1152,720575941430483470,,1.0,1
1153,720575941430485518,,1.0,1
1154,720575941430486030,,1.0,1
1155,720575941430486286,,1.0,1
1156,720575941430498830,,1.0,1
1157,720575941430507022,,1.0,1
1158,720575941430517774,,1.0,1
1159,720575941430530830,,1.0,1
1160,720575941430535438,,1.0,1
1161,720575941430552929,,1.0,1
1162,720575941430650209,,1.0,1
1163,720575941430689294,,1.0,1
1164,720575941430755721,,1.0,1
1165,720575941430796536,,1.0,1
1166,720575941430842209,,1.0,1
1167,720575941430849377,,1.0,1
1168,720575941430866936,,1.0,1
1169,720575941430899297,,1.0,1
1170,720575941430906721,,1.0,1
1171,720575941430909025,,1.0,1
1172,720575941430924536,,1.0,1
1173,720575941430950497,,1.0,1
1174,720575941430952801,,1.0,1
1175,720575941430956641,,1.0,1
1176,720575941430994785,,1.0,1
1177,720575941431011681,,1.0,1
1178,720575941431017569,,1.0,1
1179,720575941431022689,,1.0,1
1180,720575941431025327,,1.0,1
1181,720575941431038305,,1.0,1
1182,720575941431038817,,1.0,1
1183,720575941431060655,,1.0,1
1184,720575941431066287,,1.0,1
1185,720575941431066543,,1.0,1
1186,720575941431072137,,1.0,1
1187,720575941431072649,,1.0,1
1188,720575941431073417,,1.0,1
1189,720575941431075169,,1.0,1
1190,720575941431075425,,1.0,1
1191,720575941431075503,,1.0,1
1192,720575941431077039,,1.0,1
1193,720575941431077769,,1.0,1
1194,720575941431078575,,1.0,1
1195,720575941431078793,,1.0,1
1196,720575941431083183,,1.0,1
1197,720575941431084975,,1.0,1
1198,720575941431086511,,1.0,1
1199,720575941431086551,,1.0,1
1200,720575941431091849,,1.0,1
1201,720575941431091887,,1.0,1
1202,720575941431092911,,1.0,1
1203,720575941431099567,,1.0,1
1204,720575941431100553,,1.0,1
1205,720575941431104905,,1.0,1
1206,720575941431105161,,1.0,1
1207,720575941431105417,,1.0,1
1208,720575941431105929,,1.0,1
1209,720575941431106953,,1.0,1
1210,720575941431106991,,1.0,1
1211,720575941431107503,,1.0,1
1212,720575941431129815,,1.0,1
1213,720575941431134857,,1.0,1
1214,720575941431138263,,1.0,1
1215,720575941431139543,,1.0,1
1216,720575941431140311,,1.0,1
1217,720575941431153367,,1.0,1
1218,720575941431156183,,1.0,1
1219,720575941431159255,,1.0,1
1220,720575941431160279,,1.0,1
1221,720575941431173473,,1.0,1
1222,720575941431188472,,1.0,1
1223,720575941431191032,,1.0,1
1224,720575941431196920,,1.0,1
1225,720575941431205880,,1.0,1
1226,720575941431208184,,1.0,1
1227,720575941431210744,,1.0,1
1228,720575941431220439,,1.0,1
1229,720575941431228664,,1.0,1
1230,720575941431230456,,1.0,1
1231,720575941431231736,,1.0,1
1232,720575941431254743,,1.0,1
1233,720575941431257953,,1.0,1
1234,720575941431291095,,1.0,1
1235,720575941431311575,,1.0,1
1236,720575941431335127,,1.0,1
1237,720575941431401569,,1.0,1
1238,720575941431580686,,1.0,1
1239,720575941431647246,,1.0,1
1240,720575941431656718,,1.0,1
1241,720575941431660937,,1.0,1
1242,720575941431663608,,1.0,1
1243,720575941431756503,,1.0,1
1244,720575941431767471,,1.0,1
1245,720575941431806990,,1.0,1
1246,720575941431846241,,1.0,1
1247,720575941431868631,,1.0,1
1248,720575941431884558,,1.0,1
1249,720575941431908449,,1.0,1
1250,720575941431927393,,1.0,1
1251,720575941431929441,,1.0,1
1252,720575941431930465,,1.0,1
1253,720575941431931233,,1.0,1
1254,720575941431932257,,1.0,1
1255,720575941431937495,,1.0,1
1256,720575941431986702,,1.0,1
1257,720575941431993358,,1.0,1
1258,720575941431996174,,1.0,1
1259,720575941432002574,,1.0,1
1260,720575941432005646,,1.0,1
1261,720575941432006670,,1.0,1
1262,720575941432050958,,1.0,1
1263,720575941432051214,,1.0,1
1264,720575941432074766,,1.0,1
1265,720575941432101390,,1.0,1
1266,720575941432147982,,1.0,1
1267,720575941432183566,,1.0,1
1268,720575941432241111,,1.0,1
1269,720575941432242958,,1.0,1
1270,720575941432245207,,1.0,1
1271,720575941432253198,,1.0,1
1272,720575941432274903,,1.0,1
1273,720575941432280279,,1.0,1
1274,720575941432281559,,1.0,1
1275,720575941432284119,,1.0,1
1276,720575941432285655,,1.0,1
1277,720575941432287447,,1.0,1
1278,720575941432290263,,1.0,1
1279,720575941432559969,,1.0,1
1280,720575941432702423,,1.0,1
1281,720575941432708366,,1.0,1
1282,720575941432709262,,1.0,1
1283,720575941432722574,,1.0,1
1284,720575941432723854,,1.0,1
1285,720575941432725134,,1.0,1
1286,720575941432733838,,1.0,1
1287,720575941432739726,,1.0,1
1288,720575941432743054,,1.0,1
1289,720575941432744846,,1.0,1
1290,720575941432751502,,1.0,1
1291,720575941432771470,,1.0,1
1292,720575941432775310,,1.0,1
1293,720575941432778638,,1.0,1
1294,720575941432787671,,1.0,1
1295,720575941432805518,,1.0,1
1296,720575941432809870,,1.0,1
1297,720575941432810638,,1.0,1
1298,720575941432890583,,1.0,1
1299,720575941432998158,,1.0,1
1300,720575941433003278,,1.0,1
1301,720575941433014286,,1.0,1
1302,720575941433029390,,1.0,1
1303,720575941433032718,,1.0,1
1304,720575941433033486,,1.0,1
1305,720575941433039374,,1.0,1
1306,720575941433040910,,1.0,1
1307,720575941433046798,,1.0,1
1308,720575941433048078,,1.0,1
1309,720575941433053966,,1.0,1
1310,720575941433057038,,1.0,1
1311,720575941433058318,,1.0,1
1312,720575941433060622,,1.0,1
1313,720575941433074446,,1.0,1
1314,720575941433078542,,1.0,1
1315,720575941433082382,,1.0,1
1316,720575941433175328,,1.0,1
1317,720575941433194254,,1.0,1
1318,720575941433202464,,1.0,1
1319,720575941433230368,,1.0,1
1320,720575941433275278,,1.0,1
1321,720575941433275424,,1.0,1
1322,720575941433281312,,1.0,1
1323,720575941433315872,,1.0,1
1324,720575941433322784,,1.0,1
1325,720575941433358112,,1.0,1
1326,720575941433360928,,1.0,1
1327,720575941433366048,,1.0,1
1328,720575941433371424,,1.0,1
1329,720575941433381518,,1.0,1
1330,720575941433381664,,1.0,1
1331,720575941433384480,,1.0,1
1332,720575941433386382,,1.0,1
1333,720575941433438240,,1.0,1
1334,720575941433440800,,1.0,1
1335,720575941433448224,,1.0,1
1336,720575941433448992,,1.0,1
1337,720575941433462304,,1.0,1
1338,720575941433498656,,1.0,1
1339,720575941433546528,,1.0,1
1340,720575941434001550,,1.0,1
1341,720575941434383246,,1.0,1
1342,720575941434383758,,1.0,1
1343,720575941434394766,,1.0,1
1344,720575941434423182,,1.0,1
1345,720575941434457998,,1.0,1
1346,720575941434483086,,1.0,1
1347,720575941434487438,,1.0,1
1348,720575941434495886,,1.0,1
1349,720575941434845728,,1.0,1
1350,720575941434870560,,1.0,1
1351,720575941434871072,,1.0,1
1352,720575941434878496,,1.0,1
1353,720575941434943776,,1.0,1
1354,720575941434967072,,1.0,1
1355,720575941434998816,,1.0,1
1356,720575941435272590,,1.0,1
1357,720575941435285390,,1.0,1
1358,720575941435308686,,1.0,1
1359,720575941435309710,,1.0,1
1360,720575941435309966,,1.0,1
1361,720575941435315342,,1.0,1
1362,720575941435315854,,1.0,1
1363,720575941435581740,,1.0,1
1364,720575941435625516,,1.0,1
1365,720575941435639084,,1.0,1
1366,720575941435653164,,1.0,1
1367,720575941435656210,,1.0,1
1368,720575941435669522,,1.0,1
1369,720575941435693356,,1.0,1
1370,720575941435708690,,1.0,1
1371,720575941435716114,,1.0,1
1372,720575941435721004,,1.0,1
1373,720575941435741740,,1.0,1
1374,720575941435756306,,1.0,1
1375,720575941435778834,,1.0,1
1376,720575941435815186,,1.0,1
1377,720575941435827218,,1.0,1
1378,720575941435835410,,1.0,1
1379,720575941435835922,,1.0,1
1380,720575941435838226,,1.0,1
1381,720575941435843858,,1.0,1
1382,720575941435846418,,1.0,1
1383,720575941435878162,,1.0,1
1384,720575941435936800,,1.0,1
1385,720575941435993888,,1.0,1
1386,720575941436005408,,1.0,1
1387,720575941436018976,,1.0,1
1388,720575941436019232,,1.0,1
1389,720575941436027680,,1.0,1
1390,720575941436032800,,1.0,1
1391,720575941436033312,,1.0,1
1392,720575941436046624,,1.0,1
1393,720575941436195884,,1.0,1
1394,720575941436198444,,1.0,1
1395,720575941436205868,,1.0,1
1396,720575941436208684,,1.0,1
1397,720575941436280864,,1.0,1
1398,720575941436296992,,1.0,1
1399,720575941436378386,,1.0,1
1400,720575941436378898,,1.0,1
1401,720575941436380690,,1.0,1
1402,720575941436382994,,1.0,1
1403,720575941436391698,,1.0,1
1404,720575941436469792,,1.0,1
1405,720575941436577087,,1.0,1
1406,720575941436628799,,1.0,1
1407,720575941436638240,,1.0,1
1408,720575941436666400,,1.0,1
1409,720575941436679200,,1.0,1
1410,720575941436681791,,1.0,1
1411,720575941436692031,,1.0,1
1412,720575941436694495,,1.0,1
1413,720575941436697120,,1.0,1
1414,720575941436698943,,1.0,1
1415,720575941436700639,,1.0,1
1416,720575941436700991,,1.0,1
1417,720575941436702527,,1.0,1
1418,720575941436703039,,1.0,1
1419,720575941436706783,,1.0,1
1420,720575941436710176,,1.0,1
1421,720575941436714207,,1.0,1
1422,720575941436725311,,1.0,1
1423,720575941436728639,,1.0,1
1424,720575941436729919,,1.0,1
1425,720575941436750911,,1.0,1
1426,720575941436759084,,1.0,1
1427,720575941436761151,,1.0,1
1428,720575941436764479,,1.0,1
1429,720575941436765759,,1.0,1
1430,720575941436769759,,1.0,1
1431,720575941436770783,,1.0,1
1432,720575941436784191,,1.0,1
1433,720575941436787935,,1.0,1
1434,720575941436791519,,1.0,1
1435,720575941436800223,,1.0,1
1436,720575941436821983,,1.0,1
1437,720575941436824287,,1.0,1
1438,720575941436826591,,1.0,1
1439,720575941436844511,,1.0,1
1440,720575941436848095,,1.0,1
1441,720575941436849375,,1.0,1
1442,720575941436863199,,1.0,1
1443,720575941436870367,,1.0,1
1444,720575941436891359,,1.0,1
1445,720575941436895199,,1.0,1
1446,720575941436899807,,1.0,1
1447,720575941436900319,,1.0,1
1448,720575941436906463,,1.0,1
1449,720575941436943071,,1.0,1
1450,720575941436964063,,1.0,1
1451,720575941436973586,,1.0,1
1452,720575941436976658,,1.0,1
1453,720575941436991506,,1.0,1
1454,720575941436993810,,1.0,1
1455,720575941436996882,,1.0,1
1456,720575941437053663,,1.0,1
1457,720575941437157676,,1.0,1
1458,720575941437158956,,1.0,1
1459,720575941437187116,,1.0,1
1460,720575941437191212,,1.0,1
1461,720575941437233452,,1.0,1
1462,720575941437235756,,1.0,1
1463,720575941437241388,,1.0,1
1464,720575941437290796,,1.0,1
1465,720575941437312300,,1.0,1
1466,720575941437333804,,1.0,1
1467,720575941437338412,,1.0,1
1468,720575941437341228,,1.0,1
1469,720575941437351724,,1.0,1
1470,720575941437376786,,1.0,1
1471,720575941437386540,,1.0,1
1472,720575941437387026,,1.0,1
1473,720575941437391378,,1.0,1
1474,720575941437396012,,1.0,1
1475,720575941437401900,,1.0,1
1476,720575941437413650,,1.0,1
1477,720575941437428821,,1.0,1
1478,720575941437461036,,1.0,1
1479,720575941437466130,,1.0,1
1480,720575941437468735,,1.0,1
1481,720575941437468991,,1.0,1
1482,720575941437484818,,1.0,1
1483,720575941437508181,,1.0,1
1484,720575941437523797,,1.0,1
1485,720575941437525589,,1.0,1
1486,720575941437543509,,1.0,1
1487,720575941437564757,,1.0,1
1488,720575941437604693,,1.0,1
1489,720575941437607253,,1.0,1
1490,720575941437607509,,1.0,1
1491,720575941437611093,,1.0,1
1492,720575941437613397,,1.0,1
1493,720575941437638741,,1.0,1
1494,720575941437658965,,1.0,1
1495,720575941437721618,,1.0,1
1496,720575941437805653,,1.0,1
1497,720575941437948479,,1.0,1
1498,720575941438137567,,1.0,1
1499,720575941438141919,,1.0,1
1500,720575941438207711,,1.0,1
1501,720575941438261845,,1.0,1
1502,720575941438264405,,1.0,1
1503,720575941438289749,,1.0,1
1504,720575941438327871,,1.0,1
1505,720575941438343980,,1.0,1
1506,720575941438358079,,1.0,1
1507,720575941438359103,,1.0,1
1508,720575941438381631,,1.0,1
1509,720575941438382380,,1.0,1
1510,720575941438384658,,1.0,1
1511,720575941438389292,,1.0,1
1512,720575941438392364,,1.0,1
1513,720575941438392620,,1.0,1
1514,720575941438398252,,1.0,1
1515,720575941438399807,,1.0,1
1516,720575941438401324,,1.0,1
1517,720575941438408511,,1.0,1
1518,720575941438415660,,1.0,1
1519,720575941438418476,,1.0,1
1520,720575941438421036,,1.0,1
1521,720575941438427154,,1.0,1
1522,720575941438438930,,1.0,1
1523,720575941438440236,,1.0,1
1524,720575941438442002,,1.0,1
1525,720575941438454828,,1.0,1
1526,720575941438455340,,1.0,1
1527,720575941438458386,,1.0,1
1528,720575941438460716,,1.0,1
1529,720575941438463532,,1.0,1
1530,720575941438465087,,1.0,1
1531,720575941438467346,,1.0,1
1532,720575941438469138,,1.0,1
1533,720575941438469650,,1.0,1
1534,720575941438469932,,1.0,1
1535,720575941438470700,,1.0,1
1536,720575941438474284,,1.0,1
1537,720575941438474540,,1.0,1
1538,720575941438483218,,1.0,1
1539,720575941438483474,,1.0,1
1540,720575941438483730,,1.0,1
1541,720575941438496735,,1.0,1
1542,720575941438506719,,1.0,1
1543,720575941438534879,,1.0,1
1544,720575941438574303,,1.0,1
1545,720575941438575327,,1.0,1
1546,720575941438585567,,1.0,1
1547,720575941438613215,,1.0,1
1548,720575941438632927,,1.0,1
1549,720575941438642879,,1.0,1
1550,720575941438651071,,1.0,1
1551,720575941438659551,,1.0,1
1552,720575941438659931,,1.0,1
1553,720575941438662079,,1.0,1
1554,720575941438670015,,1.0,1
1555,720575941438674367,,1.0,1
1556,720575941438677215,,1.0,1
1557,720575941438679743,,1.0,1
1558,720575941438686655,,1.0,1
1559,720575941438700479,,1.0,1
1560,720575941438702527,,1.0,1
1561,720575941438705855,,1.0,1
1562,720575941438713179,,1.0,1
1563,720575941438713279,,1.0,1
1564,720575941438723263,,1.0,1
1565,720575941438723675,,1.0,1
1566,720575941438729407,,1.0,1
1567,720575941438736063,,1.0,1
1568,720575941438746303,,1.0,1
1569,720575941438748607,,1.0,1
1570,720575941438756543,,1.0,1
1571,720575941438822235,,1.0,1
1572,720575941438839131,,1.0,1
1573,720575941438841435,,1.0,1
1574,720575941438850907,,1.0,1
1575,720575941438852187,,1.0,1
1576,720575941438873435,,1.0,1
1577,720575941438885723,,1.0,1
1578,720575941438898267,,1.0,1
1579,720575941438904155,,1.0,1
1580,720575941438913883,,1.0,1
1581,720575941438931647,,1.0,1
1582,720575941438932059,,1.0,1
1583,720575941438938175,,1.0,1
1584,720575941438940251,,1.0,1
1585,720575941438942671,,1.0,1
1586,720575941438943439,,1.0,1
1587,720575941438947675,,1.0,1
1588,720575941438951515,,1.0,1
1589,720575941438952027,,1.0,1
1590,720575941438952539,,1.0,1
1591,720575941438955611,,1.0,1
1592,720575941438957659,,1.0,1
1593,720575941438961499,,1.0,1
1594,720575941438964059,,1.0,1
1595,720575941438967247,,1.0,1
1596,720575941438968155,,1.0,1
1597,720575941438968923,,1.0,1
1598,720575941438970971,,1.0,1
1599,720575941438971483,,1.0,1
1600,720575941438988891,,1.0,1
1601,720575941438989147,,1.0,1
1602,720575941438995775,,1.0,1
1603,720575941439011279,,1.0,1
1604,720575941439017423,,1.0,1
1605,720575941439018075,,1.0,1
1606,720575941439040975,,1.0,1
1607,720575941439050703,,1.0,1
1608,720575941439063503,,1.0,1
1609,720575941439083983,,1.0,1
1610,720575941439091407,,1.0,1
1611,720575941439101647,,1.0,1
1612,720575941439126735,,1.0,1
1613,720575941439127503,,1.0,1
1614,720575941439133714,,1.0,1
1615,720575941439136719,,1.0,1
1616,720575941439137877,,1.0,1
1617,720575941439143375,,1.0,1
1618,720575941439153983,,1.0,1
1619,720575941439158613,,1.0,1
1620,720575941439159381,,1.0,1
1621,720575941439173205,,1.0,1
1622,720575941439184213,,1.0,1
1623,720575941439191637,,1.0,1
1624,720575941439193173,,1.0,1
1625,720575941439195221,,1.0,1
1626,720575941439197013,,1.0,1
1627,720575941439197269,,1.0,1
1628,720575941439203925,,1.0,1
1629,720575941439205205,,1.0,1
1630,720575941439205717,,1.0,1
1631,720575941439207253,,1.0,1
1632,720575941439213653,,1.0,1
1633,720575941439263829,,1.0,1
1634,720575941439278421,,1.0,1
1635,720575941439314005,,1.0,1
1636,720575941439321173,,1.0,1
1637,720575941439366975,,1.0,1
1638,720575941439382079,,1.0,1
1639,720575941439393343,,1.0,1
1640,720575941439493717,,1.0,1
1641,720575941439536475,,1.0,1
1642,720575941439543131,,1.0,1
1643,720575941439552091,,1.0,1
1644,720575941439563743,,1.0,1
1645,720575941439565023,,1.0,1
1646,720575941439566559,,1.0,1
1647,720575941439578591,,1.0,1
1648,720575941439705407,,1.0,1
1649,720575941439727311,,1.0,1
1650,720575941439728079,,1.0,1
1651,720575941439728335,,1.0,1
1652,720575941439818431,,1.0,1
1653,720575941439870399,,1.0,1
1654,720575941439900251,,1.0,1
1655,720575941439918911,,1.0,1
1656,720575941440092383,,1.0,1
1657,720575941440149215,,1.0,1
1658,720575941440159423,,1.0,1
1659,720575941440162239,,1.0,1
1660,720575941440165855,,1.0,1
1661,720575941440198879,,1.0,1
1662,720575941440213695,,1.0,1
1663,720575941440276415,,1.0,1
1664,720575941440287167,,1.0,1
1665,720575941440287183,,1.0,1
1666,720575941440350549,,1.0,1
1667,720575941440352853,,1.0,1
1668,720575941440353877,,1.0,1
1669,720575941440354389,,1.0,1
1670,720575941440357973,,1.0,1
1671,720575941440360021,,1.0,1
1672,720575941440368063,,1.0,1
1673,720575941440371541,,1.0,1
1674,720575941440375381,,1.0,1
1675,720575941440379989,,1.0,1
1676,720575941440382293,,1.0,1
1677,720575941440383061,,1.0,1
1678,720575941440423375,,1.0,1
1679,720575941440461659,,1.0,1
1680,720575941440464219,,1.0,1
1681,720575941440507483,,1.0,1
1682,720575941440581979,,1.0,1
1683,720575941440607323,,1.0,1
1684,720575941440616795,,1.0,1
1685,720575941440620123,,1.0,1
1686,720575941440620379,,1.0,1
1687,720575941440622171,,1.0,1
1688,720575941440710863,,1.0,1
1689,720575941440728015,,1.0,1
1690,720575941440735951,,1.0,1
1691,720575941440736207,,1.0,1
1692,720575941440755663,,1.0,1
1693,720575941440760271,,1.0,1
1694,720575941440865231,,1.0,1
1695,720575941440870607,,1.0,1
1696,720575941440872655,,1.0,1
1697,720575941440925647,,1.0,1
1698,720575941440928975,,1.0,1
1699,720575941440934351,,1.0,1
1700,720575941440987327,,1.0,1
1701,720575941441022911,,1.0,1
1702,720575941441065919,,1.0,1
1703,720575941441196479,,1.0,1
1704,720575941441198527,,1.0,1
1705,720575941441206207,,1.0,1
1706,720575941441213375,,1.0,1
1707,720575941441216191,,1.0,1
1708,720575941441228735,,1.0,1
1709,720575941441230527,,1.0,1
1710,720575941441232575,,1.0,1
1711,720575941441235035,,1.0,1
1712,720575941441238107,,1.0,1
1713,720575941441243071,,1.0,1
1714,720575941441244607,,1.0,1
1715,720575941441245119,,1.0,1
1716,720575941441245375,,1.0,1
1717,720575941441247679,,1.0,1
1718,720575941441278399,,1.0,1
1719,720575941441318591,,1.0,1
1720,720575941441319259,,1.0,1
1721,720575941441591643,,1.0,1
1722,720575941441596507,,1.0,1
1723,720575941441611355,,1.0,1
1724,720575941441612379,,1.0,1
1725,720575941441618523,,1.0,1
1726,720575941441624667,,1.0,1
1727,720575941441631067,,1.0,1
1728,720575941441636699,,1.0,1
1729,720575941441639003,,1.0,1
1730,720575941441642331,,1.0,1
1731,720575941441642843,,1.0,1
1732,720575941441683919,,1.0,1
1733,720575941441879231,,1.0,1
1734,720575941441888719,,1.0,1
1735,720575941441894351,,1.0,1
1736,720575941441927887,,1.0,1
1737,720575941441933263,,1.0,1
1738,720575941441960795,,1.0,1
1739,720575941441961935,,1.0,1
1740,720575941441969103,,1.0,1
1741,720575941441984207,,1.0,1
1742,720575941441990607,,1.0,1
1743,720575941441993167,,1.0,1
1744,720575941442028751,,1.0,1
1745,720575941442254506,,1.0,1
1746,720575941442300586,,1.0,1
1747,720575941442307498,,1.0,1
1748,720575941442313898,,1.0,1
1749,720575941442320042,,1.0,1
1750,720575941442329514,,1.0,1
1751,720575941442329770,,1.0,1
1752,720575941442347178,,1.0,1
1753,720575941442351786,,1.0,1
1754,720575941442357674,,1.0,1
1755,720575941442360490,,1.0,1
1756,720575941442364842,,1.0,1
1757,720575941442374058,,1.0,1
1758,720575941442377130,,1.0,1
1759,720575941442379178,,1.0,1
1760,720575941442385834,,1.0,1
1761,720575941442389930,,1.0,1
1762,720575941442419882,,1.0,1
1763,720575941442431914,,1.0,1
1764,720575941442637519,,1.0,1
1765,720575941442925738,,1.0,1
1766,720575941442926762,,1.0,1
1767,720575941442928042,,1.0,1
1768,720575941443498410,,1.0,1
1769,720575941443617962,,1.0,1
1770,720575941443646890,,1.0,1
1771,720575941443849130,,1.0,1
1772,720575941443853226,,1.0,1
1773,720575941443853482,,1.0,1
1774,720575941443861162,,1.0,1
1775,720575941443863978,,1.0,1
1776,720575941443884202,,1.0,1
1777,720575941443946154,,1.0,1
1778,720575941443949738,,1.0,1
1779,720575941443964330,,1.0,1
1780,720575941444514730,,1.0,1
1781,720575941444630442,,1.0,1
1782,720575941444791722,,1.0,1
1783,720575941444822698,,1.0,1
1784,720575941444828842,,1.0,1
1785,720575941444829354,,1.0,1
1786,720575941444830378,,1.0,1
1787,720575941444850858,,1.0,1
1788,720575941444853418,,1.0,1
1789,720575941444862378,,1.0,1
1790,720575941444872106,,1.0,1
1791,720575941444890794,,1.0,1
1792,720575941444892330,,1.0,1
1793,720575941444905386,,1.0,1
1794,720575941444913066,,1.0,1
1795,720575941444917930,,1.0,1
1796,720575941444921258,,1.0,1
1797,720575941444927402,,1.0,1
1798,720575941444928170,,1.0,1
1799,720575941444930986,,1.0,1
1800,720575941444933546,,1.0,1
1801,720575941445139476,,1.0,1
1802,720575941445145876,,1.0,1
1803,720575941445163796,,1.0,1
1804,720575941445208340,,1.0,1
1805,720575941445211156,,1.0,1
1806,720575941445211924,,1.0,1
1807,720575941445214228,,1.0,1
1808,720575941445214996,,1.0,1
1809,720575941445224618,,1.0,1
1810,720575941445252628,,1.0,1
1811,720575941445270804,,1.0,1
1812,720575941445281556,,1.0,1
1813,720575941445294868,,1.0,1
1814,720575941445299732,,1.0,1
1815,720575941445310996,,1.0,1
1816,720575941445313044,,1.0,1
1817,720575941445313556,,1.0,1
1818,720575941445324052,,1.0,1
1819,720575941445333268,,1.0,1
1820,720575941445350164,,1.0,1
1821,720575941445351444,,1.0,1
1822,720575941445605546,,1.0,1
1823,720575941445838356,,1.0,1
1824,720575941445849876,,1.0,1
1825,720575941446729748,,1.0,1
1826,720575941446819348,,1.0,1
1827,720575941446819860,,1.0,1
1828,720575941446820884,,1.0,1
1829,720575941446823188,,1.0,1
1830,720575941446830100,,1.0,1
1831,720575941446830356,,1.0,1
1832,720575941446879764,,1.0,1
1833,720575941446948628,,1.0,1
1834,720575941446957493,,1.0,1
1835,720575941446968596,,1.0,1
1836,720575941446978485,,1.0,1
1837,720575941446990261,,1.0,1
1838,720575941446992565,,1.0,1
1839,720575941447013813,,1.0,1
1840,720575941447025845,,1.0,1
1841,720575941447026708,,1.0,1
1842,720575941447042741,,1.0,1
1843,720575941447048117,,1.0,1
1844,720575941447051445,,1.0,1
1845,720575941447052469,,1.0,1
1846,720575941447054261,,1.0,1
1847,720575941447057077,,1.0,1
1848,720575941447060661,,1.0,1
1849,720575941447083445,,1.0,1
1850,720575941447084725,,1.0,1
1851,720575941447093429,,1.0,1
1852,720575941447112373,,1.0,1
1853,720575941447279965,,1.0,1
1854,720575941447289181,,1.0,1
1855,720575941447294045,,1.0,1
1856,720575941447305053,,1.0,1
1857,720575941447316061,,1.0,1
