Root ID,Top in/out region,Community labels,Predicted NT type,Predicted NT confidence,Verified NT type,Verified Neuropeptide,Body Part,Function,Flow,Super Class,Class,Sub Class,Hemilineage,Nerve,Soma side,Primary Cell Type,Alternative Cell Type(s),Cable length (nm),Surface area (nm^2),Volume (nm^3),neuron_type
720575941480942499,GNG.NTCT,"CNS neuron,DNnt013,soma in brain",ACH,0.88,,,,,intrinsic,descending,descending_neuron,,,,left,DNnt013,"DNg12_e,DNnt013,MX12_L_9",,,,DN
720575941480954019,AVLP.T2_MESONM,"CNS neuron,DNxn187,soma in brain",GLUT,0.94,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNxn187,"DNpe031,DNxn187",,,,DN
720575941480996226,IPS.GNG,"CNS neuron,soma in brain",ACH,0.87,,,,,intrinsic,descending,descending_neuron,,PSp2,,right,DNpe008,DNpe008,,,,DN
720575941481045155,SPS.INTTCT,"DNp16,soma in brain",ACH,0.96,,,,,intrinsic,descending,descending_neuron,,PSp2,,right,DNp16,"DNp16,DNpe012",,,,DN
720575941481103523,IPS.INTTCT,"CNS neuron,DNxn136,soma in brain",ACH,0.88,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNxn136,"DNpe019,DNxn136",,,,DN
720575941481122690,SAD.HTCT,"CNS neuron,soma in brain",GABA,0.99,,,,,intrinsic,descending,descending_neuron,,MX3,,right,DNg08,"DNg08,DNg08_b",,,,DN
720575941481337679,GNG,"DNit012,soma in brain",ACH,0.66,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNg77,DNg77,,,,DN
720575941481381117,GNG.T2_MESONM,"CNS neuron,soma in brain",ACH,0.92,,,,,intrinsic,descending,descending_neuron,,,,left,DNg45,DNg45,,,,DN
720575941481407427,UNASSIGNED.NTCT,soma in brain,ACH,0.52,,,,,intrinsic,descending,descending_neuron,,LB6,,left,DNg10,DNg10,,,,DN
720575941481985475,ICL.LTCT,"CNS neuron,soma in brain",ACH,0.96,,,,,intrinsic,descending,descending_neuron,,SMPpv2_ventral,,left,DNp69,DNp69,,,,DN
720575941482058179,SAD.IPS,"CNS neuron,DNxn144",ACH,0.88,,,,,intrinsic,descending,descending_neuron,,LB7,,right,DNxn144,"DNge091,DNxn144",,,,DN
720575941482407677,GNG.NTCT,"CNS neuron,DNnt008,soma in brain",ACH,0.87,,,,,intrinsic,descending,descending_neuron,,,,right,DNnt008,"DNnt008,MX12_R_36",,,,DN
720575941482535366,SPS.INTTCT,"CNS neuron,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,LB12,,right,DNg01,DNg01,,,,DN
720575941482713341,SAD,"CNS neuron,soma in brain",ACH,0.95,,,,,intrinsic,descending,descending_neuron,,LB7,,left,DNg07,DNg07,,,,DN
720575941482970310,GNG,"CNS neuron,soma in brain",ACH,0.81,,,,,intrinsic,descending,descending_neuron,,,,right,DNge139,DNge139,,,,DN
720575941483266246,ICL.GNG,"CNS neuron,soma in brain",ACH,0.9,,,,,intrinsic,descending,descending_neuron,,SMPpv2_dorsal,,right,DNpe045,DNpe045,,,,DN
720575941483358717,IPS.NTCT,"CNS neuron,soma in brain",ACH,0.71,,,,,intrinsic,descending,descending_neuron,,PSp2,,left,DNp17,DNp17,,,,DN
720575941483554189,SAD.HTCT,"CNS neuron,DNut050,soma in brain",ACH,0.95,,,,,intrinsic,descending,descending_neuron,,LB12,,left,DNut050,"DNge175,DNut050",,,,DN
720575941483679674,GNG.T1_PRONM,"CNS neuron,soma in brain",GABA,0.86,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNge076,DNge076,,,,DN
720575941483701178,GOR.T1_PRONM,"CNS neuron,soma in brain",ACH,0.93,,,,,intrinsic,descending,descending_neuron,,SMPpv2_dorsal,,right,DNp67,DNp67,,,,DN
720575941484195514,SLP.ANM,"CNS neuron,soma in brain",GABA,0.91,gaba,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNp24,DNp24,,,,DN
720575941485358733,SAD.INTTCT,"CNS neuron,DNxn114,soma in brain",ACH,0.95,,,,,intrinsic,descending,descending_neuron,,LB7,,right,DNxn114,"DNge091,DNxn114",,,,DN
720575941485430992,GNG.T1_PRONM,"CNS neuron,soma in brain",ACH,0.96,acetylcholine,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNg37,DNg37,,,,DN
720575941486413709,PVLP.SAD,CNS neuron,GLUT,0.86,"acetylcholine,glutamate",,,,intrinsic,descending,descending_neuron,,MX3,,left,DNg40,DNg40,,,,DN
720575941486437954,GNG.T2_MESONM,"CNS neuron,soma in brain",GABA,0.96,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNg108,DNg108,,,,DN
720575941486574598,SPS.WTCT,"CNS neuron,DNg02,soma in brain",ACH,0.96,acetylcholine,,,,intrinsic,descending,descending_neuron,,LB12,,left,DNg02,"DNg02,DNg02_g",,,,DN
720575941486575426,GNG,"CNS neuron,DNxl068,soma in brain",ACH,0.81,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNxl068,"DNge082,DNxl068",,,,DN
720575941486587714,IPS.NTCT,"CNS neuron,soma in brain",ACH,0.96,,,,,intrinsic,descending,descending_neuron,,PSp2,,left,DNp17,DNp17,,,,DN
720575941486612034,LAL,soma in brain,ACH,0.8,,,,,intrinsic,descending,descending_neuron,,WEDd1,,right,DNa03,DNa03,,,,DN
720575941486680717,SCL.AVLP,"CNS neuron,soma in brain",SER,0.77,,Ms,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNp32,DNp32,,,,DN
720575941486684226,IB.T3_METANM,"CNS neuron,soma in brain",ACH,0.95,,,,,intrinsic,descending,descending_neuron,,WEDd1,,left,DNa14,DNa14,,,,DN
720575941486692493,SMP.INTTCT,"CNS neuron,soma in brain",ACH,0.63,,,,,intrinsic,descending,descending_neuron,,SMPpv2_dorsal,,right,DNp68,DNp68,,,,DN
720575941486700098,SPS.HTCT,"CNS neuron,soma in brain",ACH,0.95,,,,,intrinsic,descending,descending_neuron,,WEDd1,,right,DNa05,DNa05,,,,DN
720575941486815238,GNG,"CNS neuron,DNfl022,soma in brain",ACH,0.69,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNfl022,"DNfl022,DNge027",,,,DN
720575941487149378,ICL.AMNP,soma in brain,ACH,0.9,,,,,intrinsic,descending,descending_neuron,,PSp3,,left,DNp42,DNp42,,,,DN
720575941487186896,IPS.INTTCT,soma in brain,ACH,0.97,,,,,intrinsic,descending,descending_neuron,,LB7,,right,DNge112,DNge112,,,,DN
720575941487659984,SAD.HTCT,"CNS neuron,DNut058,soma in brain",ACH,0.87,,,,,intrinsic,descending,descending_neuron,,LB12,,right,DNut058,"DNge016,DNut058",,,,DN
720575941488845287,GNG.T1_PRONM,"CNS neuron,soma in brain",GLUT,0.95,,,,,intrinsic,descending,descending_neuron,,MX12__prim,,left,DNg44,"DNg44,DNge0128",,,,DN
720575941489036494,GNG.T1_PRONM,"CNS neuron,DNxn139,soma in brain",ACH,0.91,,,,,intrinsic,descending,descending_neuron,,MX12,,left,DNxn139,"DNg12_e,DNxn139,MX12_L_16",,,,DN
720575941489083596,SPS.WTCT,"CNS neuron,DNg02,soma in brain",ACH,0.88,acetylcholine,,,,intrinsic,descending,descending_neuron,,LB12,,right,DNg02,"DNg02,DNg02_f",,,,DN
720575941489195724,GNG,"CNS neuron,DNnt008,soma in brain",ACH,0.9,,,,,intrinsic,descending,descending_neuron,,,,left,DNnt008,"DNg12_a,DNnt008,MX12_L_2",,,,DN
720575941489207605,IPS.NTCT,"CNS neuron,soma in brain",ACH,0.97,,,,,intrinsic,descending,descending_neuron,,,,right,DNnt012,DNnt012,,,,DN
720575941489274057,GNG,"CNS neuron,soma in brain",GABA,0.9,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNge046,DNge046,,,,DN
720575941489377737,IPS.NTCT,"CNS neuron,DNpe054,soma in brain",ACH,0.89,,,,,intrinsic,descending,descending_neuron,,PSp2,,right,DNp17,DNp17,,,,DN
720575941489812277,VES.FLA,soma in brain,DA,0.36,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNp52,DNp52,,,,DN
720575941490071605,IPS.HTCT,"CNS neuron,DNut046,soma in brain",ACH,0.87,,,,,intrinsic,descending,descending_neuron,,PSp2,,left,DNut046,"DNpe054,DNut046",,,,DN
720575941490416181,GNG.T3_METANM,"CNS neuron,soma in brain",GABA,0.96,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNg93,DNg93,,,,DN
720575941490535600,SPS,"CNS neuron,DNg53,soma in brain",GLUT,0.94,,,,,intrinsic,descending,descending_neuron,,PSp3,,left,DNg53,"DNg53,DNpe010",,,,DN
720575941490558261,LAL.VES,"DNit013,soma in brain",ACH,0.77,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNit013,"DNit013,DNpe023",,,,DN
720575941490590924,VES.LTCT,"CNS neuron,DNxn154,soma in brain",GLUT,0.95,,,,,intrinsic,descending,descending_neuron,,MX3,,right,DNxn154,"DNge099,DNxn154",,,,DN
720575941490679497,AMMC.INTTCT,,ACH,0.81,,,,,intrinsic,descending,descending_neuron,,LB7,,right,DNge145,DNge145,,,,DN
720575941490694453,AVLP,"CNS neuron,soma in brain",SER,0.46,,Dsk,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNp30,DNp30,,,,DN
720575941490717390,SPS.HTCT,"CNS neuron,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,WEDd1,,right,DNa09,DNa09,,,,DN
720575941490799157,PRW.ANM,"sensory neuron,soma in brain",SER,0.36,,,,,intrinsic,descending,descending_neuron,,SMPpv2_dorsal,,right,DNp58,DNp58,,,,DN
720575941491012809,LAL.T3_METANM,"CNS neuron,soma in brain",ACH,0.9,acetylcholine,,,,intrinsic,descending,descending_neuron,,primary,,left,MDN,"DNp50,MDN,moonwalker_descending_neuron",,,,DN
720575941491055820,IPS.NTCT,"CNS neuron,soma in brain",ACH,0.92,,,,,intrinsic,descending,descending_neuron,,PSp2,,left,DNp17,DNp17,,,,DN
720575941491065653,LAL.T3_METANM,soma in brain,ACH,0.92,acetylcholine,,,,intrinsic,descending,descending_neuron,,primary,,left,MDN,"DNp50,MDN,moonwalker_descending_neuron",,,,DN
720575941491126222,ANM.UNASSIGNED,"CNS neuron,soma in brain",GABA,0.44,,,,,intrinsic,descending,descending_neuron,,MX12__prim,,right,DNg33,DNg33,,,,DN
720575941491287497,SMP,soma in brain,SER,0.47,,CCAP,,,intrinsic,descending,descending_neuron,,SMPpv1,,left,DNpe048,"DNpe048,SMP367",,,,DN
720575941491649255,SMP.ANM,"CNS neuron,soma in brain",ACH,0.74,acetylcholine,,,,intrinsic,descending,descending_neuron,,SMPpv1,,right,oviDN,"oviDN,oviDNa,oviDNa_a",,,,DN
720575941491761895,SPS.INTTCT,"CNS neuron,soma in brain",ACH,0.89,,,,,intrinsic,descending,descending_neuron,,PSp2,,left,DNp10,"DNp10,DNp102",,,,DN
720575941491807463,VES.T1_PRONM,"CNS neuron,VES055,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNp56,DNp56,,,,DN
720575941491972327,SAD.GNG,"CNS neuron,soma in brain",GABA,0.97,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNge084,DNge084,,,,DN
720575941491992807,GNG.T1_PRONM,"CNS neuron,soma in brain",ACH,0.95,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNg100,"BDN2,DNg100",,,,DN
720575941492328167,GNG.T1_PRONM,"CNS neuron,DNxl014,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,LB7__prim,,left,DNxl014,"DNge037,DNxl014",,,,DN
720575941492588976,VES.T2_MESONM,"CNS neuron,DNxl123,soma in brain",GABA,0.98,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNxl123,"DNge103,DNxl123",,,,DN
720575941492684208,IPS.HTCT,"CNS neuron,soma in brain",ACH,0.84,,,,,intrinsic,descending,descending_neuron,,,,left,DNpe054,DNpe054,,,,DN
720575941492697264,INTTCT,"CNS neuron,dendrites &amp; soma are cut off but see DNp28 in FAFB",ACH,0.87,acetylcholine,,,,intrinsic,descending,descending_neuron,,putative_primary,ocellar_nerve,left,DNp28,DNp28,,,,DN
720575941493021104,IPS.HTCT,"CNS neuron,DNut046,soma in brain",ACH,0.78,,,,,intrinsic,descending,descending_neuron,,PSp2,,right,DNut046,"DNpe054,DNut046",,,,DN
720575941493928064,GNG.UNASSIGNED,"CNS neuron,DNnt008,soma in brain",ACH,0.87,,,,,intrinsic,descending,descending_neuron,,,,right,DNnt008,"DNg12_a,DNnt008,MX12_R_20",,,,DN
720575941493947006,IPS.NTCT,"CNS neuron,soma in brain",GLUT,0.77,,,,,intrinsic,descending,descending_neuron,,MX3,,right,DNg46,DNg46,,,,DN
720575941493998464,GNG.NTCT,"CNS neuron,DNnt010,soma in brain",GABA,0.97,,,,,intrinsic,descending,descending_neuron,,LB6,,right,DNnt010,"DNge087,DNnt010",,,,DN
720575941494925182,GNG.T1_PRONM,"DNxl127,soma in brain",ACH,0.88,,,,,intrinsic,descending,descending_neuron,,,,right,DNxl127,"DNge146,DNxl127",,,,DN
720575941494960254,SPS.T1_PRONM,"CNS neuron,soma in brain",ACH,0.97,,,,,intrinsic,descending,descending_neuron,,MD3,,left,DNg79,DNg79,,,,DN
720575941494986951,SPS.WTCT,"CNS neuron,DNg02,soma in brain",ACH,0.91,acetylcholine,,,,intrinsic,descending,descending_neuron,,LB12,,right,DNg02,"DNg02,DNg02_c",,,,DN
720575941495055486,IB.VES,"CNS neuron,soma in brain",ACH,0.86,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNpe001,DNpe001,,,,DN
720575941495266247,GNG,"CNS neuron,DNxl104,soma in brain",GABA,0.91,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNxl104,"DNge067,DNxl104",,,,DN
720575941495377280,IPS.INTTCT,"DNut042,soma in brain",GABA,0.98,,,,,intrinsic,descending,descending_neuron,,,,left,DNut042,"DNg18_b,DNut042",,,,DN
720575941495775431,GNG.NTCT,soma in brain,GABA,0.99,,,,,intrinsic,descending,descending_neuron,,LB6,,left,DNge085,DNge085,,,,DN
720575941495918665,SAD.INTTCT,"CNS neuron,soma in brain",GABA,0.96,,,,,intrinsic,descending,descending_neuron,,MX3,,left,DNg106,DNg106,,,,DN
720575941495998843,IPS.HTCT,"CNS neuron,soma in brain",GLUT,0.8,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNg41,DNg41,,,,DN
720575941496011719,IPS.HTCT,"CNS neuron,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,WEDd1,,left,DNa16,DNa16,,,,DN
720575941496208071,GNG.T1_PRONM,"CNS neuron,soma in brain",ACH,0.9,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNge058,DNge058,,,,DN
720575941496426695,SPS.WTCT,"CNS neuron,DNg02,soma in brain",ACH,0.85,acetylcholine,,,,intrinsic,descending,descending_neuron,,LB12,,left,DNg02,"DNg02,DNg02_f",,,,DN
720575941496676295,IPS.GNG,"CNS neuron,soma in brain",ACH,0.9,,,,,intrinsic,descending,descending_neuron,,WEDd1,,left,DNa06,DNa06,,,,DN
720575941496684672,ICL.T2_MESONM,"CNS neuron,DNxl106,soma in brain",ACH,0.88,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNxl106,"DNbe002,DNxl106",,,,DN
720575941496695751,GNG.ANM,"CNS neuron,soma in brain",SER,0.77,,FMRFa,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNg22,DNg22,,,,DN
720575941496696263,PRW.ANM,"CNS neuron,soma in brain",GABA,0.39,,,,,intrinsic,descending,descending_neuron,,SMPpv2_dorsal,,left,DNp58,DNp58,,,,DN
720575941496697216,SPS.GNG,"CNS neuron,soma in brain",ACH,0.89,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNp39,DNp39,,,,DN
720575941496731042,GNG,"CNS neuron,soma in brain",GLUT,0.76,,,,,intrinsic,descending,descending_neuron,,MX7__prim,,right,DNg72,DNg72,,,,DN
720575941496919168,SPS.INTTCT,soma in brain,ACH,0.95,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNp57,DNp57,,,,DN
720575941497322880,SPS.T3_METANM,"CNS neuron,soma in brain",ACH,0.94,acetylcholine,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNp10,DNp10,,,,DN
720575941498434683,IPS,"CNS neuron,soma in brain",ACH,0.7,,,,,intrinsic,descending,descending_neuron,,LB7,,right,DNge094,DNge094,,,,DN
720575941498444155,SAD.WTCT,"CNS neuron,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,LB12,,left,DNg06,DNg06,,,,DN
720575941498788258,GNG,"DNnt011,soma in brain",GABA,0.99,,,,,intrinsic,descending,descending_neuron,,LB6,,left,DNnt011,"DNge071,DNnt011",,,,DN
720575941498984161,T1_PRONM,"CNS neuron,DNxl114,soma in brain",GABA,0.93,,,,,intrinsic,descending,descending_neuron,,,,left,DNxl114,"DNge153,DNxl114",,,,DN
720575941498998395,IPS.WTCT,"CNS neuron,soma in brain",ACH,0.79,,,,,intrinsic,descending,descending_neuron,,,,right,DNg02,"DNg02,DNg02_b",,,,DN
720575941499077089,IB.VES,"CNS neuron,PS166,soma in brain",ACH,0.84,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNpe027,DNpe027,,,,DN
720575941499166281,GNG,"CNS neuron,DNxl021,soma in brain",ACH,0.92,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNxl021,"DNge124,DNxl021",,,,DN
720575941499200585,SPS.T1_PRONM,"CNS neuron,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,MX12,,left,DNg95,DNg95,,,,DN
720575941499708745,LAL.GNG,"CNS neuron,soma in brain",ACH,0.82,acetylcholine,,,,intrinsic,descending,descending_neuron,,primary,,right,MDN,"DNp50,MDN,moonwalker_descending_neuron",,,,DN
720575941500700139,SPS.INTTCT,"CNS neuron,soma in brain",ACH,0.96,,,,,intrinsic,descending,descending_neuron,,LB12,,left,DNg01,DNg01,,,,DN
720575941500839147,SAD,"CNS neuron,DNit005,soma in brain",ACH,0.95,,,,,intrinsic,descending,descending_neuron,,LB7,,right,DNit005,"DNge111,DNit005",,,,DN
720575941501552983,SPS.HTCT,"CNS neuron,soma in brain",ACH,0.95,acetylcholine,,,,intrinsic,descending,descending_neuron,,LB12,,right,DNg02,"DNg02,DNg02_g",,,,DN
720575941501608939,GNG,"CNS neuron,DNfl044,soma in brain",ACH,0.91,,,,,intrinsic,descending,descending_neuron,,MX12,,right,DNfl044,"DNfl044,DNg12_a,MX12_R_12",,,,DN
720575941501635927,IPS.WTCT,"CNS neuron,soma in brain",GABA,0.47,,,,,intrinsic,descending,descending_neuron,,,,left,DNg02,"DNg02,DNg02_b",,,,DN
720575941502004107,VES.T1_PRONM,"CNS neuron,soma in brain",ACH,0.93,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNpe003,DNpe003,,,,DN
720575941502262411,GNG.T2_MESONM,"CNS neuron,soma in brain",ACH,0.88,,,,,intrinsic,descending,descending_neuron,,LB6,,left,DNge007,DNge007,,,,DN
720575941502273419,SPS.INTTCT,"CNS neuron,DNxl105,soma in brain",ACH,0.95,,,,,intrinsic,descending,descending_neuron,,PSp3,,right,DNxl105,"DNpe022,DNxl105",,,,DN
720575941502628695,IPS.NTCT,"CNS neuron,soma in brain",ACH,0.86,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNp15,DNp15,,,,DN
720575941502715019,SAD.AMMC,CNS neuron,GABA,0.96,,,,,intrinsic,descending,descending_neuron,,MD3,,right,DNg24,DNg24,,,,DN
720575941502734475,AVLP.INTTCT,"CNS neuron,soma in brain",ACH,0.93,,,,,intrinsic,descending,descending_neuron,,PSp2,,left,DNp38,DNp38,,,,DN
720575941503131371,IPS.HTCT,"CNS neuron,DNut046,soma in brain",ACH,0.73,,,,,intrinsic,descending,descending_neuron,,PSp2,,left,DNut046,"DNpe054,DNut046",,,,DN
720575941503461867,GNG.T2_MESONM,"CNS neuron,soma in brain",ACH,0.9,,,,,intrinsic,descending,descending_neuron,,,,left,DNge010,DNge010,,,,DN
720575941503507435,AMMC.LTCT,CNS neuron,ACH,0.9,acetylcholine,,,,intrinsic,descending,descending_neuron,,SMPpv2_ventral,,left,DNp02,DNp02,,,,DN
720575941503527147,GNG.T1_PRONM,"CNS neuron,soma in brain",ACH,0.91,,,,,intrinsic,descending,descending_neuron,,MX12,,right,DNge025,"DNge025,MX12_R_38",,,,DN
720575941503528171,SPS.WTCT,"CNS neuron,DNg02,soma in brain",ACH,0.93,acetylcholine,,,,intrinsic,descending,descending_neuron,,LB12,,right,DNg02,"DNg02,DNg02_h",,,,DN
720575941503529522,GNG.NTCT,"CNS neuron,soma in brain",GABA,0.98,,,,,intrinsic,descending,descending_neuron,,LB6,,left,DNg10,DNg10,,,,DN
720575941503549931,IPS.INTTCT,"CNS neuron,soma in brain",GLUT,0.93,,,,,intrinsic,descending,descending_neuron,,MD3,,right,DNg71,DNg71,,,,DN
720575941503767127,VES.GNG,"CNS neuron,DNg37,soma in brain",ACH,0.93,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNg37,"DNg37,DNpe003",,,,DN
720575941503769650,GNG,"CNS neuron,soma in brain",GABA,0.95,,,,,intrinsic,descending,descending_neuron,,MX3,,left,DNg52,DNg52,,,,DN
720575941503846706,SPS.ANM,"CNS neuron,soma in brain",ACH,0.79,,,,,intrinsic,descending,descending_neuron,,PSp2,,left,DNpe011,DNpe011,,,,DN
720575941504090162,LAL.GNG,"CNS neuron,DNxl022,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,WEDd1,,left,DNxl022,"DNae001,DNxl022",,,,DN
720575941504258839,GNG.T1_PRONM,"CNS neuron,soma in brain",ACH,0.86,,,,,intrinsic,descending,descending_neuron,,MX12,,right,DNge025,"DNge025,MX12_R_33",,,,DN
720575941504328791,PLP.INTTCT,"CNS neuron,soma in brain",ACH,0.92,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNpe005,DNpe005,,,,DN
720575941504331607,IPS.NTCT,"CNS neuron,soma in brain",ACH,0.89,,,,,intrinsic,descending,descending_neuron,,LB12,,right,DNg110,DNg110,,,,DN
720575941504459458,T3_METANM.T1_PRONM,"CNS neuron,DNxl063,soma in brain",ACH,0.73,,,,,intrinsic,descending,descending_neuron,,,,right,DNxl063,"DNpe029,DNxl063",,,,DN
720575941504526386,GNG,"CNS neuron,soma in brain",GABA,0.96,,,,,intrinsic,descending,descending_neuron,,MD0__prim,,right,DNg55,"BDN3,DNg55",,,,DN
720575941504602418,SAD.LTCT,"CNS neuron,DNxn129",ACH,0.82,,,,,intrinsic,descending,descending_neuron,,,,right,DNxn129,"DNge130,DNxn129",,,,DN
720575941504652482,SPS.INTTCT,"CNS neuron,DNxn124,soma in brain",ACH,0.93,,,,,intrinsic,descending,descending_neuron,,WEDd1,,left,DNxn124,"DNae009,DNxn124",,,,DN
720575941504679106,VES.T1_PRONM,"CNS neuron,DNxl117,soma in brain",ACH,0.9,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNxl117,"DNde002,DNxl117",,,,DN
720575941504687810,SPS.SAD,"CNS neuron,DNxn113,soma in brain",ACH,0.84,,,,,intrinsic,descending,descending_neuron,,DM6_central2,,left,DNxn113,"DNpe037,DNxn113",,,,DN
720575941504703938,IPS,"CNS neuron,soma in brain",GLUT,0.91,glutamate,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNb02,DNb02,,,,DN
720575941504810290,GNG,"CNS neuron,soma in brain",GABA,0.94,,,,,intrinsic,descending,descending_neuron,,MX3,,right,DNg90,DNg90,,,,DN
720575941504921906,SPS.INTTCT,"CNS neuron,soma in brain",ACH,0.93,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNp47,DNp47,,,,DN
720575941505033010,FLA,soma in brain,ACH,0.34,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNp52,DNp52,,,,DN
720575941505242789,GNG,"CNS neuron,soma in brain",GABA,0.89,,,,,intrinsic,descending,descending_neuron,,MX3,,right,DNg52,DNg52,,,,DN
720575941505410876,GNG,"CNS neuron,DNfl020,soma in brain",ACH,0.78,,,,,intrinsic,descending,descending_neuron,,,,left,DNfl020,"DNfl020,DNge057",,,,DN
720575941505415484,LAL.T1_PRONM,"CNS neuron,DNfl021,soma in brain",ACH,0.71,,,,,intrinsic,descending,descending_neuron,,,,left,DNfl021,"DNde003,DNfl021",,,,DN
720575941505673566,SPS.WTCT,"CNS neuron,soma in brain",ACH,0.87,,,,,intrinsic,descending,descending_neuron,,LB12,,right,DNg82,DNg82,,,,DN
720575941505767970,GNG,soma in brain,GABA,0.89,,,,,intrinsic,descending,descending_neuron,,MX3,,left,DNg20,DNg20,,,,DN
720575941505929506,IPS.WTCT,"CNS neuron,DNg02,soma in brain",ACH,0.95,acetylcholine,,,,intrinsic,descending,descending_neuron,,LB12,,right,DNg02,"DNg02,DNg02_c",,,,DN
720575941505983813,SAD,"DNut036,soma in brain",ACH,0.97,,,,,intrinsic,descending,descending_neuron,,LB7,,left,DNg07,DNg07,,,,DN
720575941505988165,FLA.ANM,"CNS neuron,soma in brain,soma on midline",OCT,0.82,,,,,intrinsic,descending,descending_neuron,,LB0_posterior,,midline,DNge151,DNge151,,,,DN
720575941506164037,IPS.NTCT,"CNS neuron,soma in brain",ACH,0.96,,,,,intrinsic,descending,descending_neuron,,,,left,DNg46,DNg46,,,,DN
720575941506196247,IPS.UNASSIGNED,"CNS neuron,soma in brain",ACH,0.46,acetylcholine,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNp20,"DNOVS1,DNp20",,,,DN
720575941506229889,IPS.INTTCT,soma in brain,ACH,0.94,,,,,intrinsic,descending,descending_neuron,,LB7,,right,DNge089,DNge089,,,,DN
720575941506310821,SAD.INTTCT,"CNS neuron,soma in brain",ACH,0.89,,,,,intrinsic,descending,descending_neuron,,LB12,,left,DNge016,DNge016,,,,DN
720575941506628225,IPS.NTCT,"CNS neuron,soma in brain",ACH,0.97,,,,,intrinsic,descending,descending_neuron,,LB7,,left,DNge095,DNge095,,,,DN
720575941506644028,GNG.NTCT,"CNS neuron,DNnt011,soma in brain",GABA,0.99,,,,,intrinsic,descending,descending_neuron,,LB6,,left,DNnt011,"DNge071,DNnt011",,,,DN
720575941506736956,AVLP,"CNS neuron,soma in brain",SER,0.71,,dNPF,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNp29,"DNp29,NPF",,,,DN
720575941507049239,GNG,"CNS neuron,DNit008,soma in brain",GABA,0.85,,,,,intrinsic,descending,descending_neuron,,MD3,,left,DNit008,"DNge096,DNit008",,,,DN
720575941507062807,GNG.T2_MESONM,"CNS neuron,DNxl095,soma in brain",ACH,0.98,,,,,intrinsic,descending,descending_neuron,,,,left,DNg19,DNg19,,,,DN
720575941507065111,AMMC.INTTCT,"CNS neuron,DNxn109,soma in brain",ACH,0.88,,,,,intrinsic,descending,descending_neuron,,LB7,,left,DNxn109,"DNge145,DNxn109",,,,DN
720575941507073303,AMMC.LTCT,,ACH,0.89,acetylcholine,,,,intrinsic,descending,descending_neuron,,SMPpv2_ventral,,right,DNp02,DNp02,,,,DN
720575941507079703,GNG.T2_MESONM,"CNS neuron,DNxl100,soma in brain",GLUT,0.89,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNxl100,"DNge064,DNxl100",,,,DN
