source,target,weight,neuropil,nt_type,target_total_input,shrec_score
720575941535943178,720575941580669817,43,VNC_WTct_R,,6173,0.6965818888708893
720575941536294293,720575941468897856,22,VNC_WTct_R,,5313,0.4140786749482402
720575941536294293,720575941474574132,29,VNC_IntTct_R,,4303,0.6739484080873809
720575941536294293,720575941474574132,30,VNC_WTct_R,,4303,0.697188008366256
720575941536368370,720575941468288375,23,VNC_HTct_R,,3743,0.6144803633449105
720575941536368370,720575941483845954,24,VNC_HTct_R,,3549,0.6762468300929839
720575941536371442,720575941458961604,8,VNC_HTct_L,,1340,0.5970149253731344
720575941536371442,720575941565378919,52,VNC_HTct_L,,2178,2.3875114784205693
720575941536648168,720575941549822781,28,VNC_HTct_R,,4270,0.6557377049180327
720575941536648168,720575941549822781,26,VNC_WTct_R,,4270,0.6088992974238876
720575941536708323,720575941560383347,5,VNC_WTct_L,,1027,0.4868549172346641
720575941536708323,720575941573368719,2,VNC_WTct_L,,371,0.5390835579514826
720575941536906389,720575941645041313,44,VNC_WTct_L,,6617,0.6649539066042013
720575941537584882,720575941459347411,44,VNC_WTct_L,,6237,0.7054673721340388
720575941537594573,720575941463144336,38,VNC_WTct_R,,4549,0.8353484282259837
720575941537594573,720575941479034563,37,VNC_WTct_R,,5233,0.7070514045480604
720575941537594573,720575941507955269,23,VNC_WTct_R,,4269,0.5387678613258374
720575941537594573,720575941533190337,39,VNC_WTct_R,,4534,0.8601676224084692
720575941537594573,720575941583644382,57,VNC_WTct_R,,3889,1.4656724093597326
720575941537594573,720575941596050112,66,VNC_WTct_R,,5583,1.182160128962923
720575941537594573,720575941596050112,23,VNC_unassigned_R,,5583,0.41196489342647324
720575941537600973,720575941456201887,26,VNC_HTct_L,,5339,0.4869825810076793
720575941537687757,720575941534583786,31,VNC_WTct_L,,5271,0.5881236956934168
720575941537687757,720575941573368719,3,VNC_WTct_L,,371,0.8086253369272237
720575941537687757,720575941640465439,28,VNC_WTct_L,,4273,0.6552773227240815
720575941537687757,720575941645403000,41,VNC_WTct_L,,5129,0.7993760967050108
720575941537719165,720575941463144336,33,VNC_WTct_R,,4549,0.7254341613541437
720575941537719165,720575941533190337,20,VNC_WTct_R,,4534,0.4411116012351125
720575941537719165,720575941596050112,29,VNC_WTct_R,,5583,0.5194339960594662
720575941537719165,720575941603635190,12,VNC_WTct_R,,2413,0.49730625777041026
720575941537796989,720575941468897856,23,VNC_WTct_R,,5313,0.4329004329004329
720575941537796989,720575941474574132,28,VNC_WTct_R,,4303,0.6507088078085057
720575941537796989,720575941542412805,113,VNC_WTct_L,,4250,2.658823529411765
720575941537796989,720575941542412805,29,VNC_unassigned_L,,4250,0.6823529411764706
720575941537796989,720575941547315060,75,VNC_WTct_L,,5135,1.4605647517039921
720575941537796989,720575941547315060,28,VNC_unassigned_L,,5135,0.5452775073028238
720575941537925106,720575941549822781,20,VNC_WTct_R,,4270,0.468384074941452
720575941539054541,720575941472734048,13,VNC_WTct_R,,1616,0.8044554455445545
720575941539054541,720575941499558369,6,VNC_WTct_R,,929,0.6458557588805167
720575941539054541,720575941530190027,3,VNC_WTct_R,,680,0.4411764705882353
720575941539054541,720575941597489344,11,VNC_WTct_R,,1757,0.6260671599317018
720575941539218301,720575941597489344,12,VNC_WTct_R,,1757,0.6829823562891292
720575941539218301,720575941603635190,20,VNC_WTct_R,,2413,0.8288437629506838
720575941539218301,720575941624985226,3,VNC_WTct_R,,738,0.40650406504065045
720575941539741788,720575941549822781,43,VNC_WTct_R,,4270,1.0070257611241218
720575941539741788,720575941655597785,65,VNC_WTct_R,,7277,0.893225230177271
720575941540246909,720575941624155644,29,VNC_WTct_L,,5692,0.5094869992972593
720575941540690717,720575941580669817,30,VNC_WTct_R,,6173,0.48598736432852746
720575941540727581,720575941629172716,18,VNC_WTct_R,,4097,0.4393458628264584
720575941540870685,720575941489673420,21,VNC_WTct_L,,3793,0.5536514632217242
720575941542432092,720575941489673420,29,VNC_WTct_L,,3793,0.7645663063538096
720575941542432092,720575941645041313,29,VNC_WTct_L,,6617,0.4382650748073145
720575941542469212,720575941614289683,3,VNC_WTct_L,,593,0.5059021922428331
720575941542469212,720575941645041313,38,VNC_WTct_L,,6617,0.5742783738854466
720575941543315205,720575941468288375,37,VNC_WTct_R,,3743,0.9885118888592038
720575941543315205,720575941475745898,31,VNC_WTct_R,,7388,0.4195993502977802
720575941543397737,720575941507955269,42,VNC_WTct_L,,4269,0.9838369641602248
720575941543397737,720575941519783640,37,VNC_WTct_L,,3546,1.0434292160180485
720575941543397737,720575941534583786,76,VNC_WTct_L,,5271,1.4418516410548283
720575941543397737,720575941542328837,6,VNC_WTct_L,,481,1.2474012474012475
720575941543397737,720575941565105206,11,VNC_WTct_L,,1775,0.6197183098591549
720575941543397737,720575941573368719,3,VNC_WTct_L,,371,0.8086253369272237
720575941543397737,720575941640465439,49,VNC_WTct_L,,4273,1.1467353147671424
720575941543397737,720575941645403000,49,VNC_WTct_L,,5129,0.95535192045233
720575941543647420,720575941468288375,66,VNC_WTct_R,,3743,1.7632914774245259
720575941543647420,720575941513173763,29,VNC_WTct_R,,5531,0.5243174832760803
720575941543647420,720575941516770670,63,VNC_WTct_R,,5918,1.0645488340655627
720575941543813125,720575941499558369,6,VNC_WTct_R,,929,0.6458557588805167
720575941543813125,720575941624985226,3,VNC_WTct_R,,738,0.40650406504065045
720575941544636596,720575941483845954,18,VNC_WTct_L,,3549,0.5071851225697379
720575941545286792,720575941499558369,7,VNC_WTct_R,,929,0.7534983853606028
720575941545408904,720575941472734048,8,VNC_WTct_R,,1616,0.49504950495049505
720575941546335676,720575941468288375,76,VNC_WTct_R,,3743,2.030456852791878
720575941546335676,720575941513173763,64,VNC_WTct_R,,5531,1.15711444585066
720575941546335676,720575941516770670,68,VNC_WTct_R,,5918,1.1490368367691788
720575941546491681,720575941542412805,25,VNC_HTct_L,,4250,0.5882352941176471
720575941546491681,720575941542412805,24,VNC_WTct_L,,4250,0.5647058823529412
720575941546491681,720575941547315060,23,VNC_WTct_L,,5135,0.44790652385589097
720575941546727713,720575941549822781,24,VNC_HTct_R,,4270,0.5620608899297423
720575941546727713,720575941549822781,30,VNC_IntTct_R,,4270,0.702576112412178
720575941546727713,720575941549822781,54,VNC_WTct_R,,4270,1.2646370023419204
720575941546727713,720575941655597785,76,VNC_WTct_R,,7277,1.0443864229765014
720575941547177076,720575941456201887,32,VNC_WTct_L,,5339,0.5993631766248361
720575941547177076,720575941459347411,31,VNC_WTct_L,,6237,0.4970338303671637
720575941547177076,720575941521196211,23,VNC_WTct_L,,2190,1.0502283105022832
720575941547177076,720575941624155644,57,VNC_WTct_L,,5692,1.0014054813773718
720575941547177076,720575941655597785,30,VNC_WTct_R,,7277,0.4122577985433558
720575941547178164,720575941542328837,5,VNC_HTct_L,,481,1.0395010395010396
720575941547178164,720575941542328837,3,VNC_WTct_L,,481,0.6237006237006237
720575941547178164,720575941560383347,9,VNC_WTct_L,,1027,0.8763388510223954
720575941547178164,720575941566847847,10,VNC_WTct_L,,1840,0.5434782608695652
720575941547178164,720575941590220684,6,VNC_WTct_L,,648,0.9259259259259258
720575941547226248,720575941474574132,30,VNC_WTct_R,,4303,0.697188008366256
720575941547390269,720575941468288375,42,VNC_WTct_R,,3743,1.12209457654288
720575941549283839,720575941516770670,24,VNC_IntTct_R,,5918,0.4055424129773572
720575941549283839,720575941549822781,20,VNC_IntTct_R,,4270,0.468384074941452
720575941549283839,720575941655597785,31,VNC_IntTct_R,,7277,0.42599972516146767
720575941549290495,720575941560383347,6,VNC_WTct_L,,1027,0.5842259006815969
720575941549386239,720575941521196211,17,VNC_WTct_L,,2190,0.776255707762557
720575941549394687,720575941565378919,12,VNC_HTct_L,,2178,0.5509641873278237
720575941549399039,720575941516770670,30,VNC_WTct_R,,5918,0.5069280162216966
720575941549478945,720575941624155644,27,VNC_WTct_L,,5692,0.4743499648629656
720575941549481761,720575941483845954,17,VNC_WTct_L,,3549,0.4790081713158636
720575941549701182,720575941580669817,36,VNC_HTct_R,,6173,0.5831848371942329
720575941550878087,720575941458961604,55,VNC_HTct_R,,1340,4.104477611940299
720575941550878087,720575941458961604,11,VNC_WTct_R,,1340,0.8208955223880596
720575941550948231,720575941456201887,29,VNC_IntTct_L,,5339,0.5431728788162578
720575941550948231,720575941456201887,50,VNC_WTct_L,,5339,0.9365049634763064
720575941550948231,720575941459347411,25,VNC_WTct_L,,6237,0.4008337341670675
720575941550948231,720575941483845954,18,VNC_WTct_L,,3549,0.5071851225697379
720575941550948231,720575941521196211,9,VNC_WTct_L,,2190,0.410958904109589
720575941550948231,720575941624155644,24,VNC_WTct_L,,5692,0.4216444132115249
720575941550971783,720575941483845954,16,VNC_WTct_L,,3549,0.4508312200619893
720575941550971783,720575941732789547,44,VNC_IntTct_L,,1895,2.321899736147757
720575941550971783,720575941732789547,18,VNC_WTct_L,,1895,0.9498680738786279
720575941551357723,720575941560383347,10,VNC_WTct_L,,1027,0.9737098344693282
720575941551357723,720575941565105206,10,VNC_WTct_L,,1775,0.5633802816901409
720575941551357723,720575941590220684,4,VNC_WTct_L,,648,0.6172839506172839
720575941551389979,720575941463144336,20,VNC_WTct_R,,4549,0.4396570674873599
720575941551389979,720575941507955269,19,VNC_WTct_L,,4269,0.44506910283438744
720575941551389979,720575941519783640,24,VNC_WTct_L,,3546,0.676818950930626
720575941551389979,720575941533190337,19,VNC_WTct_R,,4534,0.41905602117335683
720575941551389979,720575941534583786,31,VNC_WTct_L,,5271,0.5881236956934168
720575941551389979,720575941583644382,19,VNC_WTct_R,,3889,0.4885574697865775
720575941551389979,720575941596050112,28,VNC_WTct_R,,5583,0.5015224789539674
720575941551389979,720575941614289683,6,VNC_WTct_L,,593,1.0118043844856661
720575941551389979,720575941624985226,9,VNC_WTct_R,,738,1.2195121951219512
720575941551389979,720575941640465439,30,VNC_WTct_L,,4273,0.7020828457758015
720575941551389979,720575941645403000,28,VNC_WTct_L,,5129,0.545915383115617
720575941551443610,720575941549822781,28,VNC_WTct_R,,4270,0.6557377049180327
720575941551443610,720575941655597785,34,VNC_WTct_R,,7277,0.46722550501580323
720575941551588506,720575941475745898,31,VNC_WTct_R,,7388,0.4195993502977802
720575941551589274,720575941516770670,63,VNC_WTct_R,,5918,1.0645488340655627
720575941551598746,720575941507955269,40,VNC_WTct_L,,4269,0.9369875849144998
720575941551598746,720575941519783640,24,VNC_WTct_L,,3546,0.676818950930626
720575941551598746,720575941534583786,55,VNC_WTct_L,,5271,1.0434452665528362
720575941551598746,720575941542328837,7,VNC_WTct_L,,481,1.4553014553014554
720575941551598746,720575941590220684,4,VNC_WTct_L,,648,0.6172839506172839
720575941551598746,720575941640465439,27,VNC_WTct_L,,4273,0.6318745611982214
720575941551598746,720575941645403000,44,VNC_WTct_L,,5129,0.8578670306102555
720575941551632794,720575941463144336,46,VNC_WTct_R,,4549,1.0112112552209276
720575941551632794,720575941479034563,35,VNC_WTct_R,,5233,0.6688324097076247
720575941551632794,720575941530190027,3,VNC_WTct_R,,680,0.4411764705882353
720575941551632794,720575941533190337,29,VNC_WTct_R,,4534,0.6396118217909131
720575941551632794,720575941583644382,16,VNC_WTct_R,,3889,0.41141681666238106
720575941551632794,720575941596050112,68,VNC_WTct_R,,5583,1.2179831631739209
720575941551632794,720575941596050112,23,VNC_unassigned_R,,5583,0.41196489342647324
720575941551632794,720575941597489344,9,VNC_WTct_R,,1757,0.512236767216847
720575941551926527,720575941629172716,53,VNC_WTct_R,,4097,1.2936294849890162
720575941551937598,720575941472734048,7,VNC_WTct_R,,1616,0.4331683168316832
720575941551937598,720575941479034563,28,VNC_WTct_R,,5233,0.5350659277660997
720575941551937598,720575941499558369,6,VNC_WTct_R,,929,0.6458557588805167
720575941551937598,720575941533190337,30,VNC_WTct_R,,4534,0.6616674018526687
720575941551937598,720575941596050112,28,VNC_WTct_R,,5583,0.5015224789539674
720575941552299521,720575941565378919,12,VNC_HTct_L,,2178,0.5509641873278237
720575941552472065,720575941549822781,19,VNC_WTct_R,,4270,0.44496487119437944
720575941552622398,720575941483845954,16,VNC_HTct_R,,3549,0.4508312200619893
720575941552643390,720575941458961604,12,VNC_HTct_R,,1340,0.8955223880597015
720575941552643390,720575941458961604,29,VNC_WTct_R,,1340,2.164179104477612
720575941552643390,720575941458961604,6,VNC_unassigned_R,,1340,0.44776119402985076
720575941552643390,720575941565378919,27,VNC_HTct_L,,2178,1.2396694214876034
720575941552643390,720575941565378919,9,VNC_HTct_R,,2178,0.4132231404958678
720575941552643390,720575941565378919,9,VNC_unassigned_R,,2178,0.4132231404958678
720575941552793939,720575941507955269,20,VNC_WTct_L,,4269,0.4684937924572499
720575941552793939,720575941519783640,35,VNC_WTct_L,,3546,0.9870276367738298
720575941552793939,720575941534583786,43,VNC_WTct_L,,5271,0.8157844811231265
720575941553313434,720575941549822781,19,VNC_WTct_R,,4270,0.44496487119437944
720575941553338778,720575941542412805,20,VNC_HTct_L,,4250,0.4705882352941176
720575941553338778,720575941542412805,66,VNC_WTct_L,,4250,1.5529411764705883
720575941553338778,720575941547315060,25,VNC_HTct_L,,5135,0.4868549172346641
720575941553338778,720575941547315060,38,VNC_IntTct_L,,5135,0.7400194741966893
720575941553338778,720575941547315060,40,VNC_WTct_L,,5135,0.7789678675754625
720575941553338778,720575941547394081,32,VNC_WTct_L,,6992,0.4576659038901602
720575941553338778,720575941732789547,9,VNC_IntTct_L,,1895,0.47493403693931396
720575941553338778,720575941732789547,8,VNC_WTct_L,,1895,0.4221635883905013
720575941553418724,720575941519783640,16,VNC_WTct_L,,3546,0.4512126339537508
720575941553418724,720575941534583786,35,VNC_WTct_L,,5271,0.6640106241699867
720575941553418724,720575941640465439,25,VNC_WTct_L,,4273,0.5850690381465012
720575941553418724,720575941645403000,29,VNC_WTct_L,,5129,0.565412361084032
720575941553479140,720575941643100754,42,VNC_HTct_R,,8670,0.4844290657439446
720575941553506020,720575941549822781,18,VNC_HTct_R,,4270,0.4215456674473068
720575941553506020,720575941549822781,25,VNC_WTct_R,,4270,0.5854800936768151
720575941554049307,720575941463144336,67,VNC_WTct_R,,4549,1.4728511760826557
720575941554049307,720575941472734048,26,VNC_WTct_R,,1616,1.608910891089109
720575941554049307,720575941479034563,79,VNC_WTct_R,,5233,1.50965029619721
720575941554049307,720575941487139138,19,VNC_WTct_R,,905,2.0994475138121547
720575941554049307,720575941499558369,17,VNC_WTct_R,,929,1.829924650161464
720575941554049307,720575941507955269,18,VNC_WTct_L,,4269,0.4216444132115249
720575941554049307,720575941519783640,27,VNC_WTct_L,,3546,0.7614213197969544
720575941554049307,720575941530190027,12,VNC_WTct_R,,680,1.7647058823529411
720575941554049307,720575941533190337,20,VNC_WTct_L,,4534,0.4411116012351125
720575941554049307,720575941533190337,96,VNC_WTct_R,,4534,2.11733568592854
720575941554049307,720575941534583786,24,VNC_WTct_L,,5271,0.4553215708594195
720575941554049307,720575941542328837,2,VNC_WTct_L,,481,0.4158004158004158
720575941554049307,720575941560383347,5,VNC_WTct_L,,1027,0.4868549172346641
720575941554049307,720575941565105206,11,VNC_WTct_L,,1775,0.6197183098591549
720575941554049307,720575941566847847,8,VNC_WTct_L,,1840,0.43478260869565216
720575941554049307,720575941583644382,18,VNC_WTct_L,,3889,0.4628439187451787
720575941554049307,720575941583644382,54,VNC_WTct_R,,3889,1.3885317562355362
720575941554049307,720575941590220684,6,VNC_WTct_L,,648,0.9259259259259258
720575941554049307,720575941596050112,71,VNC_WTct_R,,5583,1.2717177144904173
720575941554049307,720575941597489344,27,VNC_WTct_R,,1757,1.5367103016505406
720575941554049307,720575941603635190,34,VNC_WTct_R,,2413,1.4090343970161625
720575941554049307,720575941624985226,8,VNC_WTct_R,,738,1.084010840108401
720575941554049307,720575941640465439,19,VNC_WTct_L,,4273,0.444652468991341
720575941554049307,720575941645403000,39,VNC_WTct_L,,5129,0.760382140768181
720575941554049307,720575941645403000,25,VNC_WTct_R,,5129,0.48742444921037237
720575941554439251,720575941458961604,14,VNC_HTct_R,,1340,1.0447761194029852
720575941554482259,720575941468288375,48,VNC_WTct_R,,3743,1.2823938017632914
720575941554554266,720575941533190337,35,VNC_WTct_R,,4534,0.7719453021614469
720575941554554266,720575941583644382,32,VNC_WTct_R,,3889,0.8228336333247621
720575941554784676,720575941629172716,60,VNC_WTct_R,,4097,1.4644862094215279
720575941555504723,720575941458961604,29,VNC_WTct_R,,1340,2.164179104477612
720575941555504723,720575941629172716,28,VNC_IntTct_R,,4097,0.6834268977300464
720575941555504723,720575941629172716,127,VNC_WTct_R,,4097,3.0998291432755676
720575941555575332,720575941483845954,29,VNC_WTct_L,,3549,0.8171315863623556
720575941555938899,720575941479034563,23,VNC_WTct_R,,5233,0.4395184406650105
720575941556222628,720575941459347411,95,VNC_WTct_L,,6237,1.5231681898348564
720575941556222628,720575941483845954,46,VNC_WTct_L,,3549,1.2961397576782192
720575941556222628,720575941630940642,39,VNC_WTct_L,,5684,0.6861365235749473
720575941556251556,720575941643100754,38,VNC_WTct_R,,8670,0.4382929642445213
720575941557294095,720575941549822781,29,VNC_HTct_R,,4270,0.6791569086651055
720575941557294095,720575941549822781,20,VNC_WTct_R,,4270,0.468384074941452
720575941557507443,720575941565378919,22,VNC_WTct_L,,2178,1.0101010101010102
720575941557576563,720575941513173763,38,VNC_WTct_R,,5531,0.6870367022238293
720575941557612915,720575941521196211,10,VNC_WTct_L,,2190,0.45662100456621
720575941557882895,720575941629172716,35,VNC_WTct_R,,4097,0.8542836221625579
720575941558635053,720575941489673420,19,VNC_WTct_L,,3793,0.5009227524387029
720575941559261555,720575941458961604,14,VNC_WTct_R,,1340,1.0447761194029852
720575941559261555,720575941458961604,9,VNC_unassigned_R,,1340,0.6716417910447761
720575941559274867,720575941458961604,23,VNC_WTct_R,,1340,1.7164179104477613
720575941559310125,720575941459347411,37,VNC_WTct_L,,6237,0.5932339265672599
720575941559310125,720575941483845954,21,VNC_WTct_L,,3549,0.591715976331361
720575941560090862,720575941534583786,24,VNC_WTct_R,,5271,0.4553215708594195
720575941560090862,720575941596050112,31,VNC_WTct_R,,5583,0.5552570302704639
720575941560410739,720575941560383347,9,VNC_WTct_L,,1027,0.8763388510223954
720575941560410739,720575941565105206,8,VNC_WTct_L,,1775,0.4507042253521127
720575941560410739,720575941566847847,9,VNC_WTct_L,,1840,0.48913043478260876
720575941560427379,720575941643100754,109,VNC_WTct_R,,8670,1.257208765859285
720575941560632744,720575941456201887,33,VNC_HTct_L,,5339,0.6180932758943622
720575941560635816,720575941624985226,6,VNC_T2_MesoNm_R,,738,0.8130081300813009
720575941561308818,720575941463144336,25,VNC_WTct_L,,4549,0.5495713343591998
720575941561308818,720575941479034563,26,VNC_WTct_R,,5233,0.49684693292566406
720575941561308818,720575941507955269,51,VNC_WTct_L,,4269,1.1946591707659873
720575941561308818,720575941519783640,56,VNC_WTct_L,,3546,1.5792442188381277
720575941561308818,720575941534583786,55,VNC_WTct_L,,5271,1.0434452665528362
720575941561308818,720575941542328837,3,VNC_WTct_L,,481,0.6237006237006237
720575941561308818,720575941560383347,5,VNC_WTct_L,,1027,0.4868549172346641
720575941561308818,720575941565105206,19,VNC_WTct_L,,1775,1.0704225352112675
720575941561308818,720575941566847847,16,VNC_WTct_L,,1840,0.8695652173913043
720575941561308818,720575941590220684,7,VNC_WTct_L,,648,1.0802469135802468
720575941561308818,720575941596050112,25,VNC_WTct_R,,5583,0.44778792763747094
720575941561308818,720575941614289683,7,VNC_WTct_L,,593,1.1804384485666104
720575941561308818,720575941614289683,3,VNC_WTct_R,,593,0.5059021922428331
720575941561308818,720575941624985226,3,VNC_WTct_R,,738,0.40650406504065045
720575941561308818,720575941640465439,60,VNC_WTct_L,,4273,1.404165691551603
720575941561308818,720575941645403000,52,VNC_WTct_L,,5129,1.0138428543575746
720575941561320493,720575941565378919,10,VNC_HTct_L,,2178,0.4591368227731864
720575941561870592,720575941565378919,9,VNC_IntTct_L,,2178,0.4132231404958678
720575941561870592,720575941565378919,14,VNC_WTct_L,,2178,0.642791551882461
720575941562021376,720575941475745898,35,VNC_WTct_R,,7388,0.4737412019491067
720575941562021376,720575941547394081,31,VNC_WTct_L,,6992,0.44336384439359267
720575941562043392,720575941489673420,36,VNC_WTct_L,,3793,0.9491167940943843
720575941562066856,720575941547394081,57,VNC_WTct_L,,6992,0.8152173913043478
720575941562066856,720575941560383347,6,VNC_WTct_L,,1027,0.5842259006815969
720575941562066856,720575941565105206,17,VNC_WTct_L,,1775,0.9577464788732395
720575941562066856,720575941590220684,6,VNC_WTct_L,,648,0.9259259259259258
720575941562134829,720575941519783640,32,VNC_WTct_L,,3546,0.9024252679075015
720575941562134829,720575941565105206,13,VNC_WTct_L,,1775,0.7323943661971831
720575941562134829,720575941566847847,14,VNC_WTct_L,,1840,0.7608695652173914
720575941562134829,720575941590220684,7,VNC_WTct_L,,648,1.0802469135802468
720575941562134829,720575941614289683,9,VNC_WTct_L,,593,1.5177065767284992
720575941562134829,720575941614289683,3,VNC_unassigned_L,,593,0.5059021922428331
720575941562339079,720575941472734048,27,VNC_WTct_R,,1616,1.670792079207921
720575941562339079,720575941487139138,4,VNC_WTct_R,,905,0.44198895027624313
720575941562339079,720575941499558369,6,VNC_WTct_R,,929,0.6458557588805167
720575941562339079,720575941530190027,4,VNC_WTct_R,,680,0.5882352941176471
720575941562339079,720575941597489344,26,VNC_WTct_R,,1757,1.479795105293113
720575941562339079,720575941603635190,11,VNC_WTct_R,,2413,0.45586406962287607
720575941562339079,720575941614289683,3,VNC_WTct_L,,593,0.5059021922428331
720575941562464866,720575941487139138,7,VNC_WTct_L,,905,0.7734806629834254
720575941562464866,720575941542328837,2,VNC_NTct_L,,481,0.4158004158004158
720575941562464866,720575941542328837,24,VNC_WTct_L,,481,4.98960498960499
720575941562464866,720575941560383347,54,VNC_WTct_L,,1027,5.258033106134373
720575941562464866,720575941565105206,80,VNC_WTct_L,,1775,4.507042253521127
720575941562464866,720575941566847847,66,VNC_WTct_L,,1840,3.5869565217391304
720575941562464866,720575941573368719,3,VNC_HTct_L,,371,0.8086253369272237
720575941562464866,720575941573368719,23,VNC_WTct_L,,371,6.199460916442049
720575941562464866,720575941590220684,33,VNC_WTct_L,,648,5.092592592592593
720575941562464866,720575941614289683,3,VNC_HTct_L,,593,0.5059021922428331
720575941562464866,720575941614289683,4,VNC_NTct_L,,593,0.6745362563237773
720575941562464866,720575941614289683,52,VNC_WTct_L,,593,8.768971332209107
720575941562594194,720575941456201887,111,VNC_WTct_L,,5339,2.0790410189174002
720575941562594194,720575941459347411,203,VNC_WTct_L,,6237,3.254769921436588
720575941562594194,720575941483845954,187,VNC_WTct_L,,3549,5.2690898844745
720575941562594194,720575941630940642,208,VNC_WTct_L,,5684,3.6593947923997185
720575941563314486,720575941468288375,19,VNC_WTct_R,,3743,0.5076142131979695
720575941563314486,720575941560383347,6,VNC_WTct_L,,1027,0.5842259006815969
720575941563314486,720575941614289683,4,VNC_WTct_L,,593,0.6745362563237773
720575941563314486,720575941624985226,3,VNC_WTct_R,,738,0.40650406504065045
720575941563316022,720575941458961604,21,VNC_HTct_R,,1340,1.5671641791044775
720575941563316022,720575941458961604,13,VNC_WTct_R,,1340,0.9701492537313432
720575941563318070,720575941456201887,29,VNC_HTct_L,,5339,0.5431728788162578
720575941563872359,720575941507955269,29,VNC_WTct_L,,4269,0.6793159990630124
720575941563872359,720575941519783640,20,VNC_WTct_L,,3546,0.5640157924421884
720575941563872359,720575941534583786,27,VNC_WTct_L,,5271,0.512236767216847
720575941563872359,720575941640465439,22,VNC_WTct_L,,4273,0.5148607535689211
720575941563872359,720575941645403000,32,VNC_WTct_L,,5129,0.6239032949892767
720575941563920999,720575941629172716,237,VNC_WTct_R,,4097,5.784720527215035
720575941564034614,720575941459347411,73,VNC_WTct_L,,6237,1.170434503767837
720575941564034614,720575941483845954,34,VNC_WTct_L,,3549,0.9580163426317272
720575941564034614,720575941630940642,128,VNC_WTct_L,,5684,2.251935256861365
720575941564059399,720575941468288375,19,VNC_WTct_R,,3743,0.5076142131979695
720575941564059399,720575941580669817,62,VNC_WTct_R,,6173,1.0043738862789566
720575941564098567,720575941645041313,31,VNC_WTct_L,,6617,0.46849025238023273
720575941564147346,720575941463144336,27,VNC_WTct_L,,4549,0.5935370411079358
720575941564147346,720575941463144336,43,VNC_WTct_R,,4549,0.9452626950978238
720575941564147346,720575941472734048,24,VNC_WTct_R,,1616,1.4851485148514851
720575941564147346,720575941479034563,46,VNC_WTct_R,,5233,0.879036881330021
720575941564147346,720575941487139138,9,VNC_WTct_L,,905,0.9944751381215469
720575941564147346,720575941487139138,13,VNC_WTct_R,,905,1.4364640883977902
720575941564147346,720575941499558369,4,VNC_WTct_L,,929,0.4305705059203444
720575941564147346,720575941499558369,23,VNC_WTct_R,,929,2.4757804090419806
720575941564147346,720575941507955269,44,VNC_WTct_L,,4269,1.03068634340595
720575941564147346,720575941507955269,21,VNC_WTct_R,,4269,0.4919184820801124
720575941564147346,720575941519783640,44,VNC_WTct_L,,3546,1.2408347433728144
720575941564147346,720575941530190027,5,VNC_HTct_R,,680,0.7352941176470588
720575941564147346,720575941530190027,3,VNC_WTct_L,,680,0.4411764705882353
720575941564147346,720575941530190027,15,VNC_WTct_R,,680,2.2058823529411766
720575941564147346,720575941533190337,39,VNC_WTct_L,,4534,0.8601676224084692
720575941564147346,720575941533190337,33,VNC_WTct_R,,4534,0.7278341420379356
720575941564147346,720575941534583786,46,VNC_WTct_L,,5271,0.872699677480554
720575941564147346,720575941542328837,16,VNC_WTct_L,,481,3.3264033264033266
720575941564147346,720575941542328837,2,VNC_WTct_R,,481,0.4158004158004158
720575941564147346,720575941560383347,17,VNC_WTct_L,,1027,1.6553067185978578
720575941564147346,720575941565105206,28,VNC_WTct_L,,1775,1.5774647887323943
720575941564147346,720575941566847847,42,VNC_WTct_L,,1840,2.282608695652174
720575941564147346,720575941573368719,23,VNC_WTct_L,,371,6.199460916442049
720575941564147346,720575941583644382,25,VNC_WTct_L,,3889,0.6428387760349704
720575941564147346,720575941583644382,30,VNC_WTct_R,,3889,0.7714065312419645
720575941564147346,720575941590220684,13,VNC_WTct_L,,648,2.006172839506173
720575941564147346,720575941596050112,50,VNC_WTct_R,,5583,0.8955758552749419
720575941564147346,720575941597489344,25,VNC_WTct_R,,1757,1.4228799089356858
720575941564147346,720575941603635190,34,VNC_WTct_R,,2413,1.4090343970161625
720575941564147346,720575941614289683,21,VNC_WTct_L,,593,3.541315345699832
720575941564147346,720575941624985226,13,VNC_WTct_R,,738,1.7615176151761516
720575941564147346,720575941640465439,43,VNC_WTct_L,,4273,1.0063187456119822
720575941564147346,720575941645403000,53,VNC_WTct_L,,5129,1.0333398323259895
720575941564147346,720575941645403000,26,VNC_WTct_R,,5129,0.5069214271787873
720575941564530327,720575941547315060,31,VNC_WTct_L,,5135,0.6037000973709835
720575941564530327,720575941547394081,30,VNC_WTct_L,,6992,0.4290617848970252
720575941564553223,720575941549822781,25,VNC_WTct_R,,4270,0.5854800936768151
720575941564553223,720575941655597785,31,VNC_WTct_R,,7277,0.42599972516146767
720575941565113095,720575941513173763,32,VNC_WTct_R,,5531,0.57855722292533
720575941565122614,720575941456201887,25,VNC_WTct_L,,5339,0.4682524817381532
720575941565168942,720575941468897856,34,VNC_HTct_R,,5313,0.639939770374553
720575941565168942,720575941468897856,43,VNC_WTct_R,,5313,0.8093355919442876
720575941565168942,720575941468897856,31,VNC_unassigned_R,,5313,0.5834744965179748
720575941565168942,720575941474574132,24,VNC_HTct_R,,4303,0.5577504066930049
720575941565168942,720575941474574132,65,VNC_WTct_R,,4303,1.5105740181268883
