interneuron_id,out_degree,degree_centrality,betweenness_centrality,n_mn_targets
720575941486089538,419,0.005166744950681071,0.0,11
720575941557884687,50,0.005166744950681071,0.0,11
720575941700592858,159,0.005166744950681071,0.0,11
720575941450101063,71,0.005166744950681071,0.0,11
720575941614919893,98,0.005166744950681071,0.0,11
720575941438951515,67,0.005166744950681071,0.0,11
720575941547177076,215,0.005166744950681071,0.0,11
720575941484346621,165,0.005166744950681071,0.0,11
720575941537594573,121,0.005166744950681071,0.0,11
720575941485422221,65,0.004697040864255519,0.0,10
720575941605602669,64,0.004697040864255519,0.0,10
720575941609422822,60,0.004697040864255519,0.0,10
720575941437603669,190,0.004697040864255519,0.0,10
720575941447025845,80,0.004697040864255519,0.0,10
720575941606544493,110,0.004697040864255519,0.0,10
720575941539054541,54,0.004697040864255519,0.0,10
720575941533258689,55,0.004697040864255519,0.0,10
720575941554554266,124,0.004697040864255519,0.0,10
720575941507313954,57,0.004697040864255519,0.0,10
720575941623347099,121,0.004697040864255519,0.0,10
720575941631841477,51,0.004697040864255519,0.0,10
720575941533234954,50,0.004697040864255519,0.0,10
720575941649244437,47,0.004697040864255519,0.0,10
720575941505889409,109,0.004697040864255519,0.0,10
720575941684876527,70,0.004697040864255519,0.0,10
720575941533798938,58,0.004697040864255519,0.0,10
720575941350393904,82,0.004697040864255519,0.0,10
720575941472090922,88,0.004697040864255519,0.0,10
720575941610953446,82,0.004697040864255519,0.0,10
720575941617069695,174,0.004697040864255519,0.0,10
720575941390660502,80,0.004697040864255519,0.0,10
720575941505887361,140,0.004697040864255519,0.0,10
720575941644491640,68,0.004697040864255519,0.0,10
720575941449258106,66,0.004697040864255519,0.0,10
720575941560090862,122,0.004697040864255519,0.0,10
720575941503499755,66,0.004697040864255519,0.0,10
720575941447591246,79,0.004697040864255519,0.0,10
720575941457153094,94,0.004697040864255519,0.0,10
720575941531517413,44,0.004227336777829967,0.0,9
720575941626975782,122,0.004227336777829967,0.0,9
720575941461240019,62,0.004227336777829967,0.0,9
720575941474447134,89,0.004227336777829967,0.0,9
720575941525142182,142,0.004227336777829967,0.0,9
720575941528729784,143,0.004227336777829967,0.0,9
720575941447294045,102,0.004227336777829967,0.0,9
720575941652191961,111,0.004227336777829967,0.0,9
720575941441993167,87,0.004227336777829967,0.0,9
720575941612611993,119,0.004227336777829967,0.0,9
720575941625932682,79,0.004227336777829967,0.0,9
720575941533786906,59,0.004227336777829967,0.0,9
720575941609479526,88,0.004227336777829967,0.0,9
720575941581637215,58,0.004227336777829967,0.0,9
720575941625170314,49,0.004227336777829967,0.0,9
720575941472050218,63,0.004227336777829967,0.0,9
720575941482478778,52,0.004227336777829967,0.0,9
720575941518406766,89,0.004227336777829967,0.0,9
720575941571515131,92,0.004227336777829967,0.0,9
720575941610056166,187,0.004227336777829967,0.0,9
720575941649214997,54,0.004227336777829967,0.0,9
720575941628377314,198,0.004227336777829967,0.0,9
720575941625095067,90,0.004227336777829967,0.0,9
720575941539218301,61,0.004227336777829967,0.0,9
720575941402059632,47,0.004227336777829967,0.0,9
720575941547347316,44,0.004227336777829967,0.0,9
720575941510611922,73,0.004227336777829967,0.0,9
720575941432722574,31,0.004227336777829967,0.0,9
720575941549478945,74,0.004227336777829967,0.0,9
720575941496142921,53,0.004227336777829967,0.0,9
720575941489388236,88,0.004227336777829967,0.0,9
720575941565459095,30,0.004227336777829967,0.0,9
720575941489038311,84,0.004227336777829967,0.0,9
720575941566756602,50,0.004227336777829967,0.0,9
720575941436996882,87,0.004227336777829967,0.0,9
720575941560082158,34,0.004227336777829967,0.0,9
720575941552622398,58,0.004227336777829967,0.0,9
720575941567030516,86,0.004227336777829967,0.0,9
