dn_id,dn_name,strategy,direct_mn_targets,direct_synapses,indirect_in_targets,indirect_synapses,total_targets,total_synapses,direct_fraction
720575941430607753,DNg111,indirect_only,0,0,8,69,8,69,0.0
720575941555742035,DNxn132,indirect_only,0,0,12,69,12,69,0.0
720575941495055486,DNpe001,both,1,3,11,66,12,69,0.043478260869565216
720575941507243589,DNbe002,indirect_only,0,0,15,69,15,69,0.0
720575941592644054,DNge091,indirect_only,0,0,10,68,10,68,0.0
720575941681384637,DNg92,both,1,5,17,63,18,68,0.07352941176470588
720575941454260275,DNg106,indirect_only,0,0,16,68,16,68,0.0
720575941431211951,DNg29,indirect_only,0,0,11,68,11,68,0.0
720575941500700139,DNg01,indirect_only,0,0,14,68,14,68,0.0
720575941642906529,DNxl021,indirect_only,0,0,6,68,6,68,0.0
720575941513942106,DNxn117,both,1,4,12,64,13,68,0.058823529411764705
720575941531918565,DNxn109,both,2,15,12,52,14,67,0.22388059701492538
720575941560435059,DNge133,indirect_only,0,0,15,66,15,66,0.0
720575941538218216,DNg08,indirect_only,0,0,14,66,14,66,0.0
720575941503461867,DNge010,both,3,17,6,49,9,66,0.25757575757575757
720575941513811532,DNxn173,indirect_only,0,0,6,66,6,66,0.0
720575941405473327,DNge015,both,8,39,6,27,14,66,0.5909090909090909
720575941404711792,DNpe016,indirect_only,0,0,11,65,11,65,0.0
720575941511281618,DNg96,indirect_only,0,0,10,65,10,65,0.0
720575941519611608,DNxl086,indirect_only,0,0,2,65,2,65,0.0
720575941518509495,DNxl131,indirect_only,0,0,4,65,4,65,0.0
720575941595376677,DNxn143,indirect_only,0,0,4,64,4,64,0.0
720575941441162191,DNg36,indirect_only,0,0,8,64,8,64,0.0
720575941401766435,DNbe007,both,3,15,8,49,11,64,0.234375
720575941563169704,DNg13,indirect_only,0,0,5,64,5,64,0.0
720575941558599972,DNxn177,both,5,24,10,40,15,64,0.375
720575941519241176,DNxl111,indirect_only,0,0,6,63,6,63,0.0
720575941430630392,DNxn117,indirect_only,0,0,12,63,12,63,0.0
720575941430975329,DNut046,indirect_only,0,0,10,62,10,62,0.0
720575941518951091,DNg36,indirect_only,0,0,10,62,10,62,0.0
720575941477812131,DNxl113,indirect_only,0,0,6,62,6,62,0.0
720575941485430992,DNg37,both,1,3,13,59,14,62,0.04838709677419355
720575941483266246,DNpe045,indirect_only,0,0,15,62,15,62,0.0
720575941434874912,720575941434874912,both,9,34,6,27,15,61,0.5573770491803278
720575941409225902,DNxn181,indirect_only,0,0,10,61,10,61,0.0
720575941703187674,DNg87,indirect_only,0,0,10,61,10,61,0.0
720575941502004107,DNpe003,both,1,5,9,55,10,60,0.08333333333333333
720575941630049762,DNut054,both,3,11,10,49,13,60,0.18333333333333332
720575941476852254,DNg62,indirect_only,0,0,2,60,2,60,0.0
720575941542898205,DNd04,indirect_only,0,0,8,60,8,60,0.0
720575941515917667,DNg07,indirect_only,0,0,9,60,9,60,0.0
720575941400285475,DNnt020,indirect_only,0,0,4,60,4,60,0.0
720575941459415878,pIP9,indirect_only,0,0,11,60,11,60,0.0
720575941461875908,DNpe045,both,2,6,11,54,13,60,0.1
720575941493021104,DNut046,indirect_only,0,0,11,60,11,60,0.0
720575941634269371,DNg59,indirect_only,0,0,5,60,5,60,0.0
720575941473793322,DNg02,both,2,7,12,53,14,60,0.11666666666666667
720575941441243839,DNxn179,both,1,3,15,56,16,59,0.05084745762711865
720575941564504832,DNfl025,indirect_only,0,0,3,59,3,59,0.0
720575941561776173,DNxl120,indirect_only,0,0,11,59,11,59,0.0
720575941530295013,DNg49,indirect_only,0,0,7,59,7,59,0.0
720575941535231832,DNxl123,indirect_only,0,0,9,59,9,59,0.0
720575941433116046,DNg03,indirect_only,0,0,12,59,12,59,0.0
720575941519464046,DNg97,indirect_only,0,0,6,58,6,58,0.0
720575941505929506,DNg02,both,8,32,7,26,15,58,0.5517241379310345
720575941450728314,DNxl104,indirect_only,0,0,3,58,3,58,0.0
720575941574375272,DNg07,indirect_only,0,0,9,58,9,58,0.0
720575941583462110,DNge154,both,4,15,10,42,14,57,0.2631578947368421
720575941604585662,DNg106,indirect_only,0,0,11,57,11,57,0.0
720575941476398897,DNge092,both,1,6,9,51,10,57,0.10526315789473684
720575941561655341,DNae001,indirect_only,0,0,7,57,7,57,0.0
720575941691031704,DNg48,indirect_only,0,0,1,56,1,56,0.0
720575941352918576,DNg70,indirect_only,0,0,13,56,13,56,0.0
720575941653831185,DNxl092,indirect_only,0,0,5,56,5,56,0.0
720575941666660595,DNpe014,indirect_only,0,0,13,55,13,55,0.0
720575941662645304,DNd03,indirect_only,0,0,14,55,14,55,0.0
720575941563866536,DNg08,indirect_only,0,0,10,55,10,55,0.0
720575941537820658,DNge095,indirect_only,0,0,6,55,6,55,0.0
720575941516764819,DNg02,both,6,34,6,21,12,55,0.6181818181818182
720575941559022381,DNge095,both,1,3,12,51,13,54,0.05555555555555555
720575941449875893,DNxl106,indirect_only,0,0,11,54,11,54,0.0
720575941688574360,DNge109,both,1,3,12,51,13,54,0.05555555555555555
720575941449527477,DNge131,indirect_only,0,0,9,54,9,54,0.0
720575941432269271,DNg10,indirect_only,0,0,8,54,8,54,0.0
720575941659400984,DNg08,indirect_only,0,0,13,54,13,54,0.0
720575941653816081,pIP9,indirect_only,0,0,13,54,13,54,0.0
720575941454913075,DNge083,indirect_only,0,0,10,53,10,53,0.0
720575941408577327,DNg62,indirect_only,0,0,1,53,1,53,0.0
720575941507079703,DNxl100,indirect_only,0,0,9,51,9,51,0.0
720575941540215501,DNp01,indirect_only,0,0,11,51,11,51,0.0
720575941436586784,720575941436586784,indirect_only,0,0,11,51,11,51,0.0
720575941559874831,DNp04,indirect_only,0,0,10,51,10,51,0.0
720575941618655615,DNxl075,indirect_only,0,0,6,51,6,51,0.0
720575941495918665,DNg106,indirect_only,0,0,8,51,8,51,0.0
720575941528849848,DNg08,both,1,21,6,30,7,51,0.4117647058823529
720575941516357881,DNpe014,indirect_only,0,0,9,50,9,50,0.0
720575941662407992,DNg29,indirect_only,0,0,9,50,9,50,0.0
720575941498998395,DNg02,both,2,9,6,41,8,50,0.18
720575941426612564,DNg92,both,1,3,10,46,11,49,0.061224489795918366
720575941514530892,DNp48,both,2,12,8,37,10,49,0.24489795918367346
720575941480704954,DNg07,indirect_only,0,0,11,49,11,49,0.0
720575941553670791,DNa13,indirect_only,0,0,8,49,8,49,0.0
720575941459023088,DNpe025,indirect_only,0,0,11,49,11,49,0.0
720575941556870884,DNg110,both,7,25,6,24,13,49,0.5102040816326531
720575941556283876,DNge004,both,1,4,11,45,12,49,0.08163265306122448
720575941526772836,DNg37,indirect_only,0,0,9,49,9,49,0.0
720575941488845287,DNg44,indirect_only,0,0,11,49,11,49,0.0
720575941730332715,DNg02,both,2,9,10,40,12,49,0.1836734693877551
720575941691021720,DNg89,indirect_only,0,0,2,48,2,48,0.0
720575941535705778,DNp17,indirect_only,0,0,9,48,9,48,0.0
720575941492684208,DNpe054,indirect_only,0,0,8,48,8,48,0.0
720575941477392926,DNxl073,indirect_only,0,0,7,48,7,48,0.0
720575941523790925,DNg106,indirect_only,0,0,13,48,13,48,0.0
720575941494925182,DNxl127,indirect_only,0,0,4,48,4,48,0.0
720575941661415224,DNg02,both,3,10,11,37,14,47,0.2127659574468085
720575941632978629,DNg02,both,5,18,8,29,13,47,0.3829787234042553
720575941586609886,DNg63,indirect_only,0,0,2,47,2,47,0.0
720575941462261188,DNg35,indirect_only,0,0,8,47,8,47,0.0
720575941547317940,DNge032,both,1,5,10,42,11,47,0.10638297872340426
720575941546634428,DNp23,indirect_only,0,0,8,47,8,47,0.0
720575941651139349,DNg92,both,1,3,10,44,11,47,0.06382978723404255
720575941578692697,DNp09,both,2,31,3,16,5,47,0.6595744680851063
720575941529744869,DNg106,indirect_only,0,0,9,47,9,47,0.0
720575941626256266,DNxl115,indirect_only,0,0,8,46,8,46,0.0
720575941466194454,DNp04,indirect_only,0,0,10,46,10,46,0.0
720575941513808849,DNge038,both,9,38,2,8,11,46,0.8260869565217391
720575941589304644,DNxl119,both,4,15,7,31,11,46,0.32608695652173914
720575941404748144,DNxl097,indirect_only,0,0,4,46,4,46,0.0
720575941578803025,DNa13,indirect_only,0,0,8,45,8,45,0.0
720575941596205425,DNg106,indirect_only,0,0,12,45,12,45,0.0
720575941515152195,DNpe006,indirect_only,0,0,7,45,7,45,0.0
720575941536326805,DNnt008,indirect_only,0,0,7,45,7,45,0.0
720575941481381117,DNg45,indirect_only,0,0,8,45,8,45,0.0
720575941474677825,DNg89,indirect_only,0,0,6,45,6,45,0.0
720575941507724929,DNxn109,both,1,5,7,40,8,45,0.1111111111111111
720575941587856951,DNg02,both,7,32,3,12,10,44,0.7272727272727273
720575941453538473,DNxl113,indirect_only,0,0,8,44,8,44,0.0
720575941534881368,DNb08,indirect_only,0,0,5,44,5,44,0.0
720575941554856019,DNpe054,indirect_only,0,0,10,44,10,44,0.0
720575941431184559,DNxn179,indirect_only,0,0,9,44,9,44,0.0
720575941431577007,DNg02,both,3,9,8,35,11,44,0.20454545454545456
720575941628167225,DNg03,both,3,16,6,28,9,44,0.36363636363636365
720575941703384026,DNpe001,indirect_only,0,0,9,43,9,43,0.0
720575941467559702,DNg06,both,2,6,7,37,9,43,0.13953488372093023
720575941632002720,DNg02,both,3,12,8,31,11,43,0.27906976744186046
720575941690874331,DNp16,indirect_only,0,0,10,43,10,43,0.0
720575941476632385,DNg01,indirect_only,0,0,9,43,9,43,0.0
720575941547473268,DNnt008,indirect_only,0,0,7,43,7,43,0.0
720575941493998464,DNnt010,indirect_only,0,0,1,43,1,43,0.0
720575941559104813,DNg02,both,4,13,8,30,12,43,0.3023255813953488
720575941595590951,DNae005,indirect_only,0,0,2,42,2,42,0.0
720575941537638627,DNa14,indirect_only,0,0,6,42,6,42,0.0
720575941536140993,DNxn181,indirect_only,0,0,10,42,10,42,0.0
720575941560597775,DNg110,both,4,15,8,27,12,42,0.35714285714285715
720575941477201002,DNg07,indirect_only,0,0,8,42,8,42,0.0
720575941408535343,DNb08,indirect_only,0,0,6,42,6,42,0.0
720575941513116762,DNg07,indirect_only,0,0,9,42,9,42,0.0
720575941567187962,DNg92,both,1,3,7,39,8,42,0.07142857142857142
720575941480759971,DNxn179,both,1,3,11,38,12,41,0.07317073170731707
720575941561392173,DNg39,indirect_only,0,0,5,41,5,41,0.0
720575941628237625,DNxl111,indirect_only,0,0,5,41,5,41,0.0
720575941432046945,DNxl125,indirect_only,0,0,8,41,8,41,0.0
720575941434224526,DNge110,both,2,8,8,33,10,41,0.1951219512195122
720575941474665514,DNg106,indirect_only,0,0,10,41,10,41,0.0
720575941545273861,DNut042,indirect_only,0,0,8,41,8,41,0.0
720575941503767127,DNg37,both,1,4,6,36,7,40,0.1
720575941480780451,DNg50,direct_only,4,40,0,0,4,40,1.0
720575941574140169,DNxl103,indirect_only,0,0,4,40,4,40,0.0
720575941568499502,DNp55,indirect_only,0,0,8,40,8,40,0.0
720575941552163583,DNpe022,indirect_only,0,0,7,40,7,40,0.0
720575941470033117,DNbe003,indirect_only,0,0,3,40,3,40,0.0
720575941504679106,DNxl117,indirect_only,0,0,4,40,4,40,0.0
720575941536231105,DNxn144,indirect_only,0,0,5,40,5,40,0.0
720575941548066184,DNge073,indirect_only,0,0,9,40,9,40,0.0
720575941535811562,DNg12,indirect_only,0,0,6,39,6,39,0.0
720575941551991295,DNg16,indirect_only,0,0,7,39,7,39,0.0
720575941549156980,DNg02,both,6,22,4,17,10,39,0.5641025641025641
720575941545432425,DNb08,indirect_only,0,0,5,39,5,39,0.0
720575941652085745,DNxn143,indirect_only,0,0,2,39,2,39,0.0
720575941595615783,DNg106,indirect_only,0,0,7,38,7,38,0.0
720575941527175524,DNg03,indirect_only,0,0,7,38,7,38,0.0
720575941523079671,DNg106,indirect_only,0,0,11,38,11,38,0.0
720575941495377280,DNut042,indirect_only,0,0,7,38,7,38,0.0
720575941613418716,DNnt020,indirect_only,0,0,3,38,3,38,0.0
720575941481045155,DNp16,both,1,3,8,35,9,38,0.07894736842105263
720575941438213951,DNge118,indirect_only,0,0,8,38,8,38,0.0
720575941513096012,DNnt015,indirect_only,0,0,4,37,4,37,0.0
720575941568946938,DNg18,indirect_only,0,0,7,37,7,37,0.0
720575941476981569,DNit007,indirect_only,0,0,8,37,8,37,0.0
720575941477099313,DNge076,indirect_only,0,0,4,37,4,37,0.0
720575941399042851,DNfl025,indirect_only,0,0,2,37,2,37,0.0
720575941502262411,DNge007,indirect_only,0,0,6,37,6,37,0.0
720575941502734475,DNp38,indirect_only,0,0,10,37,10,37,0.0
720575941598907072,DNa13,indirect_only,0,0,8,37,8,37,0.0
720575941655820244,DNg21,indirect_only,0,0,6,37,6,37,0.0
720575941511270610,DNg39,indirect_only,0,0,6,36,6,36,0.0
720575941521369523,DNge092,both,1,5,6,31,7,36,0.1388888888888889
720575941602854841,DNge081,indirect_only,0,0,4,36,4,36,0.0
720575941533506586,DNg106,indirect_only,0,0,9,36,9,36,0.0
720575941547718461,DNxn106,indirect_only,0,0,6,36,6,36,0.0
720575941515922169,DNpe003,indirect_only,0,0,7,36,7,36,0.0
720575941637800309,DNut046,indirect_only,0,0,7,35,7,35,0.0
720575941572719006,DNp67,indirect_only,0,0,8,35,8,35,0.0
720575941490071605,DNut046,indirect_only,0,0,6,35,6,35,0.0
720575941438655506,DNfl042,indirect_only,0,0,3,35,3,35,0.0
720575941624257532,DNp41,indirect_only,0,0,9,35,9,35,0.0
720575941590435070,DNpe010,both,4,21,2,14,6,35,0.6
720575941490679497,DNge145,indirect_only,0,0,3,35,3,35,0.0
720575941432295639,DNg02,both,4,21,4,14,8,35,0.6
720575941574671517,DNpe011,indirect_only,0,0,7,35,7,35,0.0
720575941643030945,DNg92,both,2,6,7,28,9,34,0.17647058823529413
720575941603438777,DNg07,both,1,3,7,31,8,34,0.08823529411764706
720575941625993371,DNg06,both,1,3,4,31,5,34,0.08823529411764706
720575941605523902,DNp44,indirect_only,0,0,7,34,7,34,0.0
720575941556195300,DNde001,indirect_only,0,0,4,34,4,34,0.0
720575941538221288,DNg26,both,6,31,1,3,7,34,0.9117647058823529
720575941483679674,DNge076,indirect_only,0,0,3,34,3,34,0.0
720575941505983813,DNg07,indirect_only,0,0,8,33,8,33,0.0
720575941653640465,DNxl086,indirect_only,0,0,6,33,6,33,0.0
720575941539264242,DNd04,indirect_only,0,0,5,33,5,33,0.0
720575941574979229,DNge142,indirect_only,0,0,5,33,5,33,0.0
720575941546194364,DNge145,both,1,3,5,30,6,33,0.09090909090909091
720575941543108956,DNp37,indirect_only,0,0,8,33,8,33,0.0
720575941533578177,DNge085,indirect_only,0,0,4,32,4,32,0.0
720575941550148724,DNg31,indirect_only,0,0,2,32,2,32,0.0
720575941586653062,DNp37,indirect_only,0,0,6,32,6,32,0.0
720575941543093021,DNxl073,indirect_only,0,0,4,32,4,32,0.0
720575941469757405,DNg106,indirect_only,0,0,6,32,6,32,0.0
720575941563334912,DNp17,indirect_only,0,0,5,32,5,32,0.0
720575941637734175,DNg06,indirect_only,0,0,8,32,8,32,0.0
720575941513419619,DNge118,both,2,8,7,24,9,32,0.25
720575941655117012,DNg11,indirect_only,0,0,6,32,6,32,0.0
720575941654376916,DNg106,indirect_only,0,0,6,32,6,32,0.0
720575941623634122,DNg02,both,1,4,7,28,8,32,0.125
720575941542610437,DNp23,indirect_only,0,0,5,31,5,31,0.0
720575941504687810,DNxn113,both,2,8,6,23,8,31,0.25806451612903225
720575941486587714,DNp17,indirect_only,0,0,2,31,2,31,0.0
720575941560549491,DNg07,indirect_only,0,0,4,31,4,31,0.0
720575941515840403,DNge145,indirect_only,0,0,5,31,5,31,0.0
720575941570031092,DNge099,indirect_only,0,0,6,31,6,31,0.0
720575941526946562,DNa11,indirect_only,0,0,5,31,5,31,0.0
720575941731655979,DNge094,indirect_only,0,0,7,30,7,30,0.0
720575941553551495,DNg07,indirect_only,0,0,7,30,7,30,0.0
720575941552863489,DNg92,both,1,3,8,27,9,30,0.1
720575941526723609,DNnt012,indirect_only,0,0,3,30,3,30,0.0
720575941531488971,DNxl095,indirect_only,0,0,4,30,4,30,0.0
720575941459097503,DNp01,indirect_only,0,0,7,30,7,30,0.0
720575941614483475,DNg08,indirect_only,0,0,7,30,7,30,0.0
720575941540462285,DNxl067,indirect_only,0,0,3,30,3,30,0.0
720575941514787907,DNge068,indirect_only,0,0,2,30,2,30,0.0
720575941448018196,DNge142,indirect_only,0,0,6,30,6,30,0.0
720575941440350293,DNp71,indirect_only,0,0,6,30,6,30,0.0
720575941652156657,DNp41,indirect_only,0,0,8,30,8,30,0.0
720575941651866901,DNut054,indirect_only,0,0,7,30,7,30,0.0
720575941608733673,DNut042,indirect_only,0,0,6,30,6,30,0.0
720575941613532892,DNxn178,indirect_only,0,0,6,29,6,29,0.0
720575941513203665,DNp41,indirect_only,0,0,8,29,8,29,0.0
720575941581721977,DNg21,indirect_only,0,0,5,29,5,29,0.0
720575941480942499,DNnt013,indirect_only,0,0,7,29,7,29,0.0
720575941626056556,DNge122,indirect_only,0,0,3,29,3,29,0.0
720575941507241495,DNfl026,indirect_only,0,0,1,29,1,29,0.0
720575941454969395,DNg56,indirect_only,0,0,6,29,6,29,0.0
720575941612058982,DNxn179,both,2,10,5,19,7,29,0.3448275862068966
720575941507205143,DNxn178,indirect_only,0,0,7,29,7,29,0.0
720575941668914609,DNxn116,indirect_only,0,0,6,28,6,28,0.0
720575941623407050,DNg09,indirect_only,0,0,4,28,4,28,0.0
720575941722108218,DNg07,both,1,8,5,20,6,28,0.2857142857142857
720575941477298996,DNge144,indirect_only,0,0,3,28,3,28,0.0
720575941528109222,DNg88,both,1,3,6,25,7,28,0.10714285714285714
720575941533807082,DNg11,indirect_only,0,0,5,28,5,28,0.0
720575941490590924,DNxn154,indirect_only,0,0,6,27,6,27,0.0
720575941586273926,DNnt012,both,1,6,4,21,5,27,0.2222222222222222
720575941604343225,DNg08,indirect_only,0,0,7,27,7,27,0.0
720575941429866593,DNut054,indirect_only,0,0,7,27,7,27,0.0
720575941569571186,DNp71,indirect_only,0,0,5,27,5,27,0.0
720575941461320644,DNpe054,indirect_only,0,0,3,27,3,27,0.0
720575941478429802,DNg70,indirect_only,0,0,7,27,7,27,0.0
720575941477736066,DNg92,both,1,3,6,24,7,27,0.1111111111111111
720575941468982795,DNg106,indirect_only,0,0,8,27,8,27,0.0
720575941722210362,DNg06,indirect_only,0,0,7,27,7,27,0.0
720575941565477174,DNfl021,indirect_only,0,0,3,26,3,26,0.0
720575941566180199,DNg89,indirect_only,0,0,3,26,3,26,0.0
720575941645372792,DNut046,indirect_only,0,0,5,26,5,26,0.0
720575941477006388,DNxn104,indirect_only,0,0,6,26,6,26,0.0
720575941507751447,DNxn146,indirect_only,0,0,5,26,5,26,0.0
720575941566165302,DNg87,indirect_only,0,0,5,26,5,26,0.0
720575941450587726,DNp55,indirect_only,0,0,7,26,7,26,0.0
720575941536003314,DNg10,indirect_only,0,0,1,26,1,26,0.0
720575941688582518,DNge092,both,2,7,5,19,7,26,0.2692307692307692
720575941612340909,DNnt011,indirect_only,0,0,7,26,7,26,0.0
720575941549490209,DNg02,both,2,8,5,18,7,26,0.3076923076923077
720575941506644028,DNnt011,indirect_only,0,0,4,26,4,26,0.0
720575941501635927,DNg02,both,1,4,4,21,5,25,0.16
720575941486684226,DNa14,indirect_only,0,0,4,25,4,25,0.0
720575941688644315,DNge085,indirect_only,0,0,6,25,6,25,0.0
720575941479563650,DNxl084,indirect_only,0,0,1,25,1,25,0.0
720575941551093639,DNg12,indirect_only,0,0,5,25,5,25,0.0
720575941643043272,DNg72,indirect_only,0,0,4,25,4,25,0.0
720575941504090162,DNxl022,indirect_only,0,0,6,25,6,25,0.0
720575941512600140,DNxn106,indirect_only,0,0,6,25,6,25,0.0
720575941499166281,DNxl021,indirect_only,0,0,4,25,4,25,0.0
720575941431469304,DNp46,indirect_only,0,0,5,25,5,25,0.0
720575941491012809,MDN,indirect_only,0,0,4,25,4,25,0.0
720575941573658184,DNg30,indirect_only,0,0,6,25,6,25,0.0
720575941435949198,DNxl118,indirect_only,0,0,6,25,6,25,0.0
720575941492588976,DNxl123,indirect_only,0,0,6,25,6,25,0.0
720575941598693824,DNp17,indirect_only,0,0,2,25,2,25,0.0
720575941615534489,DNp68,both,1,5,6,20,7,25,0.2
720575941595605029,DNge071,both,1,6,4,19,5,25,0.24
720575941506229889,DNge089,indirect_only,0,0,6,25,6,25,0.0
720575941495266247,DNxl104,indirect_only,0,0,3,24,3,24,0.0
720575941475341610,DNpe012,indirect_only,0,0,6,24,6,24,0.0
720575941606542701,DNg07,indirect_only,0,0,7,24,7,24,0.0
720575941425381716,DNxn109,both,1,3,5,21,6,24,0.125
720575941526696804,DNut054,indirect_only,0,0,7,24,7,24,0.0
720575941627576377,DNge085,indirect_only,0,0,5,24,5,24,0.0
720575941611136476,DNg89,indirect_only,0,0,3,23,3,23,0.0
720575941526946050,DNxn173,indirect_only,0,0,4,23,4,23,0.0
720575941564155904,DNnt012,indirect_only,0,0,5,23,5,23,0.0
720575941408568238,DNb08,indirect_only,0,0,4,23,4,23,0.0
720575941480513154,DNg106,indirect_only,0,0,6,23,6,23,0.0
720575941515548515,DNge046,indirect_only,0,0,4,23,4,23,0.0
720575941652078869,DNg44,indirect_only,0,0,4,23,4,23,0.0
720575941453830637,DNfl012,indirect_only,0,0,4,23,4,23,0.0
720575941438469676,DNxl125,indirect_only,0,0,6,23,6,23,0.0
720575941456504560,DNg03,indirect_only,0,0,4,23,4,23,0.0
720575941507249221,DNg109,indirect_only,0,0,5,22,5,22,0.0
720575941439454783,DNit003,indirect_only,0,0,6,22,6,22,0.0
720575941519246296,DNge080,indirect_only,0,0,4,22,4,22,0.0
720575941602726078,DNge109,indirect_only,0,0,4,22,4,22,0.0
720575941550561341,DNxn189,indirect_only,0,0,4,22,4,22,0.0
720575941500839147,DNit005,indirect_only,0,0,5,22,5,22,0.0
720575941573385224,DNge114,indirect_only,0,0,4,22,4,22,0.0
720575941633779387,DNp09,both,1,5,5,17,6,22,0.22727272727272727
720575941632652987,DNxl107,indirect_only,0,0,2,22,2,22,0.0
720575941626007195,DNxn109,indirect_only,0,0,5,22,5,22,0.0
720575941498434683,DNge094,indirect_only,0,0,3,22,3,22,0.0
720575941444536746,DNut042,indirect_only,0,0,3,21,3,21,0.0
720575941390308246,DNut054,indirect_only,0,0,6,21,6,21,0.0
720575941598469276,DNg68,indirect_only,0,0,6,21,6,21,0.0
720575941574744329,DNg02,direct_only,6,21,0,0,6,21,1.0
720575941517006296,DNg03,indirect_only,0,0,5,21,5,21,0.0
720575941478074592,DNg02,indirect_only,0,0,5,21,5,21,0.0
720575941579841013,DNp16,indirect_only,0,0,4,21,4,21,0.0
720575941524513892,DNxn109,indirect_only,0,0,3,21,3,21,0.0
720575941496208071,DNge058,indirect_only,0,0,3,20,3,20,0.0
720575941414491028,DNge102,indirect_only,0,0,3,20,3,20,0.0
720575941555393537,DNa13,indirect_only,0,0,4,20,4,20,0.0
720575941602974649,DNpe054,indirect_only,0,0,4,20,4,20,0.0
720575941461347027,DNg68,indirect_only,0,0,4,20,4,20,0.0
720575941469716445,DNg48,indirect_only,0,0,3,20,3,20,0.0
720575941477326900,DNg19,indirect_only,0,0,3,20,3,20,0.0
720575941486575426,DNxl068,indirect_only,0,0,5,20,5,20,0.0
720575941415224348,DNg36,indirect_only,0,0,3,20,3,20,0.0
720575941552768062,DNxn172,indirect_only,0,0,5,20,5,20,0.0
720575941456679149,DNpe020,indirect_only,0,0,5,20,5,20,0.0
720575941528092344,DNg36,indirect_only,0,0,4,20,4,20,0.0
720575941353080624,DNfl042,indirect_only,0,0,3,20,3,20,0.0
720575941596600709,DNge116,indirect_only,0,0,4,20,4,20,0.0
720575941552584510,DNxn144,indirect_only,0,0,4,19,4,19,0.0
720575941614190099,DNpe008,indirect_only,0,0,3,19,3,19,0.0
720575941489377737,DNp17,indirect_only,0,0,4,19,4,19,0.0
720575941581648761,DNg54,indirect_only,0,0,2,19,2,19,0.0
720575941594858198,DNg109,indirect_only,0,0,5,19,5,19,0.0
720575941732549163,DNg59,indirect_only,0,0,4,19,4,19,0.0
720575941541271325,DNg78,indirect_only,0,0,5,19,5,19,0.0
720575941438500370,DNxn145,indirect_only,0,0,3,19,3,19,0.0
720575941476378164,DNg10,direct_only,1,18,0,0,1,18,1.0
720575941611082826,DNg03,indirect_only,0,0,5,18,5,18,0.0
720575941628710694,DNge116,indirect_only,0,0,4,18,4,18,0.0
720575941624437756,DNxn174,indirect_only,0,0,4,18,4,18,0.0
720575941652278033,DNg10,both,1,10,2,8,3,18,0.5555555555555556
720575941438719967,DNg11,indirect_only,0,0,4,18,4,18,0.0
720575941661233976,DNpe011,indirect_only,0,0,4,18,4,18,0.0
720575941404981360,DNp17,indirect_only,0,0,3,18,3,18,0.0
720575941474312800,DNge094,indirect_only,0,0,5,18,5,18,0.0
720575941469678557,DNg09,both,1,4,3,14,4,18,0.2222222222222222
720575941529711288,DNge004,indirect_only,0,0,4,18,4,18,0.0
720575941461494483,DNp64,indirect_only,0,0,4,17,4,17,0.0
720575941569909106,DNg84,indirect_only,0,0,4,17,4,17,0.0
720575941645080481,DNxn126,both,2,9,2,8,4,17,0.5294117647058824
720575941605091518,DNnt011,indirect_only,0,0,3,17,3,17,0.0
720575941531735269,DNg72,indirect_only,0,0,3,17,3,17,0.0
720575941639802655,DNg08,indirect_only,0,0,5,17,5,17,0.0
720575941565694262,DNfl036,indirect_only,0,0,3,17,3,17,0.0
720575941394131094,DNg26,direct_only,2,17,0,0,2,17,1.0
720575941516271450,DNg56,indirect_only,0,0,3,17,3,17,0.0
720575941471266423,DNge062,indirect_only,0,0,2,17,2,17,0.0
720575941527922598,DNg08,indirect_only,0,0,4,17,4,17,0.0
720575941493947006,DNg46,indirect_only,0,0,3,17,3,17,0.0
720575941440714959,DNg03,indirect_only,0,0,5,17,5,17,0.0
720575941633833403,DNge091,indirect_only,0,0,3,17,3,17,0.0
720575941627484454,DNge145,indirect_only,0,0,4,17,4,17,0.0
720575941470084317,DNpe054,indirect_only,0,0,2,17,2,17,0.0
720575941490535600,DNg53,indirect_only,0,0,4,17,4,17,0.0
720575941662495356,DNg07,indirect_only,0,0,4,17,4,17,0.0
720575941559394931,DNg08,indirect_only,0,0,4,16,4,16,0.0
720575941591285132,DNxl118,indirect_only,0,0,2,16,2,16,0.0
720575941591151500,DNg02,indirect_only,0,0,4,16,4,16,0.0
720575941615336601,DNge060,indirect_only,0,0,3,16,3,16,0.0
720575941550165054,DNg10,both,1,10,2,6,3,16,0.625
720575941579793909,DNge010,both,1,4,4,12,5,16,0.25
720575941612982169,DNge094,indirect_only,0,0,2,16,2,16,0.0
720575941668465319,DNge111,indirect_only,0,0,4,16,4,16,0.0
720575941601297705,DNxl096,both,1,3,2,13,3,16,0.1875
720575941690964888,DNxn119,indirect_only,0,0,5,16,5,16,0.0
720575941481407427,DNg10,both,2,13,1,3,3,16,0.8125
720575941526676045,DNg50,direct_only,2,16,0,0,2,16,1.0
720575941482058179,DNxn144,indirect_only,0,0,2,16,2,16,0.0
720575941530093496,DNxn119,indirect_only,0,0,4,15,4,15,0.0
720575941565091847,DNfl026,indirect_only,0,0,1,15,1,15,0.0
720575941433031182,DNxn165,indirect_only,0,0,3,15,3,15,0.0
720575941469370688,DNg10,both,1,6,2,9,3,15,0.4
720575941662695992,DNg65,indirect_only,0,0,2,15,2,15,0.0
720575941491065653,MDN,indirect_only,0,0,2,15,2,15,0.0
720575941554172807,DNp44,indirect_only,0,0,3,15,3,15,0.0
